* Measurement data measured by REW V5.20.13
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS, at 44100 Hz
* Dated: 04/06/2024 15:31:06
* Sense Resistor: 26.3
* Lead resistance: 0.000
* Input resistance: 20000.000
* Calibration factor: 0.9925
* Note: 
* Measurement: Parlante Colgado + 19 gr masa
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz)	Z(Ohms)	Phase(degrees)
11479.216003	121.271965	55.9995
11479.552460	121.275749	55.9939
11479.888916	121.291595	56.0038
11480.225372	121.293396	55.9887
11480.561829	121.296234	55.9982
11480.898285	121.289726	55.9849
11481.234741	121.286598	55.9971
11481.571198	121.288086	55.9953
11481.907654	121.305557	55.9965
11482.244110	121.292831	55.9965
11482.580566	121.319351	55.9973
11482.917023	121.314957	55.9892
11483.253479	121.302071	55.9865
11483.589935	121.305336	55.9964
11483.926392	121.321404	55.9904
11484.262848	121.313240	55.9878
11484.599304	121.319695	55.9881
11484.935760	121.306099	55.9835
11485.272217	121.308311	55.9929
11485.608673	121.315819	55.9917
11485.945129	121.322227	55.9921
11486.281586	121.322792	55.9937
11486.618042	121.338455	55.9915
11486.954498	121.329811	55.9896
11487.290955	121.343224	55.9936
11487.627411	121.346581	55.9837
11487.963867	121.331917	55.9893
11488.300323	121.343094	55.9872
11488.636780	121.333580	55.9965
11488.973236	121.362099	55.9917
11489.309692	121.350487	55.9923
11489.646149	121.361229	55.9879
11489.982605	121.348640	55.9916
11490.319061	121.359123	55.9920
11490.655518	121.353806	55.9943
11490.991974	121.375496	55.9966
11491.328430	121.362106	55.9844
11491.664886	121.363297	55.9959
11492.001343	121.351509	55.9860
11492.337799	121.362610	56.0073
11492.674255	121.378349	55.9873
11493.010712	121.357864	56.0005
11493.347168	121.384209	55.9946
11493.683624	121.375214	55.9953
11494.020081	121.383987	55.9892
11494.356537	121.373878	55.9916
11494.692993	121.377426	55.9880
11495.029449	121.373962	55.9919
11495.365906	121.378647	55.9903
11495.702362	121.380493	55.9904
11496.038818	121.385063	55.9914
11496.375275	121.388939	55.9854
11496.711731	121.381386	55.9890
11497.048187	121.392113	55.9887
11497.384644	121.391838	55.9855
11497.721100	121.390388	55.9882
11498.057556	121.397667	55.9851
11498.394012	121.390045	55.9876
11498.730469	121.398155	55.9894
11499.066925	121.407303	55.9927
11499.403381	121.414940	55.9824
11499.739838	121.395645	55.9902
11500.076294	121.422501	55.9892
11500.412750	121.405365	55.9855
11500.749207	121.409744	55.9930
11501.085663	121.424911	55.9928
11501.422119	121.416611	55.9878
11501.758575	121.419891	55.9955
11502.095032	121.428055	55.9947
11502.431488	121.435463	55.9920
11502.767944	121.429199	55.9943
11503.104401	121.448456	55.9889
11503.440857	121.417442	55.9868
11503.777313	121.436279	55.9970
11504.113770	121.431953	55.9930
11504.450226	121.449936	55.9956
11504.786682	121.442886	55.9882
11505.123138	121.439972	55.9909
11505.459595	121.445145	55.9925
11505.796051	121.448807	55.9913
11506.132507	121.449631	55.9889
11506.468964	121.453484	55.9943
11506.805420	121.464287	55.9859
11507.141876	121.457352	55.9864
11507.478333	121.453575	55.9889
11507.814789	121.478920	55.9880
11508.151245	121.465195	55.9793
11508.487701	121.459503	55.9810
11508.824158	121.459457	55.9884
11509.160614	121.471939	55.9847
11509.497070	121.470215	55.9866
11509.833527	121.474205	55.9857
11510.169983	121.477615	55.9866
11510.506439	121.479187	55.9896
11510.842896	121.498985	55.9873
11511.179352	121.492561	55.9801
11511.515808	121.479858	55.9811
11511.852264	121.487701	55.9872
11512.188721	121.480530	55.9828
11512.525177	121.485161	55.9941
11512.861633	121.503174	55.9907
11513.198090	121.494972	55.9855
11513.534546	121.499344	55.9946
11513.871002	121.505440	55.9878
11514.207458	121.512856	55.9923
11514.543915	121.507812	55.9854
11514.880371	121.512909	55.9877
11515.216827	121.500702	55.9873
11515.553284	121.515083	55.9926
11515.889740	121.522110	55.9859
11516.226196	121.506851	55.9840
11516.562653	121.508430	55.9911
11516.899109	121.523186	55.9923
11517.235565	121.526970	55.9848
11517.572021	121.517860	55.9854
11517.908478	121.519218	55.9898
11518.244934	121.535149	55.9861
11518.581390	121.519737	55.9837
11518.917847	121.530029	55.9882
11519.254303	121.527351	55.9838
11519.590759	121.531258	55.9869
11519.927216	121.522003	55.9828
11520.263672	121.526192	55.9959
11520.600128	121.552277	55.9906
11520.936584	121.542725	55.9841
11521.273041	121.541313	55.9907
11521.609497	121.553246	55.9877
11521.945953	121.551941	55.9883
11522.282410	121.556564	55.9865
11522.618866	121.557693	55.9869
11522.955322	121.558548	55.9879
11523.291779	121.572548	55.9856
11523.628235	121.558022	55.9820
11523.964691	121.570168	55.9865
11524.301147	121.556747	55.9799
11524.637604	121.560577	55.9914
11524.974060	121.567619	55.9882
11525.310516	121.579079	55.9920
11525.646973	121.582520	55.9857
11525.983429	121.578979	55.9856
11526.319885	121.581146	55.9885
11526.656342	121.587036	55.9863
11526.992798	121.591309	55.9857
11527.329254	121.581612	55.9832
11527.665710	121.589172	55.9884
11528.002167	121.587494	55.9862
11528.338623	121.593803	55.9877
11528.675079	121.588043	55.9903
11529.011536	121.609108	55.9927
11529.347992	121.610977	55.9857
11529.684448	121.606873	55.9857
11530.020905	121.613846	55.9855
11530.357361	121.609406	55.9823
11530.693817	121.608475	55.9829
11531.030273	121.608498	55.9831
11531.366730	121.601082	55.9824
11531.703186	121.607048	55.9894
11532.039642	121.610863	55.9841
11532.376099	121.603462	55.9903
11532.712555	121.618958	55.9905
11533.049011	121.618698	55.9922
11533.385468	121.632698	55.9868
11533.721924	121.622833	55.9872
11534.058380	121.628670	55.9854
11534.394836	121.622284	55.9850
11534.731293	121.619446	55.9919
11535.067749	121.640686	55.9899
11535.404205	121.637077	55.9884
11535.740662	121.638435	55.9861
11536.077118	121.653084	55.9859
11536.413574	121.625710	55.9777
11536.750031	121.643906	55.9904
11537.086487	121.631561	55.9811
11537.422943	121.641342	55.9910
11537.759399	121.637962	55.9866
11538.095856	121.650375	55.9959
11538.432312	121.663185	55.9863
11538.768768	121.655876	55.9887
11539.105225	121.660934	55.9880
11539.441681	121.672859	55.9882
11539.778137	121.661469	55.9853
11540.114594	121.684105	55.9869
11540.451050	121.663956	55.9815
11540.787506	121.685013	55.9860
11541.123962	121.668716	55.9778
11541.460419	121.670647	55.9850
11541.796875	121.672813	55.9861
11542.133331	121.683929	55.9852
11542.469788	121.681763	55.9855
11542.806244	121.684593	55.9785
11543.142700	121.667221	55.9904
11543.479156	121.693573	55.9880
11543.815613	121.696327	55.9917
11544.152069	121.697922	55.9795
11544.488525	121.694023	55.9920
11544.824982	121.706017	55.9837
11545.161438	121.712021	55.9875
11545.497894	121.708496	55.9786
11545.834351	121.708664	55.9836
11546.170807	121.706291	55.9789
11546.507263	121.708618	55.9841
11546.843719	121.706726	55.9782
11547.180176	121.708588	55.9874
11547.516632	121.713219	55.9778
11547.853088	121.705208	55.9899
11548.189545	121.724304	55.9820
11548.526001	121.711746	55.9879
11548.862457	121.728325	55.9860
11549.198914	121.726570	55.9888
11549.535370	121.744972	55.9818
11549.871826	121.718536	55.9801
11550.208282	121.734955	55.9864
11550.544739	121.724937	55.9846
11550.881195	121.741791	55.9878
11551.217651	121.736633	55.9848
11551.554108	121.739670	55.9848
11551.890564	121.737663	55.9893
11552.227020	121.754051	55.9865
11552.563477	121.739738	55.9850
11552.899933	121.756393	55.9897
11553.236389	121.748573	55.9864
11553.572845	121.770966	55.9885
11553.909302	121.762909	55.9799
11554.245758	121.760101	55.9789
11554.582214	121.755394	55.9793
11554.918671	121.742050	55.9819
11555.255127	121.768700	55.9872
11555.591583	121.746437	55.9792
11555.928040	121.767914	55.9899
11556.264496	121.756042	55.9841
11556.600952	121.783081	55.9891
11556.937408	121.767159	55.9812
11557.273865	121.783508	55.9868
11557.610321	121.782509	55.9798
11557.946777	121.775932	55.9786
11558.283234	121.774040	55.9856
11558.619690	121.788315	55.9835
11558.956146	121.788612	55.9861
11559.292603	121.804543	55.9777
11559.629059	121.781563	55.9797
11559.965515	121.794563	55.9784
11560.301971	121.777260	55.9885
11560.638428	121.818192	55.9852
11560.974884	121.791061	55.9788
11561.311340	121.801865	55.9901
11561.647797	121.817757	55.9834
11561.984253	121.802650	55.9834
11562.320709	121.817093	55.9900
11562.657166	121.829811	55.9833
11562.993622	121.810524	55.9789
11563.330078	121.822639	55.9926
11563.666534	121.837791	55.9796
11564.002991	121.821907	55.9810
11564.339447	121.829384	55.9827
11564.675903	121.820244	55.9773
11565.012360	121.817917	55.9900
11565.348816	121.836319	55.9824
11565.685272	121.817657	55.9864
11566.021729	121.842018	55.9922
11566.358185	121.839615	55.9827
11566.694641	121.848335	55.9888
11567.031097	121.841110	55.9773
11567.367554	121.842766	55.9878
11567.704010	121.845253	55.9797
11568.040466	121.844055	55.9841
11568.376923	121.843765	55.9831
11568.713379	121.854454	55.9831
11569.049835	121.842117	55.9799
11569.386292	121.854698	55.9860
11569.722748	121.851830	55.9773
11570.059204	121.847458	55.9834
11570.395660	121.849625	55.9821
11570.732117	121.854866	55.9876
11571.068573	121.868309	55.9834
11571.405029	121.860657	55.9807
11571.741486	121.867165	55.9849
11572.077942	121.874779	55.9798
11572.414398	121.866776	55.9779
11572.750854	121.872711	55.9813
11573.087311	121.870132	55.9752
11573.423767	121.862953	55.9793
11573.760223	121.856865	55.9849
11574.096680	121.888397	55.9898
11574.433136	121.876091	55.9775
11574.769592	121.875740	55.9897
11575.106049	121.886757	55.9875
11575.442505	121.897049	55.9896
11575.778961	121.896118	55.9857
11576.115417	121.906448	55.9887
11576.451874	121.899948	55.9831
11576.788330	121.905891	55.9935
11577.124786	121.923111	55.9856
11577.461243	121.915771	55.9888
11577.797699	121.931366	55.9826
11578.134155	121.914139	55.9841
11578.470612	121.928879	55.9868
11578.807068	121.932480	55.9815
11579.143524	121.925293	55.9817
11579.479980	121.935287	55.9784
11579.816437	121.911179	55.9746
11580.152893	121.909676	55.9862
11580.489349	121.920334	55.9869
11580.825806	121.924728	55.9888
11581.162262	121.929756	55.9869
11581.498718	121.933289	55.9903
11581.835175	121.948029	55.9855
11582.171631	121.935875	55.9797
11582.508087	121.934067	55.9875
11582.844543	121.945175	55.9844
11583.181000	121.950348	55.9874
11583.517456	121.959290	55.9755
11583.853912	121.938179	55.9804
11584.190369	121.956955	55.9768
11584.526825	121.929626	55.9772
11584.863281	121.948006	55.9874
11585.199738	121.960365	55.9824
11585.536194	121.959648	55.9770
11585.872650	121.946251	55.9779
11586.209106	121.953690	55.9879
11586.545563	121.975533	55.9787
11586.882019	121.948746	55.9808
11587.218475	121.973686	55.9867
11587.554932	121.977837	55.9808
11587.891388	121.968391	55.9753
11588.227844	121.968201	55.9861
11588.564301	121.976814	55.9798
11588.900757	121.980263	55.9853
11589.237213	121.981575	55.9790
11589.573669	121.982803	55.9828
11589.910126	121.983971	55.9808
11590.246582	121.989105	55.9822
11590.583038	121.992409	55.9796
11590.919495	121.991837	55.9747
11591.255951	121.975082	55.9777
11591.592407	121.986549	55.9822
11591.928864	121.986588	55.9819
11592.265320	121.992531	55.9829
11592.601776	122.001846	55.9839
11592.938232	122.004669	55.9753
11593.274689	121.991180	55.9804
11593.611145	122.006477	55.9803
11593.947601	121.996964	55.9822
11594.284058	122.025742	55.9840
11594.620514	122.015572	55.9743
11594.956970	122.026108	55.9773
11595.293427	122.012184	55.9703
11595.629883	122.016525	55.9780
11595.966339	122.021568	55.9765
11596.302795	122.024445	55.9746
11596.639252	122.025352	55.9775
11596.975708	122.029068	55.9761
11597.312164	122.037727	55.9747
11597.648621	122.024139	55.9737
11597.985077	122.034462	55.9763
11598.321533	122.027039	55.9767
11598.657990	122.028702	55.9811
11598.994446	122.047371	55.9854
11599.330902	122.045120	55.9773
11599.667358	122.047653	55.9839
11600.003815	122.058136	55.9797
11600.340271	122.047699	55.9767
11600.676727	122.052361	55.9863
11601.013184	122.070862	55.9798
11601.349640	122.065567	55.9737
11601.686096	122.049217	55.9754
11602.022552	122.060501	55.9782
11602.359009	122.051186	55.9791
11602.695465	122.068825	55.9798
11603.031921	122.055054	55.9766
11603.368378	122.070702	55.9821
11603.704834	122.063461	55.9739
11604.041290	122.072067	55.9817
11604.377747	122.063400	55.9718
11604.714203	122.070908	55.9847
11605.050659	122.077225	55.9774
11605.387115	122.092850	55.9784
11605.723572	122.079559	55.9706
11606.060028	122.083038	55.9720
11606.396484	122.076721	55.9762
11606.732941	122.091507	55.9678
11607.069397	122.061302	55.9739
11607.405853	122.080116	55.9790
11607.742310	122.076752	55.9830
11608.078766	122.096054	55.9875
11608.415222	122.110878	55.9836
11608.751678	122.111359	55.9812
11609.088135	122.119057	55.9810
11609.424591	122.124748	55.9801
11609.761047	122.138405	55.9749
11610.097504	122.121117	55.9662
11610.433960	122.114883	55.9758
11610.770416	122.126816	55.9743
11611.106873	122.126518	55.9719
11611.443329	122.123024	55.9719
11611.779785	122.119560	55.9723
11612.116241	122.118500	55.9777
11612.452698	122.134834	55.9805
11612.789154	122.135696	55.9696
11613.125610	122.123528	55.9809
11613.462067	122.144066	55.9732
11613.798523	122.130516	55.9784
11614.134979	122.139832	55.9749
11614.471436	122.140816	55.9799
11614.807892	122.138451	55.9751
11615.144348	122.149429	55.9856
11615.480804	122.159302	55.9751
11615.817261	122.157150	55.9777
11616.153717	122.157906	55.9744
11616.490173	122.155914	55.9746
11616.826630	122.159859	55.9777
11617.163086	122.157478	55.9710
11617.499542	122.149719	55.9813
11617.835999	122.165565	55.9825
11618.172455	122.178635	55.9799
11618.508911	122.170776	55.9779
11618.845367	122.184402	55.9768
11619.181824	122.167297	55.9751
11619.518280	122.181366	55.9813
11619.854736	122.183701	55.9762
11620.191193	122.186073	55.9764
11620.527649	122.177422	55.9728
11620.864105	122.180199	55.9809
11621.200562	122.186790	55.9746
11621.537018	122.176781	55.9796
11621.873474	122.190674	55.9806
11622.209930	122.186951	55.9770
11622.546387	122.182022	55.9821
11622.882843	122.200058	55.9857
11623.219299	122.201881	55.9773
11623.555756	122.198090	55.9814
11623.892212	122.205528	55.9802
11624.228668	122.204445	55.9760
11624.565125	122.199028	55.9849
11624.901581	122.222153	55.9772
11625.238037	122.207283	55.9778
11625.574493	122.210052	55.9770
11625.910950	122.216225	55.9816
11626.247406	122.215248	55.9759
11626.583862	122.217392	55.9842
11626.920319	122.239090	55.9793
11627.256775	122.230095	55.9716
11627.593231	122.223328	55.9746
11627.929688	122.224876	55.9744
11628.266144	122.221611	55.9784
11628.602600	122.232780	55.9798
11628.939056	122.239746	55.9818
11629.275513	122.251060	55.9725
11629.611969	122.233627	55.9771
11629.948425	122.251526	55.9734
11630.284882	122.235039	55.9766
11630.621338	122.254311	55.9771
11630.957794	122.251129	55.9734
11631.294250	122.243469	55.9729
11631.630707	122.249367	55.9799
11631.967163	122.253700	55.9756
11632.303619	122.256386	55.9821
11632.640076	122.270676	55.9743
11632.976532	122.252380	55.9749
11633.312988	122.258125	55.9814
11633.649445	122.271919	55.9830
11633.985901	122.278900	55.9788
11634.322357	122.279068	55.9759
11634.658813	122.272926	55.9770
11634.995270	122.282486	55.9760
11635.331726	122.265572	55.9757
11635.668182	122.279694	55.9821
11636.004639	122.274872	55.9812
11636.341095	122.291786	55.9829
11636.677551	122.285545	55.9846
11637.014008	122.313293	55.9805
11637.350464	122.300171	55.9745
11637.686920	122.293839	55.9714
11638.023376	122.291832	55.9785
11638.359833	122.291481	55.9773
11638.696289	122.312996	55.9767
11639.032745	122.282188	55.9712
11639.369202	122.303963	55.9821
11639.705658	122.302834	55.9738
11640.042114	122.296440	55.9759
11640.378571	122.306023	55.9773
11640.715027	122.295372	55.9787
11641.051483	122.324554	55.9788
11641.387939	122.304260	55.9715
11641.724396	122.310410	55.9764
11642.060852	122.306870	55.9771
11642.397308	122.315323	55.9816
11642.733765	122.334518	55.9782
11643.070221	122.323891	55.9745
11643.406677	122.342537	55.9730
11643.743134	122.315598	55.9678
11644.079590	122.335396	55.9777
11644.416046	122.331558	55.9672
11644.752502	122.320274	55.9723
11645.088959	122.328011	55.9794
11645.425415	122.342651	55.9766
11645.761871	122.341675	55.9760
11646.098328	122.348442	55.9747
11646.434784	122.344704	55.9746
11646.771240	122.352089	55.9750
11647.107697	122.351456	55.9772
11647.444153	122.369354	55.9721
11647.780609	122.343857	55.9689
11648.117065	122.359962	55.9810
11648.453522	122.365677	55.9717
11648.789978	122.371162	55.9745
11649.126434	122.355934	55.9675
11649.462891	122.359863	55.9787
11649.799347	122.369537	55.9806
11650.135803	122.389236	55.9737
11650.472260	122.373016	55.9734
11650.808716	122.384285	55.9719
11651.145172	122.374771	55.9721
11651.481628	122.379456	55.9747
11651.818085	122.385483	55.9741
11652.154541	122.380409	55.9728
11652.490997	122.390915	55.9778
11652.827454	122.391777	55.9688
11653.163910	122.381210	55.9748
11653.500366	122.387566	55.9767
11653.836823	122.398094	55.9774
11654.173279	122.392754	55.9750
11654.509735	122.404549	55.9777
11654.846191	122.394661	55.9712
11655.182648	122.398598	55.9829
11655.519104	122.410446	55.9724
11655.855560	122.399628	55.9825
11656.192017	122.422531	55.9727
11656.528473	122.401703	55.9762
11656.864929	122.410088	55.9757
11657.201385	122.409348	55.9806
11657.537842	122.418510	55.9822
11657.874298	122.439400	55.9737
11658.210754	122.398155	55.9734
11658.547211	122.434029	55.9868
11658.883667	122.434097	55.9752
11659.220123	122.434967	55.9762
11659.556580	122.440399	55.9784
11659.893036	122.446251	55.9668
11660.229492	122.427834	55.9720
11660.565948	122.426208	55.9710
11660.902405	122.441513	55.9833
11661.238861	122.445946	55.9660
11661.575317	122.428284	55.9782
11661.911774	122.451897	55.9798
11662.248230	122.457611	55.9723
11662.584686	122.450920	55.9732
11662.921143	122.453964	55.9724
11663.257599	122.457664	55.9708
11663.594055	122.448486	55.9743
11663.930511	122.465149	55.9723
11664.266968	122.460281	55.9744
11664.603424	122.464676	55.9673
11664.939880	122.465309	55.9752
11665.276337	122.462372	55.9638
11665.612793	122.465424	55.9761
11665.949249	122.463646	55.9640
11666.285706	122.460693	55.9722
11666.622162	122.452019	55.9730
11666.958618	122.470680	55.9760
11667.295074	122.461563	55.9811
11667.631531	122.490768	55.9756
11667.967987	122.475060	55.9779
11668.304443	122.492264	55.9767
11668.640900	122.500359	55.9745
11668.977356	122.489914	55.9686
11669.313812	122.494690	55.9723
11669.650269	122.492615	55.9725
11669.986725	122.505890	55.9701
11670.323181	122.494576	55.9666
11670.659637	122.489258	55.9718
11670.996094	122.507378	55.9741
11671.332550	122.502251	55.9708
11671.669006	122.519623	55.9677
11672.005463	122.484924	55.9652
11672.341919	122.505341	55.9786
11672.678375	122.517174	55.9742
11673.014832	122.510033	55.9671
11673.351288	122.509727	55.9781
11673.687744	122.511772	55.9739
11674.024200	122.535164	55.9813
11674.360657	122.525642	55.9687
11674.697113	122.529518	55.9731
11675.033569	122.517151	55.9784
11675.370026	122.555481	55.9751
11675.706482	122.526337	55.9694
11676.042938	122.544434	55.9749
11676.379395	122.534607	55.9686
11676.715851	122.533859	55.9776
11677.052307	122.554611	55.9728
11677.388763	122.541382	55.9712
11677.725220	122.555069	55.9703
11678.061676	122.541573	55.9665
11678.398132	122.541756	55.9703
11678.734589	122.540558	55.9705
11679.071045	122.543655	55.9764
11679.407501	122.558784	55.9700
11679.743958	122.540382	55.9746
11680.080414	122.571533	55.9738
11680.416870	122.550056	55.9660
11680.753326	122.551003	55.9747
11681.089783	122.559044	55.9773
11681.426239	122.573959	55.9751
11681.762695	122.568970	55.9764
11682.099152	122.595467	55.9711
11682.435608	122.568108	55.9683
11682.772064	122.591301	55.9704
11683.108521	122.572998	55.9696
11683.444977	122.593361	55.9707
11683.781433	122.583931	55.9704
11684.117889	122.600342	55.9697
11684.454346	122.594025	55.9671
11684.790802	122.602165	55.9646
11685.127258	122.585373	55.9656
11685.463715	122.600967	55.9681
11685.800171	122.592590	55.9657
11686.136627	122.595802	55.9671
11686.473083	122.594170	55.9715
11686.809540	122.606819	55.9687
11687.145996	122.600693	55.9712
11687.482452	122.612648	55.9650
11687.818909	122.590012	55.9734
11688.155365	122.628021	55.9714
11688.491821	122.607101	55.9658
11688.828278	122.611015	55.9677
11689.164734	122.613869	55.9706
11689.501190	122.611023	55.9666
11689.837646	122.619202	55.9701
11690.174103	122.605675	55.9672
11690.510559	122.618919	55.9739
11690.847015	122.615311	55.9750
11691.183472	122.641708	55.9745
11691.519928	122.633339	55.9702
11691.856384	122.645439	55.9672
11692.192841	122.628853	55.9661
11692.529297	122.643341	55.9715
11692.865753	122.644867	55.9648
11693.202209	122.644318	55.9665
11693.538666	122.634499	55.9639
11693.875122	122.639992	55.9760
11694.211578	122.664215	55.9735
11694.548035	122.668968	55.9647
11694.884491	122.654839	55.9640
11695.220947	122.656853	55.9689
11695.557404	122.672417	55.9687
11695.893860	122.668121	55.9618
11696.230316	122.659569	55.9640
11696.566772	122.659119	55.9683
11696.903229	122.670578	55.9695
11697.239685	122.666351	55.9661
11697.576141	122.668274	55.9725
11697.912598	122.680092	55.9691
11698.249054	122.671616	55.9680
11698.585510	122.677315	55.9733
11698.921967	122.688164	55.9668
11699.258423	122.665352	55.9662
11699.594879	122.677147	55.9777
11699.931335	122.680939	55.9728
11700.267792	122.695923	55.9813
11700.604248	122.706497	55.9692
11700.940704	122.705139	55.9693
11701.277161	122.696922	55.9643
11701.613617	122.698730	55.9679
11701.950073	122.701454	55.9667
11702.286530	122.699272	55.9615
11702.622986	122.686844	55.9699
11702.959442	122.705032	55.9675
11703.295898	122.697617	55.9725
11703.632355	122.713364	55.9672
11703.968811	122.704361	55.9744
11704.305267	122.724251	55.9716
11704.641724	122.736153	55.9722
11704.978180	122.732651	55.9605
11705.314636	122.728561	55.9651
11705.651093	122.730026	55.9650
11705.987549	122.736832	55.9608
11706.324005	122.728386	55.9664
11706.660461	122.742111	55.9616
11706.996918	122.738312	55.9647
11707.333374	122.740074	55.9584
11707.669830	122.729843	55.9648
11708.006287	122.739059	55.9679
11708.342743	122.753258	55.9695
11708.679199	122.755760	55.9599
11709.015656	122.743034	55.9652
11709.352112	122.746361	55.9634
11709.688568	122.754997	55.9734
11710.025024	122.760094	55.9598
11710.361481	122.752609	55.9710
11710.697937	122.762268	55.9636
11711.034393	122.757751	55.9685
11711.370850	122.761627	55.9654
11711.707306	122.756233	55.9692
11712.043762	122.766693	55.9717
11712.380219	122.768776	55.9694
11712.716675	122.774384	55.9738
11713.053131	122.788353	55.9655
11713.389587	122.771614	55.9654
11713.726044	122.778557	55.9656
11714.062500	122.773491	55.9649
11714.398956	122.766426	55.9680
11714.735413	122.780586	55.9715
11715.071869	122.775513	55.9706
11715.408325	122.789169	55.9726
11715.744781	122.791306	55.9742
11716.081238	122.811768	55.9668
11716.417694	122.797348	55.9622
11716.754150	122.791359	55.9620
11717.090607	122.795525	55.9652
11717.427063	122.788940	55.9655
11717.763519	122.809792	55.9644
11718.099976	122.787575	55.9606
11718.436432	122.792931	55.9658
11718.772888	122.802505	55.9697
11719.109344	122.795029	55.9626
11719.445801	122.811653	55.9757
11719.782257	122.817909	55.9621
11720.118713	122.817055	55.9644
11720.455170	122.810791	55.9613
11720.791626	122.810364	55.9636
11721.128082	122.809952	55.9699
11721.464539	122.836891	55.9666
11721.800995	122.817978	55.9582
11722.137451	122.813286	55.9664
11722.473907	122.825974	55.9744
11722.810364	122.846596	55.9633
11723.146820	122.829124	55.9681
11723.483276	122.845917	55.9653
11723.819733	122.845741	55.9656
11724.156189	122.838173	55.9629
11724.492645	122.850609	55.9686
11724.829102	122.845573	55.9655
11725.165558	122.864555	55.9687
11725.502014	122.854202	55.9606
11725.838470	122.865288	55.9661
11726.174927	122.850594	55.9553
11726.511383	122.846573	55.9696
11726.847839	122.856995	55.9662
11727.184296	122.861404	55.9701
11727.520752	122.864189	55.9665
11727.857208	122.863426	55.9694
11728.193665	122.872078	55.9697
11728.530121	122.869995	55.9663
11728.866577	122.871185	55.9724
11729.203033	122.885201	55.9664
11729.539490	122.870026	55.9689
11729.875946	122.891098	55.9706
11730.212402	122.885452	55.9653
11730.548859	122.891159	55.9691
11730.885315	122.904732	55.9628
11731.221771	122.889076	55.9545
11731.558228	122.878937	55.9649
11731.894684	122.898407	55.9571
11732.231140	122.865028	55.9637
11732.567596	122.900818	55.9682
11732.904053	122.890816	55.9625
11733.240509	122.888794	55.9643
11733.576965	122.896400	55.9721
11733.913422	122.912132	55.9697
11734.249878	122.922737	55.9648
11734.586334	122.914680	55.9602
11734.922791	122.908882	55.9633
11735.259247	122.919571	55.9638
11735.595703	122.914574	55.9644
11735.932159	122.922775	55.9636
11736.268616	122.925606	55.9665
11736.605072	122.926834	55.9594
11736.941528	122.918785	55.9666
11737.277985	122.934311	55.9672
11737.614441	122.931496	55.9641
11737.950897	122.946999	55.9686
11738.287354	122.941750	55.9543
11738.623810	122.936050	55.9618
11738.960266	122.920525	55.9527
11739.296722	122.915771	55.9743
11739.633179	122.948181	55.9677
11739.969635	122.940735	55.9655
11740.306091	122.944572	55.9646
11740.642548	122.939674	55.9643
11740.979004	122.943810	55.9705
11741.315460	122.965752	55.9675
11741.651917	122.957481	55.9590
11741.988373	122.958328	55.9620
11742.324829	122.949097	55.9597
11742.661285	122.968712	55.9654
11742.997742	122.957870	55.9538
11743.334198	122.956108	55.9623
11743.670654	122.958313	55.9612
11744.007111	122.968033	55.9641
11744.343567	122.970268	55.9607
11744.680023	122.971519	55.9616
11745.016479	122.974174	55.9633
11745.352936	122.986000	55.9636
11745.689392	122.996597	55.9598
11746.025848	122.990768	55.9495
11746.362305	122.970528	55.9539
11746.698761	122.975250	55.9588
11747.035217	122.974876	55.9614
11747.371674	122.992058	55.9644
11747.708130	122.981972	55.9559
11748.044586	122.979645	55.9673
11748.381042	122.993973	55.9681
11748.717499	123.004036	55.9615
11749.053955	122.983994	55.9661
11749.390411	123.008293	55.9690
11749.726868	123.004547	55.9654
11750.063324	123.006042	55.9677
11750.399780	123.020020	55.9654
11750.736237	123.004059	55.9621
11751.072693	123.008621	55.9676
11751.409149	123.015915	55.9728
11751.745605	123.037750	55.9645
11752.082062	123.023209	55.9611
11752.418518	123.023155	55.9600
11752.754974	123.018196	55.9640
11753.091431	123.027016	55.9628
11753.427887	123.030441	55.9637
11753.764343	123.027473	55.9576
11754.100800	123.032417	55.9623
11754.437256	123.018166	55.9552
11754.773712	123.032013	55.9658
11755.110168	123.019981	55.9589
11755.446625	123.040718	55.9686
11755.783081	123.043701	55.9591
11756.119537	123.040764	55.9565
11756.455994	123.034149	55.9594
11756.792450	123.033463	55.9577
11757.128906	123.033669	55.9674
11757.465363	123.056541	55.9624
11757.801819	123.038322	55.9609
11758.138275	123.056763	55.9711
11758.474731	123.068695	55.9618
11758.811188	123.064384	55.9656
11759.147644	123.082848	55.9625
11759.484100	123.075104	55.9580
11759.820557	123.080162	55.9626
11760.157013	123.092461	55.9568
11760.493469	123.077652	55.9536
11760.829926	123.079330	55.9619
11761.166382	123.094650	55.9581
11761.502838	123.085228	55.9577
11761.839294	123.091278	55.9588
11762.175751	123.088501	55.9603
11762.512207	123.091484	55.9628
11762.848663	123.103661	55.9645
11763.185120	123.098038	55.9604
11763.521576	123.107841	55.9692
11763.858032	123.124451	55.9586
11764.194489	123.106964	55.9567
11764.530945	123.106514	55.9568
11764.867401	123.094406	55.9614
11765.203857	123.114105	55.9654
11765.540314	123.110077	55.9567
11765.876770	123.100845	55.9638
11766.213226	123.120903	55.9611
11766.549683	123.097900	55.9549
11766.886139	123.103523	55.9684
11767.222595	123.118523	55.9606
11767.559052	123.107918	55.9621
