* Measurement data measured by REW V5.20.13
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS, at 44100 Hz
* Dated: 04/06/2024 15:30:21
* Sense Resistor: 26.3
* Lead resistance: 0.000
* Input resistance: 20000.000
* Calibration factor: 0.9925
* Note: 
* Measurement: Parlante Colgado
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz)	Z(Ohms)	Phase(degrees)
8641.543579	100.662094	56.4976
8641.880035	100.662331	56.4983
8642.216492	100.672958	56.4957
8642.552948	100.667183	56.4945
8642.889404	100.675751	56.4902
8643.225861	100.657829	56.4923
8643.562317	100.670090	56.4985
8643.898773	100.674332	56.4965
8644.235229	100.675011	56.4984
8644.571686	100.687950	56.4969
8644.908142	100.679779	56.4942
8645.244598	100.689835	56.4983
8645.581055	100.692703	56.4937
8645.917511	100.693405	56.4935
8646.253967	100.695953	56.4926
8646.590424	100.696587	56.4911
8646.926880	100.690430	56.4930
8647.263336	100.709145	56.5001
8647.599792	100.711395	56.4852
8647.936249	100.705696	56.4927
8648.272705	100.707451	56.4857
8648.609161	100.708115	56.4935
8648.945618	100.710854	56.4884
8649.282074	100.714226	56.4935
8649.618530	100.717178	56.4904
8649.954987	100.720474	56.4923
8650.291443	100.720596	56.4913
8650.627899	100.728882	56.4950
8650.964355	100.729660	56.4879
8651.300812	100.729301	56.4950
8651.637268	100.734062	56.4888
8651.973724	100.733414	56.4954
8652.310181	100.738602	56.4907
8652.646637	100.737488	56.4943
8652.983093	100.742378	56.4957
8653.319550	100.751701	56.4921
8653.656006	100.740776	56.4924
8653.992462	100.752670	56.4952
8654.328918	100.745674	56.4934
8654.665375	100.756996	56.5004
8655.001831	100.769714	56.4940
8655.338287	100.760818	56.4888
8655.674744	100.768875	56.4940
8656.011200	100.765533	56.4831
8656.347656	100.755913	56.4896
8656.684113	100.761253	56.4929
8657.020569	100.764984	56.4923
8657.357025	100.772911	56.4972
8657.693481	100.777756	56.4900
8658.029938	100.782578	56.4935
8658.366394	100.783989	56.4857
8658.702850	100.780159	56.4881
8659.039307	100.783089	56.4881
8659.375763	100.783089	56.4875
8659.712219	100.785004	56.4904
8660.048676	100.789734	56.4885
8660.385132	100.791031	56.4925
8660.721588	100.798981	56.4872
8661.058044	100.796432	56.4922
8661.394501	100.803001	56.4858
8661.730957	100.800125	56.4934
8662.067413	100.811646	56.4879
8662.403870	100.809349	56.4882
8662.740326	100.808029	56.4883
8663.076782	100.818115	56.4903
8663.413239	100.814896	56.4846
8663.749695	100.813957	56.4883
8664.086151	100.816093	56.4893
8664.422607	100.821342	56.4895
8664.759064	100.823769	56.4907
8665.095520	100.828690	56.4891
8665.431976	100.833084	56.4888
8665.768433	100.829216	56.4871
8666.104889	100.836441	56.4898
8666.441345	100.837845	56.4892
8666.777802	100.847801	56.4862
8667.114258	100.838799	56.4822
8667.450714	100.834312	56.4896
8667.787170	100.855598	56.4897
8668.123627	100.840614	56.4832
8668.460083	100.850441	56.4936
8668.796539	100.857361	56.4880
8669.132996	100.856827	56.4868
8669.469452	100.854553	56.4917
8669.805908	100.868896	56.4912
8670.142365	100.871193	56.4888
8670.478821	100.871040	56.4842
8670.815277	100.863953	56.4886
8671.151733	100.875153	56.4906
8671.488190	100.876152	56.4890
8671.824646	100.882980	56.4888
8672.161102	100.880363	56.4861
8672.497559	100.882339	56.4872
8672.834015	100.881210	56.4895
8673.170471	100.893974	56.4860
8673.506927	100.876945	56.4880
8673.843384	100.899590	56.4906
8674.179840	100.887901	56.4874
8674.516296	100.903679	56.4900
8674.852753	100.899529	56.4866
8675.189209	100.908127	56.4881
8675.525665	100.913498	56.4801
8675.862122	100.893127	56.4792
8676.198578	100.903023	56.4884
8676.535034	100.899033	56.4863
8676.871490	100.916428	56.4945
8677.207947	100.914452	56.4837
8677.544403	100.920738	56.4946
8677.880859	100.930054	56.4832
8678.217316	100.923332	56.4852
8678.553772	100.918304	56.4856
8678.890228	100.928268	56.4930
8679.226685	100.933502	56.4888
8679.563141	100.935806	56.4906
8679.899597	100.941757	56.4898
8680.236053	100.943611	56.4874
8680.572510	100.941620	56.4865
8680.908966	100.940125	56.4900
8681.245422	100.950348	56.4885
8681.581879	100.937447	56.4865
8681.918335	100.944649	56.4983
8682.254791	100.959549	56.4933
8682.591248	100.961945	56.4929
8682.927704	100.965233	56.4873
8683.264160	100.962982	56.4869
8683.600616	100.956177	56.4852
8683.937073	100.961403	56.4928
8684.273529	100.969521	56.4884
8684.609985	100.970970	56.4895
8684.946442	100.978203	56.4842
8685.282898	100.966202	56.4822
8685.619354	100.970528	56.4894
8685.955811	100.975922	56.4860
8686.292267	100.978653	56.4913
8686.628723	100.988747	56.4853
8686.965179	100.985329	56.4893
8687.301636	100.997963	56.4861
8687.638092	100.996162	56.4845
8687.974548	101.000885	56.4847
8688.311005	101.000282	56.4812
8688.647461	101.004173	56.4847
8688.983917	100.996071	56.4800
8689.320374	101.009338	56.4925
8689.656830	101.014915	56.4809
8689.993286	101.010544	56.4834
8690.329742	101.007843	56.4885
8690.666199	101.027199	56.4868
8691.002655	101.017090	56.4835
8691.339111	101.024620	56.4869
8691.675568	101.025688	56.4827
8692.012024	101.016678	56.4844
8692.348480	101.026100	56.4919
8692.684937	101.032410	56.4853
8693.021393	101.029175	56.4888
8693.357849	101.034348	56.4875
8693.694305	101.040451	56.4886
8694.030762	101.037979	56.4840
8694.367218	101.041847	56.4876
8694.703674	101.043907	56.4837
8695.040131	101.044189	56.4829
8695.376587	101.042488	56.4837
8695.713043	101.046890	56.4818
8696.049500	101.041641	56.4826
8696.385956	101.044243	56.4864
8696.722412	101.058998	56.4860
8697.058868	101.048820	56.4793
8697.395325	101.055969	56.4907
8697.731781	101.070625	56.4825
8698.068237	101.065758	56.4799
8698.404694	101.066116	56.4802
8698.741150	101.063622	56.4799
8699.077606	101.071053	56.4870
8699.414062	101.081688	56.4798
8699.750519	101.080276	56.4820
8700.086975	101.085663	56.4761
8700.423431	101.080109	56.4792
8700.759888	101.084106	56.4763
8701.096344	101.076469	56.4823
8701.432800	101.093361	56.4851
8701.769257	101.092346	56.4814
8702.105713	101.101120	56.4857
8702.442169	101.107689	56.4784
8702.778625	101.100601	56.4774
8703.115082	101.097466	56.4809
8703.451538	101.103867	56.4842
8703.787994	101.110481	56.4854
8704.124451	101.116135	56.4817
8704.460907	101.117050	56.4835
8704.797363	101.117554	56.4768
8705.133820	101.106796	56.4850
8705.470276	101.125229	56.4876
8705.806732	101.124588	56.4817
8706.143188	101.125046	56.4872
8706.479645	101.133286	56.4818
8706.816101	101.131363	56.4855
8707.152557	101.133034	56.4797
8707.489014	101.133888	56.4872
8707.825470	101.137184	56.4824
8708.161926	101.147545	56.4841
8708.498383	101.130325	56.4799
8708.834839	101.153297	56.4884
8709.171295	101.137230	56.4791
8709.507751	101.156708	56.4878
8709.844208	101.142479	56.4786
8710.180664	101.154190	56.4890
8710.517120	101.157181	56.4826
8710.853577	101.158325	56.4834
8711.190033	101.159149	56.4849
8711.526489	101.164925	56.4853
8711.862946	101.173409	56.4844
8712.199402	101.171944	56.4794
8712.535858	101.170776	56.4803
8712.872314	101.166542	56.4823
8713.208771	101.180847	56.4866
8713.545227	101.181198	56.4788
8713.881683	101.179489	56.4847
8714.218140	101.188866	56.4814
8714.554596	101.187782	56.4819
8714.891052	101.190742	56.4813
8715.227509	101.197128	56.4803
8715.563965	101.186874	56.4788
8715.900421	101.199791	56.4860
8716.236877	101.203316	56.4782
8716.573334	101.194847	56.4793
8716.909790	101.200409	56.4868
8717.246246	101.209846	56.4834
8717.582703	101.213287	56.4842
8717.919159	101.215202	56.4832
8718.255615	101.226570	56.4795
8718.592072	101.209999	56.4787
8718.928528	101.227348	56.4827
8719.264984	101.220238	56.4775
8719.601440	101.224159	56.4820
8719.937897	101.232529	56.4794
8720.274353	101.222855	56.4783
8720.610809	101.239563	56.4839
8720.947266	101.239494	56.4735
8721.283722	101.231087	56.4755
8721.620178	101.236717	56.4786
8721.956635	101.235725	56.4781
8722.293091	101.247772	56.4793
8722.629547	101.240662	56.4753
8722.966003	101.248497	56.4790
8723.302460	101.246864	56.4760
8723.638916	101.249748	56.4804
8723.975372	101.258629	56.4782
8724.311829	101.259384	56.4770
8724.648285	101.257996	56.4754
8724.984741	101.260826	56.4781
8725.321198	101.256271	56.4788
8725.657654	101.274239	56.4843
8725.994110	101.272797	56.4761
8726.330566	101.275558	56.4792
8726.667023	101.275757	56.4763
8727.003479	101.274879	56.4790
8727.339935	101.278740	56.4788
8727.676392	101.285225	56.4820
8728.012848	101.283554	56.4734
8728.349304	101.285301	56.4823
8728.685760	101.282455	56.4750
8729.022217	101.290184	56.4828
8729.358673	101.285370	56.4794
8729.695129	101.299896	56.4813
8730.031586	101.289658	56.4788
8730.368042	101.298676	56.4817
8730.704498	101.300987	56.4822
8731.040955	101.306969	56.4777
8731.377411	101.301735	56.4801
8731.713867	101.310844	56.4801
8732.050323	101.314758	56.4782
8732.386780	101.311905	56.4744
8732.723236	101.310318	56.4793
8733.059692	101.317093	56.4806
8733.396149	101.331367	56.4805
8733.732605	101.328171	56.4704
8734.069061	101.323242	56.4761
8734.405518	101.325897	56.4738
8734.741974	101.327599	56.4793
8735.078430	101.336197	56.4779
8735.414886	101.340294	56.4784
8735.751343	101.347557	56.4745
8736.087799	101.335075	56.4742
8736.424255	101.350029	56.4805
8736.760712	101.346581	56.4775
8737.097168	101.363281	56.4776
8737.433624	101.351288	56.4733
8737.770081	101.358749	56.4752
8738.106537	101.350204	56.4763
8738.442993	101.361702	56.4809
8738.779449	101.365402	56.4763
8739.115906	101.360664	56.4771
8739.452362	101.364723	56.4820
8739.788818	101.377464	56.4795
8740.125275	101.371819	56.4754
8740.461731	101.373589	56.4791
8740.798187	101.380165	56.4774
8741.134644	101.381004	56.4726
8741.471100	101.366280	56.4728
8741.807556	101.372856	56.4828
8742.144012	101.382469	56.4801
8742.480469	101.384926	56.4799
8742.816925	101.383926	56.4799
8743.153381	101.393196	56.4843
8743.489838	101.400833	56.4800
8743.826294	101.405884	56.4779
8744.162750	101.399994	56.4756
8744.499207	101.408188	56.4765
8744.835663	101.401939	56.4764
8745.172119	101.412125	56.4772
8745.508575	101.410660	56.4775
8745.845032	101.418900	56.4773
8746.181488	101.422798	56.4739
8746.517944	101.418640	56.4727
8746.854401	101.419044	56.4724
8747.190857	101.416176	56.4762
8747.527313	101.426712	56.4784
8747.863770	101.432083	56.4738
8748.200226	101.426353	56.4720
8748.536682	101.424751	56.4769
8748.873138	101.438232	56.4759
8749.209595	101.432335	56.4734
8749.546051	101.432564	56.4734
8749.882507	101.438805	56.4808
8750.218964	101.446724	56.4693
8750.555420	101.438339	56.4743
8750.891876	101.437317	56.4722
8751.228333	101.445091	56.4785
8751.564789	101.447174	56.4768
8751.901245	101.460060	56.4754
8752.237701	101.454460	56.4736
8752.574158	101.462242	56.4713
8752.910614	101.455215	56.4731
8753.247070	101.464302	56.4733
8753.583527	101.463181	56.4743
8753.919983	101.473320	56.4732
8754.256439	101.469032	56.4741
8754.592896	101.484749	56.4726
8754.929352	101.474915	56.4681
8755.265808	101.475357	56.4731
8755.602264	101.486923	56.4749
8755.938721	101.483101	56.4711
8756.275177	101.499687	56.4752
8756.611633	101.485794	56.4619
8756.948090	101.484131	56.4784
8757.284546	101.500565	56.4697
8757.621002	101.487328	56.4739
8757.957458	101.502426	56.4740
8758.293915	101.494804	56.4742
8758.630371	101.506897	56.4747
8758.966827	101.501442	56.4732
8759.303284	101.504135	56.4757
8759.639740	101.515953	56.4773
8759.976196	101.509789	56.4691
8760.312653	101.512215	56.4774
8760.649109	101.516533	56.4733
8760.985565	101.521706	56.4745
8761.322021	101.523514	56.4722
8761.658478	101.523270	56.4694
8761.994934	101.522499	56.4720
8762.331390	101.526253	56.4703
8762.667847	101.523506	56.4719
8763.004303	101.534332	56.4732
8763.340759	101.524940	56.4700
8763.677216	101.541199	56.4796
8764.013672	101.545723	56.4694
8764.350128	101.548508	56.4709
8764.686584	101.544693	56.4650
8765.023041	101.539246	56.4719
8765.359497	101.549995	56.4732
8765.695953	101.555885	56.4742
8766.032410	101.560768	56.4689
8766.368866	101.559097	56.4715
8766.705322	101.562927	56.4685
8767.041779	101.563141	56.4709
8767.378235	101.561874	56.4680
8767.714691	101.565926	56.4771
8768.051147	101.579285	56.4683
8768.387604	101.570663	56.4705
8768.724060	101.572334	56.4684
8769.060516	101.575279	56.4754
8769.396973	101.583832	56.4709
8769.733429	101.584930	56.4688
8770.069885	101.575394	56.4710
8770.406342	101.591400	56.4745
8770.742798	101.590202	56.4703
8771.079254	101.596100	56.4708
8771.415710	101.596420	56.4663
8771.752167	101.588089	56.4665
8772.088623	101.588112	56.4730
8772.425079	101.602440	56.4760
8772.761536	101.606712	56.4696
8773.097992	101.606071	56.4723
8773.434448	101.611137	56.4687
8773.770905	101.606171	56.4729
8774.107361	101.626778	56.4731
8774.443817	101.617691	56.4611
8774.780273	101.608757	56.4710
8775.116730	101.619858	56.4705
8775.453186	101.621254	56.4714
8775.789642	101.622528	56.4708
8776.126099	101.627731	56.4723
8776.462555	101.623703	56.4728
8776.799011	101.639488	56.4775
8777.135468	101.643181	56.4711
8777.471924	101.647926	56.4680
8777.808380	101.635979	56.4657
8778.144836	101.640533	56.4709
8778.481293	101.646362	56.4703
8778.817749	101.644699	56.4655
8779.154205	101.643860	56.4726
8779.490662	101.652657	56.4676
8779.827118	101.649529	56.4709
8780.163574	101.660614	56.4683
8780.500031	101.652008	56.4652
8780.836487	101.661148	56.4698
8781.172943	101.652664	56.4633
8781.509399	101.658737	56.4743
8781.845856	101.668930	56.4703
8782.182312	101.674507	56.4660
8782.518768	101.662628	56.4676
8782.855225	101.677422	56.4724
8783.191681	101.682823	56.4666
8783.528137	101.675797	56.4657
8783.864594	101.683350	56.4712
8784.201050	101.685631	56.4658
8784.537506	101.686722	56.4719
8784.873962	101.694969	56.4684
8785.210419	101.696411	56.4694
8785.546875	101.700233	56.4689
8785.883331	101.701904	56.4659
8786.219788	101.702957	56.4712
8786.556244	101.709465	56.4644
8786.892700	101.704826	56.4684
8787.229156	101.707588	56.4686
8787.565613	101.717239	56.4681
8787.902069	101.710190	56.4674
8788.238525	101.722961	56.4672
8788.574982	101.712662	56.4637
8788.911438	101.718124	56.4690
8789.247894	101.719772	56.4645
8789.584351	101.716377	56.4699
8789.920807	101.727654	56.4677
8790.257263	101.723251	56.4710
8790.593719	101.742516	56.4663
8790.930176	101.722961	56.4619
8791.266632	101.728630	56.4719
8791.603088	101.743294	56.4703
8791.939545	101.742043	56.4672
8792.276001	101.749985	56.4655
8792.612457	101.742554	56.4682
8792.948914	101.761742	56.4620
8793.285370	101.738800	56.4660
8793.621826	101.763924	56.4672
8793.958282	101.757378	56.4660
8794.294739	101.765076	56.4615
8794.631195	101.758240	56.4672
8794.967651	101.772949	56.4640
8795.304108	101.764931	56.4630
8795.640564	101.773056	56.4650
8795.977020	101.768555	56.4616
8796.313477	101.768265	56.4672
8796.649933	101.775826	56.4707
8796.986389	101.791122	56.4664
8797.322845	101.783066	56.4629
8797.659302	101.786591	56.4604
8797.995758	101.773552	56.4647
8798.332214	101.787056	56.4662
8798.668671	101.781662	56.4682
8799.005127	101.797050	56.4684
8799.341583	101.794540	56.4648
8799.678040	101.796532	56.4632
8800.014496	101.793983	56.4660
8800.350952	101.799530	56.4632
8800.687408	101.800430	56.4670
8801.023865	101.804131	56.4607
8801.360321	101.801430	56.4651
8801.696777	101.803406	56.4649
8802.033234	101.816330	56.4642
8802.369690	101.803268	56.4613
8802.706146	101.816292	56.4657
8803.042603	101.810539	56.4649
8803.379059	101.824478	56.4641
8803.715515	101.814171	56.4673
8804.051971	101.839325	56.4650
8804.388428	101.823898	56.4615
8804.724884	101.836540	56.4628
8805.061340	101.829147	56.4631
8805.397797	101.841515	56.4630
8805.734253	101.837959	56.4600
8806.070709	101.834366	56.4612
8806.407166	101.838745	56.4662
8806.743622	101.847519	56.4652
8807.080078	101.850204	56.4625
8807.416534	101.850349	56.4609
8807.752991	101.844025	56.4609
8808.089447	101.849083	56.4657
8808.425903	101.850838	56.4621
8808.762360	101.843987	56.4680
8809.098816	101.860703	56.4699
8809.435272	101.856499	56.4700
8809.771729	101.874962	56.4699
8810.108185	101.870262	56.4660
8810.444641	101.872902	56.4639
8810.781097	101.875259	56.4694
8811.117554	101.884651	56.4609
8811.454010	101.877808	56.4619
8811.790466	101.878571	56.4597
8812.126923	101.869713	56.4647
8812.463379	101.896622	56.4703
8812.799835	101.887810	56.4541
8813.136292	101.890038	56.4642
8813.472748	101.882912	56.4550
8813.809204	101.885040	56.4690
8814.145660	101.902008	56.4624
8814.482117	101.895210	56.4598
8814.818573	101.895302	56.4638
8815.155029	101.904518	56.4643
8815.491486	101.907074	56.4631
8815.827942	101.909607	56.4603
8816.164398	101.908981	56.4659
8816.500854	101.922867	56.4592
8816.837311	101.912575	56.4599
8817.173767	101.914848	56.4608
8817.510223	101.919907	56.4653
8817.846680	101.929161	56.4637
8818.183136	101.931145	56.4582
8818.519592	101.925224	56.4628
8818.856049	101.934853	56.4623
8819.192505	101.942520	56.4633
8819.528961	101.938499	56.4543
8819.865417	101.937042	56.4641
8820.201874	101.946198	56.4582
8820.538330	101.943665	56.4618
8820.874786	101.952759	56.4597
8821.211243	101.949608	56.4571
8821.547699	101.949226	56.4617
8821.884155	101.960892	56.4597
8822.220612	101.957573	56.4579
8822.557068	101.959785	56.4575
8822.893524	101.959427	56.4582
8823.229980	101.956741	56.4583
8823.566437	101.964264	56.4660
8823.902893	101.977058	56.4593
8824.239349	101.970009	56.4573
8824.575806	101.968880	56.4597
8824.912262	101.976418	56.4629
8825.248718	101.980240	56.4566
8825.585175	101.972778	56.4609
8825.921631	101.980278	56.4610
8826.258087	101.983543	56.4650
8826.594543	101.994308	56.4571
8826.931000	101.977303	56.4584
8827.267456	101.986092	56.4649
8827.603912	101.993912	56.4641
8827.940369	101.994057	56.4610
8828.276825	101.997459	56.4666
8828.613281	102.009186	56.4594
8828.949738	101.996605	56.4580
8829.286194	101.997810	56.4641
8829.622650	102.009232	56.4660
8829.959106	102.016922	56.4617
8830.295563	102.012314	56.4564
8830.632019	102.004616	56.4621
8830.968475	102.016243	56.4656
8831.304932	102.026215	56.4641
8831.641388	102.024185	56.4584
8831.977844	102.026688	56.4641
8832.314301	102.037605	56.4580
8832.650757	102.030273	56.4546
8832.987213	102.026192	56.4589
8833.323669	102.036972	56.4591
8833.660126	102.031166	56.4574
8833.996582	102.035027	56.4614
8834.333038	102.040329	56.4642
8834.669495	102.053894	56.4615
8835.005951	102.053230	56.4573
8835.342407	102.047211	56.4564
8835.678864	102.053741	56.4604
8836.015320	102.052940	56.4586
8836.351776	102.063019	56.4595
8836.688232	102.055519	56.4573
8837.024689	102.067467	56.4618
8837.361145	102.068085	56.4550
8837.697601	102.066101	56.4573
8838.034058	102.069603	56.4564
8838.370514	102.068825	56.4532
8838.706970	102.058815	56.4581
8839.043427	102.072319	56.4620
8839.379883	102.074005	56.4596
8839.716339	102.077034	56.4628
8840.052795	102.091179	56.4569
8840.389252	102.073944	56.4562
8840.725708	102.084602	56.4590
8841.062164	102.084839	56.4618
8841.398621	102.090561	56.4552
8841.735077	102.088936	56.4628
8842.071533	102.096191	56.4550
8842.407990	102.091812	56.4599
8842.744446	102.094696	56.4601
8843.080902	102.108818	56.4635
8843.417358	102.108109	56.4538
8843.753815	102.104729	56.4596
8844.090271	102.109245	56.4582
8844.426727	102.118851	56.4619
8844.763184	102.124702	56.4527
8845.099640	102.112297	56.4542
8845.436096	102.125092	56.4573
8845.772552	102.115639	56.4534
8846.109009	102.128090	56.4595
8846.445465	102.124992	56.4555
8846.781921	102.132385	56.4566
8847.118378	102.129257	56.4584
8847.454834	102.138153	56.4578
8847.791290	102.142532	56.4590
8848.127747	102.144173	56.4535
8848.464203	102.143456	56.4587
8848.800659	102.151009	56.4537
8849.137115	102.144951	56.4569
8849.473572	102.152611	56.4569
8849.810028	102.156219	56.4581
8850.146484	102.158890	56.4551
8850.482941	102.160316	56.4561
8850.819397	102.160332	56.4552
8851.155853	102.162239	56.4577
8851.492310	102.167877	56.4584
8851.828766	102.173447	56.4560
8852.165222	102.166870	56.4574
8852.501678	102.184158	56.4597
8852.838135	102.177567	56.4521
8853.174591	102.179382	56.4562
8853.511047	102.178009	56.4551
8853.847504	102.180115	56.4570
8854.183960	102.185654	56.4610
8854.520416	102.192581	56.4543
8854.856873	102.188324	56.4595
8855.193329	102.198235	56.4530
8855.529785	102.186577	56.4561
8855.866241	102.192879	56.4574
8856.202698	102.195686	56.4616
8856.539154	102.207260	56.4566
8856.875610	102.198776	56.4564
8857.212067	102.202438	56.4573
8857.548523	102.202766	56.4623
8857.884979	102.219223	56.4601
8858.221436	102.216011	56.4555
8858.557892	102.218887	56.4548
8858.894348	102.210442	56.4548
8859.230804	102.224037	56.4603
8859.567261	102.225426	56.4534
8859.903717	102.224625	56.4539
8860.240173	102.224365	56.4560
8860.576630	102.227882	56.4549
8860.913086	102.233521	56.4590
8861.249542	102.234772	56.4540
8861.585999	102.242233	56.4608
8861.922455	102.249504	56.4527
8862.258911	102.248016	56.4536
8862.595367	102.249176	56.4509
8862.931824	102.247116	56.4521
8863.268280	102.249756	56.4519
8863.604736	102.246857	56.4548
8863.941193	102.256096	56.4552
8864.277649	102.257095	56.4567
8864.614105	102.262604	56.4527
8864.950562	102.258430	56.4553
8865.287018	102.265419	56.4568
8865.623474	102.271004	56.4525
8865.959930	102.263748	56.4525
8866.296387	102.263535	56.4545
8866.632843	102.271286	56.4560
8866.969299	102.262100	56.4538
8867.305756	102.272499	56.4616
8867.642212	102.277328	56.4577
8867.978668	102.280540	56.4585
8868.315125	102.287437	56.4571
8868.651581	102.286255	56.4522
8868.988037	102.279106	56.4554
8869.324493	102.294220	56.4607
8869.660950	102.299767	56.4499
8869.997406	102.288918	56.4524
8870.333862	102.297379	56.4557
8870.670319	102.303108	56.4494
8871.006775	102.290619	56.4544
8871.343231	102.313019	56.4551
8871.679688	102.302330	56.4497
8872.016144	102.308289	56.4545
8872.352600	102.312515	56.4546
8872.689056	102.313614	56.4508
8873.025513	102.315125	56.4601
8873.361969	102.327599	56.4499
8873.698425	102.317772	56.4606
8874.034882	102.340340	56.4527
8874.371338	102.325920	56.4547
8874.707794	102.337997	56.4566
8875.044250	102.342796	56.4534
8875.380707	102.336449	56.4532
8875.717163	102.343796	56.4539
8876.053619	102.339256	56.4556
8876.390076	102.346626	56.4553
8876.726532	102.349602	56.4585
8877.062988	102.351311	56.4537
8877.399445	102.360924	56.4604
8877.735901	102.364281	56.4472
8878.072357	102.354897	56.4502
8878.408813	102.349022	56.4507
8878.745270	102.356483	56.4551
8879.081726	102.350998	56.4574
8879.418182	102.379173	56.4626
8879.754639	102.380119	56.4454
8880.091095	102.363388	56.4463
8880.427551	102.364510	56.4539
8880.764008	102.374962	56.4507
8881.100464	102.374542	56.4527
8881.436920	102.373169	56.4484
8881.773376	102.381577	56.4571
8882.109833	102.380943	56.4489
8882.446289	102.394257	56.4569
8882.782745	102.388870	56.4465
8883.119202	102.400230	56.4534
8883.455658	102.392380	56.4458
8883.792114	102.400406	56.4510
8884.128571	102.391434	56.4494
8884.465027	102.407326	56.4577
8884.801483	102.416473	56.4494
8885.137939	102.407722	56.4485
8885.474396	102.415955	56.4521
8885.810852	102.412743	56.4492
8886.147308	102.418861	56.4529
8886.483765	102.418922	56.4536
8886.820221	102.431259	56.4529
8887.156677	102.430161	56.4511
8887.493134	102.429657	56.4473
8887.829590	102.429169	56.4551
8888.166046	102.438324	56.4470
8888.502502	102.430099	56.4534
8888.838959	102.438576	56.4486
8889.175415	102.432724	56.4546
8889.511871	102.440529	56.4533
8889.848328	102.448654	56.4559
8890.184784	102.444138	56.4503
8890.521240	102.455284	56.4573
8890.857697	102.457504	56.4471
8891.194153	102.452339	56.4499
8891.530609	102.454796	56.4479
8891.867065	102.450928	56.4509
8892.203522	102.458473	56.4486
8892.539978	102.449173	56.4521
8892.876434	102.460304	56.4566
8893.212891	102.477859	56.4540
8893.549347	102.466499	56.4447
8893.885803	102.470169	56.4498
8894.222260	102.465431	56.4495
8894.558716	102.475174	56.4494
8894.895172	102.469727	56.4499
8895.231628	102.472145	56.4539
8895.568085	102.494865	56.4548
8895.904541	102.484001	56.4433
8896.240997	102.488525	56.4520
8896.577454	102.490601	56.4456
8896.913910	102.492149	56.4505
8897.250366	102.500336	56.4470
8897.586823	102.499649	56.4443
8897.923279	102.496803	56.4459
8898.259735	102.503586	56.4446
8898.596191	102.498047	56.4449
8898.932648	102.501755	56.4465
8899.269104	102.501999	56.4493
8899.605560	102.512451	56.4512
8899.942017	102.520195	56.4458
8900.278473	102.506653	56.4436
8900.614929	102.512520	56.4528
8900.951385	102.519455	56.4497
8901.287842	102.524902	56.4514
8901.624298	102.523705	56.4488
8901.960754	102.529030	56.4513
8902.297211	102.531662	56.4529
8902.633667	102.544533	56.4454
8902.970123	102.523582	56.4458
8903.306580	102.534561	56.4512
8903.643036	102.533737	56.4526
8903.979492	102.545082	56.4507
8904.315948	102.536659	56.4526
8904.652405	102.557632	56.4542
8904.988861	102.548508	56.4453
8905.325317	102.551109	56.4533
8905.661774	102.561134	56.4471
8905.998230	102.556557	56.4457
8906.334686	102.553856	56.4427
8906.671143	102.544464	56.4510
8907.007599	102.566322	56.4523
8907.344055	102.559479	56.4482
8907.680511	102.570312	56.4530
8908.016968	102.572517	56.4470
8908.353424	102.575867	56.4523
8908.689880	102.590912	56.4428
8909.026337	102.571342	56.4414
8909.362793	102.582634	56.4456
8909.699249	102.578232	56.4405
8910.035706	102.572838	56.4451
8910.372162	102.580261	56.4495
8910.708618	102.588326	56.4507
8911.045074	102.600441	56.4460
8911.381531	102.592354	56.4427
8911.717987	102.593826	56.4436
8912.054443	102.594978	56.4471
8912.390900	102.601349	56.4425
8912.727356	102.593666	56.4445
8913.063812	102.597519	56.4514
8913.400269	102.620979	56.4483
8913.736725	102.610405	56.4420
8914.073181	102.616692	56.4401
8914.409637	102.603516	56.4438
8914.746094	102.618507	56.4425
8915.082550	102.609474	56.4443
8915.419006	102.615707	56.4443
8915.755463	102.619469	56.4512
8916.091919	102.636963	56.4435
8916.428375	102.620888	56.4410
8916.764832	102.630356	56.4487
8917.101288	102.637062	56.4436
8917.437744	102.635155	56.4448
8917.774200	102.647034	56.4453
8918.110657	102.645027	56.4374
8918.447113	102.638565	56.4384
8918.783569	102.629669	56.4438
8919.120026	102.647491	56.4504
8919.456482	102.654625	56.4461
8919.792938	102.658623	56.4442
8920.129395	102.663193	56.4397
8920.465851	102.648003	56.4379
8920.802307	102.655296	56.4449
8921.138763	102.659721	56.4442
8921.475220	102.662064	56.4396
8921.811676	102.657707	56.4450
8922.148132	102.664787	56.4419
8922.484589	102.664619	56.4437
8922.821045	102.662422	56.4446
8923.157501	102.675842	56.4460
8923.493958	102.671577	56.4432
8923.830414	102.678719	56.4435
8924.166870	102.677048	56.4466
8924.503326	102.696274	56.4413
8924.839783	102.679008	56.4367
8925.176239	102.686539	56.4431
8925.512695	102.687668	56.4405
8925.849152	102.692398	56.4431
8926.185608	102.698868	56.4430
8926.522064	102.704620	56.4385
8926.858521	102.701706	56.4416
8927.194977	102.711990	56.4349
8927.531433	102.698692	56.4402
8927.867889	102.713905	56.4376
8928.204346	102.703461	56.4412
8928.540802	102.718178	56.4444
8928.877258	102.726753	56.4396
8929.213715	102.714783	56.4383
8929.550171	102.728668	56.4453
8929.886627	102.730949	56.4369
8930.223083	102.722855	56.4408
