	SM57_TF_0_120		
5305.664063	-7.00	-92.09	1.00
5308.593750	-7.01	-92.18	0.98
5311.523438	-7.03	-92.28	0.99
5314.453125	-7.04	-92.40	0.98
5317.382813	-7.05	-92.52	0.99
5320.312500	-7.07	-92.62	0.97
5323.242188	-7.09	-92.71	0.95
5326.171875	-7.11	-92.77	0.87
5329.101563	-7.13	-92.82	0.94
5332.031250	-7.15	-92.86	0.98
5334.960938	-7.17	-92.90	0.94
5337.890625	-7.18	-92.94	0.96
5340.820313	-7.19	-92.99	0.98
5343.750000	-7.21	-93.05	0.98
5346.679688	-7.22	-93.11	0.99
5349.609375	-7.23	-93.18	1.00
5352.539063	-7.25	-93.24	1.00
5355.468750	-7.27	-93.30	1.00
5358.398438	-7.28	-93.36	0.99
5361.328125	-7.30	-93.41	0.99
5364.257813	-7.31	-93.46	0.99
5367.187500	-7.33	-93.50	0.99
5370.117188	-7.35	-93.54	0.87
5373.046875	-7.37	-93.57	0.98
5375.976563	-7.38	-93.60	0.99
5378.906250	-7.39	-93.63	0.96
5381.835938	-7.40	-93.66	0.97
5384.765625	-7.41	-93.70	0.95
5387.695313	-7.42	-93.76	0.99
5390.625000	-7.43	-93.82	0.99
5393.554688	-7.44	-93.89	0.98
5396.484375	-7.45	-93.96	0.97
5399.414063	-7.47	-94.03	0.97
5402.343750	-7.48	-94.10	0.98
5405.273438	-7.49	-94.18	0.99
5408.203125	-7.51	-94.25	0.98
5411.132813	-7.53	-94.31	1.00
5414.062500	-7.54	-94.37	1.00
5416.992188	-7.56	-94.43	1.00
5419.921875	-7.57	-94.49	1.00
5422.851563	-7.59	-94.54	0.99
5425.781250	-7.61	-94.58	0.97
5428.710938	-7.62	-94.63	0.98
5431.640625	-7.64	-94.69	0.98
5434.570313	-7.65	-94.74	0.97
5437.500000	-7.66	-94.80	0.99
5440.429688	-7.68	-94.86	0.99
5443.359375	-7.69	-94.93	1.00
5446.289063	-7.71	-94.99	1.00
5449.218750	-7.73	-95.05	0.99
5452.148438	-7.74	-95.10	0.99
5455.078125	-7.76	-95.15	0.99
5458.007813	-7.78	-95.19	0.99
5460.937500	-7.80	-95.22	0.99
5463.867188	-7.82	-95.24	0.99
5466.796875	-7.84	-95.26	0.98
5469.726563	-7.85	-95.28	0.99
5472.656250	-7.87	-95.29	0.98
5475.585938	-7.89	-95.30	0.97
5478.515625	-7.90	-95.31	0.93
5481.445313	-7.91	-95.33	0.97
5484.375000	-7.93	-95.35	0.99
5487.304688	-7.94	-95.36	0.99
5490.234375	-7.95	-95.37	1.00
5493.164063	-7.97	-95.38	0.99
5496.093750	-7.98	-95.39	0.97
5499.023438	-8.00	-95.40	0.98
5501.953125	-8.01	-95.40	1.00
5504.882813	-8.02	-95.40	0.99
5507.812500	-8.04	-95.39	0.99
5510.742188	-8.05	-95.39	0.98
5513.671875	-8.06	-95.38	0.98
5516.601563	-8.07	-95.37	0.99
5519.531250	-8.08	-95.37	0.98
5522.460938	-8.09	-95.37	0.99
5525.390625	-8.09	-95.37	0.98
5528.320313	-8.10	-95.37	0.97
5531.250000	-8.11	-95.38	0.99
5534.179688	-8.12	-95.38	0.99
5537.109375	-8.13	-95.39	0.99
5540.039063	-8.13	-95.40	0.99
5542.968750	-8.14	-95.41	0.99
5545.898438	-8.15	-95.42	0.99
5548.828125	-8.16	-95.42	0.99
5551.757813	-8.16	-95.42	0.94
5554.687500	-8.17	-95.41	0.97
5557.617188	-8.17	-95.41	0.97
5560.546875	-8.18	-95.41	0.97
5563.476563	-8.18	-95.41	0.98
5566.406250	-8.18	-95.41	0.99
5569.335938	-8.19	-95.42	0.98
5572.265625	-8.19	-95.42	0.98
5575.195313	-8.19	-95.42	0.99
5578.125000	-8.19	-95.42	0.98
5581.054688	-8.20	-95.41	0.98
5583.984375	-8.20	-95.40	0.94
5586.914063	-8.19	-95.38	0.97
5589.843750	-8.19	-95.37	0.99
5592.773438	-8.19	-95.36	0.99
5595.703125	-8.18	-95.37	0.98
5598.632813	-8.17	-95.38	0.97
5601.562500	-8.17	-95.40	0.98
5604.492188	-8.16	-95.44	0.98
5607.421875	-8.16	-95.48	0.95
5610.351563	-8.16	-95.53	0.97
5613.281250	-8.16	-95.57	0.98
5616.210938	-8.15	-95.62	0.99
5619.140625	-8.15	-95.66	0.99
5622.070313	-8.15	-95.69	0.99
5625.000000	-8.15	-95.72	0.99
5627.929688	-8.15	-95.75	0.96
5630.859375	-8.15	-95.77	0.97
5633.789063	-8.15	-95.78	0.94
5636.718750	-8.15	-95.79	0.91
5639.648438	-8.15	-95.81	0.92
5642.578125	-8.14	-95.84	0.95
5645.507813	-8.14	-95.87	0.98
5648.437500	-8.13	-95.91	0.96
5651.367188	-8.13	-95.95	0.98
5654.296875	-8.13	-95.98	0.97
5657.226563	-8.12	-96.01	0.98
5660.156250	-8.12	-96.03	0.97
5663.085938	-8.11	-96.05	0.91
5666.015625	-8.10	-96.06	0.93
5668.945313	-8.09	-96.08	0.98
5671.875000	-8.08	-96.10	0.98
5674.804688	-8.07	-96.12	0.85
5677.734375	-8.05	-96.15	0.83
5680.664063	-8.03	-96.18	0.97
5683.593750	-8.02	-96.23	0.99
5686.523438	-8.00	-96.30	0.99
5689.453125	-7.99	-96.38	0.99
5692.382813	-7.97	-96.47	0.98
5695.312500	-7.96	-96.58	0.99
5698.242188	-7.95	-96.69	0.99
5701.171875	-7.93	-96.81	0.99
5704.101563	-7.92	-96.92	0.99
5707.031250	-7.91	-97.04	0.97
5709.960938	-7.90	-97.15	0.94
5712.890625	-7.90	-97.26	0.93
5715.820313	-7.89	-97.38	0.73
5718.750000	-7.88	-97.48	0.42
5721.679688	-7.87	-97.60	0.80
5724.609375	-7.85	-97.73	0.98
5727.539063	-7.85	-97.87	0.99
5730.468750	-7.84	-98.02	0.99
5733.398438	-7.83	-98.18	0.99
5736.328125	-7.82	-98.35	0.99
5739.257813	-7.82	-98.53	0.99
5742.187500	-7.81	-98.70	0.98
5745.117188	-7.81	-98.89	0.98
5748.046875	-7.81	-99.06	0.98
5750.976563	-7.81	-99.24	0.97
5753.906250	-7.81	-99.42	0.97
5756.835938	-7.81	-99.60	0.95
5759.765625	-7.81	-99.78	0.97
5762.695313	-7.81	-99.95	0.99
5765.625000	-7.81	-100.12	0.98
5768.554688	-7.81	-100.29	0.97
5771.484375	-7.80	-100.45	0.97
5774.414063	-7.80	-100.62	0.99
5777.343750	-7.80	-100.79	0.98
5780.273438	-7.79	-100.98	0.99
5783.203125	-7.79	-101.17	0.99
5786.132813	-7.79	-101.38	0.99
5789.062500	-7.79	-101.59	0.99
5791.992188	-7.79	-101.80	0.98
5794.921875	-7.80	-102.01	0.94
5797.851563	-7.80	-102.21	0.78
5800.781250	-7.81	-102.39	0.71
5803.710938	-7.81	-102.56	0.94
5806.640625	-7.82	-102.73	0.98
5809.570313	-7.82	-102.91	0.98
5812.500000	-7.82	-103.08	0.99
5815.429688	-7.82	-103.26	0.98
5818.359375	-7.82	-103.45	0.99
5821.289063	-7.82	-103.64	0.99
5824.218750	-7.82	-103.85	0.98
5827.148438	-7.82	-104.06	0.99
5830.078125	-7.82	-104.29	0.99
5833.007813	-7.82	-104.51	0.99
5835.937500	-7.83	-104.74	0.98
5838.867188	-7.83	-104.95	0.98
5841.796875	-7.84	-105.16	0.98
5844.726563	-7.84	-105.37	0.98
5847.656250	-7.85	-105.58	0.98
5850.585938	-7.85	-105.79	0.95
5853.515625	-7.86	-106.00	0.98
5856.445313	-7.86	-106.21	0.99
5859.375000	-7.86	-106.42	0.99
5862.304688	-7.87	-106.64	0.99
5865.234375	-7.87	-106.86	0.98
5868.164063	-7.87	-107.08	0.98
5871.093750	-7.87	-107.31	0.99
5874.023438	-7.87	-107.54	0.99
5876.953125	-7.88	-107.77	0.99
5879.882813	-7.88	-108.02	0.99
5882.812500	-7.88	-108.27	0.98
5885.742188	-7.89	-108.52	0.93
5888.671875	-7.89	-108.79	0.94
5891.601563	-7.90	-109.07	0.89
5894.531250	-7.91	-109.34	0.97
5897.460938	-7.92	-109.60	0.97
5900.390625	-7.93	-109.84	0.85
5903.320313	-7.93	-110.07	0.93
5906.250000	-7.94	-110.31	0.96
5909.179688	-7.95	-110.56	0.99
5912.109375	-7.95	-110.81	0.99
5915.039063	-7.96	-111.08	0.99
5917.968750	-7.96	-111.35	0.98
5920.898438	-7.97	-111.63	0.99
5923.828125	-7.97	-111.91	0.99
5926.757813	-7.98	-112.21	1.00
5929.687500	-7.99	-112.51	0.99
5932.617188	-8.00	-112.81	0.98
5935.546875	-8.01	-113.10	0.97
5938.476563	-8.02	-113.38	0.88
5941.406250	-8.04	-113.65	0.88
5944.335938	-8.05	-113.90	0.79
5947.265625	-8.07	-114.14	0.97
5950.195313	-8.08	-114.38	0.89
5953.125000	-8.09	-114.62	0.92
5956.054688	-8.10	-114.86	0.98
5958.984375	-8.10	-115.11	0.98
5961.914063	-8.11	-115.38	0.99
5964.843750	-8.12	-115.66	0.98
5967.773438	-8.13	-115.95	0.98
5970.703125	-8.14	-116.25	0.97
5973.632813	-8.15	-116.55	0.99
5976.562500	-8.16	-116.84	0.99
5979.492188	-8.18	-117.12	0.98
5982.421875	-8.19	-117.39	0.94
5985.351563	-8.21	-117.64	0.95
5988.281250	-8.23	-117.87	0.88
5991.210938	-8.25	-118.09	0.39
5994.140625	-8.26	-118.31	0.77
5997.070313	-8.27	-118.53	0.96
6000.000000	-8.29	-118.78	0.97
6002.929688	-8.30	-119.03	0.99
6005.859375	-8.32	-119.30	0.97
6008.789063	-8.33	-119.57	0.96
6011.718750	-8.34	-119.85	0.92
6014.648438	-8.36	-120.15	0.98
6017.578125	-8.37	-120.45	0.99
6020.507813	-8.39	-120.75	0.99
6023.437500	-8.41	-121.03	0.99
6026.367188	-8.43	-121.30	0.98
6029.296875	-8.45	-121.57	0.98
6032.226563	-8.47	-121.83	0.98
6035.156250	-8.49	-122.08	0.99
6038.085938	-8.52	-122.33	0.98
6041.015625	-8.54	-122.56	0.93
6043.945313	-8.56	-122.79	0.76
6046.875000	-8.58	-123.00	0.87
6049.804688	-8.59	-123.23	0.98
6052.734375	-8.61	-123.46	0.99
6055.664063	-8.63	-123.69	1.00
6058.593750	-8.64	-123.93	1.00
6061.523438	-8.66	-124.17	0.99
6064.453125	-8.68	-124.42	0.98
6067.382813	-8.70	-124.67	0.99
6070.312500	-8.72	-124.91	0.99
6073.242188	-8.73	-125.16	0.96
6076.171875	-8.75	-125.39	0.97
6079.101563	-8.78	-125.60	0.94
6082.031250	-8.80	-125.79	0.88
6084.960938	-8.82	-125.96	0.81
6087.890625	-8.84	-126.12	0.17
6090.820313	-8.86	-126.29	0.72
6093.750000	-8.87	-126.46	0.96
6096.679688	-8.89	-126.64	0.88
6099.609375	-8.91	-126.83	0.97
6102.539063	-8.92	-127.04	0.98
6105.468750	-8.94	-127.26	0.99
6108.398438	-8.95	-127.49	0.99
6111.328125	-8.97	-127.72	0.98
6114.257813	-8.98	-127.96	0.98
6117.187500	-9.00	-128.20	0.98
6120.117188	-9.02	-128.45	0.97
6123.046875	-9.04	-128.71	0.97
6125.976563	-9.06	-128.95	0.97
6128.906250	-9.08	-129.17	0.91
6131.835938	-9.10	-129.37	0.34
6134.765625	-9.13	-129.57	0.90
6137.695313	-9.15	-129.78	0.95
6140.625000	-9.17	-130.01	0.96
6143.554688	-9.20	-130.25	0.99
6146.484375	-9.22	-130.49	0.98
6149.414063	-9.24	-130.74	0.96
6152.343750	-9.27	-131.00	0.99
6155.273438	-9.29	-131.27	1.00
6158.203125	-9.32	-131.54	0.98
6161.132813	-9.34	-131.81	0.95
6164.062500	-9.37	-132.06	0.95
6166.992188	-9.40	-132.29	0.96
6169.921875	-9.43	-132.50	0.97
6172.851563	-9.46	-132.69	0.93
6175.781250	-9.49	-132.87	0.69
6178.710938	-9.52	-133.04	0.55
6181.640625	-9.55	-133.21	0.95
6184.570313	-9.57	-133.39	0.99
6187.500000	-9.60	-133.58	0.95
6190.429688	-9.62	-133.78	0.97
6193.359375	-9.64	-133.97	0.93
6196.289063	-9.66	-134.16	0.76
6199.218750	-9.68	-134.35	0.71
6202.148438	-9.70	-134.55	0.89
6205.078125	-9.72	-134.77	0.94
6208.007813	-9.74	-135.00	0.96
6210.937500	-9.76	-135.25	0.98
6213.867188	-9.78	-135.49	0.96
6216.796875	-9.80	-135.73	0.92
6219.726563	-9.83	-135.96	0.87
6222.656250	-9.85	-136.18	0.96
6225.585938	-9.87	-136.40	0.98
6228.515625	-9.89	-136.62	0.98
6231.445313	-9.91	-136.84	0.98
6234.375000	-9.93	-137.07	0.97
6237.304688	-9.95	-137.30	0.94
6240.234375	-9.96	-137.54	0.96
6243.164063	-9.98	-137.79	0.99
6246.093750	-10.00	-138.04	0.99
6249.023438	-10.02	-138.29	0.98
6251.953125	-10.04	-138.54	0.99
6254.882813	-10.06	-138.78	0.98
6257.812500	-10.08	-139.01	0.98
6260.742188	-10.10	-139.23	0.96
6263.671875	-10.12	-139.45	0.98
6266.601563	-10.14	-139.65	0.98
6269.531250	-10.16	-139.84	0.91
6272.460938	-10.18	-140.01	0.83
6275.390625	-10.20	-140.17	0.85
6278.320313	-10.22	-140.34	0.83
6281.250000	-10.23	-140.52	0.96
6284.179688	-10.25	-140.73	0.98
6287.109375	-10.27	-140.96	0.98
6290.039063	-10.29	-141.21	0.98
6292.968750	-10.31	-141.48	0.99
6295.898438	-10.33	-141.76	0.98
6298.828125	-10.36	-142.06	0.98
6301.757813	-10.38	-142.37	0.98
6304.687500	-10.41	-142.67	0.98
6307.617188	-10.43	-142.97	0.99
6310.546875	-10.46	-143.26	0.98
6313.476563	-10.49	-143.55	0.98
6316.406250	-10.51	-143.85	0.99
6319.335938	-10.54	-144.14	0.98
6322.265625	-10.57	-144.42	0.86
6325.195313	-10.59	-144.70	0.93
6328.125000	-10.62	-144.97	0.97
6331.054688	-10.65	-145.25	0.97
6333.984375	-10.67	-145.54	0.99
6336.914063	-10.70	-145.82	0.98
6339.843750	-10.73	-146.10	0.94
6342.773438	-10.75	-146.37	0.83
6345.703125	-10.78	-146.64	0.84
6348.632813	-10.80	-146.92	0.91
6351.562500	-10.83	-147.21	0.95
6354.492188	-10.86	-147.50	0.97
6357.421875	-10.89	-147.78	0.94
6360.351563	-10.91	-148.05	0.94
6363.281250	-10.94	-148.33	0.81
6366.210938	-10.96	-148.59	0.44
6369.140625	-10.99	-148.85	0.56
6372.070313	-11.01	-149.12	0.92
6375.000000	-11.02	-149.40	0.91
6377.929688	-11.04	-149.70	0.99
6380.859375	-11.06	-150.01	0.99
6383.789063	-11.08	-150.35	0.97
6386.718750	-11.10	-150.69	0.98
6389.648438	-11.12	-151.05	0.99
6392.578125	-11.14	-151.42	0.99
6395.507813	-11.17	-151.80	0.99
6398.437500	-11.19	-152.20	0.97
6401.367188	-11.22	-152.60	0.98
6404.296875	-11.25	-152.98	0.95
6407.226563	-11.28	-153.33	0.97
6410.156250	-11.31	-153.66	0.97
6413.085938	-11.34	-153.97	0.91
6416.015625	-11.37	-154.28	0.39
6418.945313	-11.39	-154.58	0.74
6421.875000	-11.42	-154.88	0.91
6424.804688	-11.44	-155.20	0.99
6427.734375	-11.47	-155.52	0.97
6430.664063	-11.49	-155.85	0.98
6433.593750	-11.52	-156.18	0.99
6436.523438	-11.54	-156.52	0.99
6439.453125	-11.57	-156.86	0.98
6442.382813	-11.59	-157.20	0.96
6445.312500	-11.62	-157.54	0.88
6448.242188	-11.65	-157.86	0.73
6451.171875	-11.67	-158.19	0.94
6454.101563	-11.70	-158.52	0.95
6457.031250	-11.72	-158.84	0.95
6459.960938	-11.74	-159.15	0.95
6462.890625	-11.76	-159.47	0.90
6465.820313	-11.78	-159.79	0.64
6468.750000	-11.80	-160.11	0.92
6471.679688	-11.82	-160.44	0.96
6474.609375	-11.84	-160.79	0.99
6477.539063	-11.86	-161.15	0.99
6480.468750	-11.88	-161.52	0.99
6483.398438	-11.90	-161.88	0.98
6486.328125	-11.92	-162.25	0.97
6489.257813	-11.94	-162.61	0.98
6492.187500	-11.96	-162.98	0.98
6495.117188	-11.98	-163.35	0.91
6498.046875	-12.00	-163.71	0.83
6500.976563	-12.02	-164.07	0.87
6503.906250	-12.04	-164.44	0.93
6506.835938	-12.06	-164.81	0.95
6509.765625	-12.08	-165.19	0.96
6512.695313	-12.10	-165.57	0.99
6515.625000	-12.12	-165.95	0.98
6518.554688	-12.14	-166.33	0.94
6521.484375	-12.16	-166.71	0.95
6524.414063	-12.18	-167.07	0.88
6527.343750	-12.19	-167.44	0.77
6530.273438	-12.21	-167.80	0.91
6533.203125	-12.23	-168.18	0.96
6536.132813	-12.24	-168.57	0.97
6539.062500	-12.26	-168.96	0.98
6541.992188	-12.28	-169.37	0.99
6544.921875	-12.29	-169.78	0.93
6547.851563	-12.31	-170.21	0.96
6550.781250	-12.33	-170.62	0.97
6553.710938	-12.35	-171.00	0.97
6556.640625	-12.38	-171.38	0.98
6559.570313	-12.40	-171.74	0.98
6562.500000	-12.42	-172.09	0.87
6565.429688	-12.44	-172.43	0.48
6568.359375	-12.46	-172.78	0.94
6571.289063	-12.47	-173.13	0.95
6574.218750	-12.49	-173.50	0.91
6577.148438	-12.50	-173.89	0.95
6580.078125	-12.52	-174.29	0.99
6583.007813	-12.53	-174.71	0.99
6585.937500	-12.55	-175.13	0.97
6588.867188	-12.57	-175.57	0.98
6591.796875	-12.59	-176.00	0.94
6594.726563	-12.61	-176.42	0.89
6597.656250	-12.62	-176.83	0.94
6600.585938	-12.64	-177.25	0.96
6603.515625	-12.66	-177.66	0.86
6606.445313	-12.68	-178.06	0.71
6609.375000	-12.70	-178.47	0.82
6612.304688	-12.71	-178.87	0.96
6615.234375	-12.73	-179.29	0.97
6618.164063	-12.74	-179.71	0.98
6621.093750	-12.75	179.87	0.98
6624.023438	-12.77	179.42	0.99
6626.953125	-12.78	178.97	0.99
6629.882813	-12.79	178.51	0.98
6632.812500	-12.81	178.04	0.99
6635.742188	-12.82	177.56	0.99
6638.671875	-12.84	177.07	0.98
6641.601563	-12.85	176.58	0.94
6644.531250	-12.87	176.11	0.95
6647.460938	-12.89	175.65	0.78
6650.390625	-12.91	175.20	0.96
6653.320313	-12.93	174.75	0.97
6656.250000	-12.95	174.30	0.96
6659.179688	-12.96	173.86	0.79
6662.109375	-12.98	173.42	0.39
6665.039063	-12.99	172.98	0.93
6667.968750	-13.01	172.53	0.97
6670.898438	-13.02	172.07	0.91
6673.828125	-13.03	171.59	0.96
6676.757813	-13.05	171.09	0.97
6679.687500	-13.06	170.60	0.93
6682.617188	-13.08	170.10	0.93
6685.546875	-13.09	169.61	0.95
6688.476563	-13.11	169.12	0.98
6691.406250	-13.12	168.62	0.95
6694.335938	-13.14	168.14	0.94
6697.265625	-13.15	167.66	0.94
6700.195313	-13.16	167.18	0.88
6703.125000	-13.18	166.70	0.91
6706.054688	-13.19	166.23	0.90
6708.984375	-13.20	165.75	0.87
6711.914063	-13.21	165.27	0.95
6714.843750	-13.21	164.78	0.85
6717.773438	-13.22	164.29	0.87
6720.703125	-13.23	163.79	0.94
6723.632813	-13.23	163.27	0.99
6726.562500	-13.24	162.74	0.99
6729.492188	-13.24	162.20	0.99
6732.421875	-13.25	161.66	0.99
6735.351563	-13.26	161.12	0.96
6738.281250	-13.27	160.58	0.97
6741.210938	-13.28	160.04	0.96
6744.140625	-13.28	159.51	0.96
6747.070313	-13.29	158.99	0.88
6750.000000	-13.30	158.48	0.94
6752.929688	-13.31	157.97	0.83
6755.859375	-13.31	157.46	0.50
6758.789063	-13.31	156.95	0.86
6761.718750	-13.31	156.42	0.92
6764.648438	-13.31	155.87	0.99
6767.578125	-13.32	155.31	0.99
6770.507813	-13.32	154.74	0.99
6773.437500	-13.32	154.16	0.98
6776.367188	-13.32	153.56	0.96
6779.296875	-13.32	152.95	0.95
6782.226563	-13.32	152.32	0.96
6785.156250	-13.32	151.70	0.99
6788.085938	-13.33	151.10	0.88
6791.015625	-13.34	150.51	0.94
6793.945313	-13.34	149.94	0.98
6796.875000	-13.35	149.38	0.93
6799.804688	-13.36	148.84	0.93
6802.734375	-13.36	148.31	0.79
6805.664063	-13.37	147.78	0.59
6808.593750	-13.37	147.25	0.94
6811.523438	-13.37	146.70	0.96
6814.453125	-13.37	146.14	0.92
6817.382813	-13.37	145.56	0.98
6820.312500	-13.37	144.94	0.96
6823.242188	-13.38	144.30	0.97
6826.171875	-13.38	143.63	0.98
6829.101563	-13.38	142.95	0.95
6832.031250	-13.39	142.27	0.92
6834.960938	-13.40	141.59	0.97
6837.890625	-13.41	140.93	0.97
6840.820313	-13.41	140.28	0.97
6843.750000	-13.42	139.64	0.77
6846.679688	-13.43	139.00	0.90
6849.609375	-13.43	138.35	0.92
6852.539063	-13.43	137.70	0.73
6855.468750	-13.44	137.05	0.91
6858.398438	-13.44	136.38	0.91
6861.328125	-13.44	135.70	0.97
6864.257813	-13.44	135.00	0.96
6867.187500	-13.44	134.28	0.98
6870.117188	-13.44	133.53	0.97
6873.046875	-13.45	132.77	0.96
6875.976563	-13.45	132.03	0.94
6878.906250	-13.46	131.31	0.94
6881.835938	-13.47	130.59	0.96
6884.765625	-13.48	129.88	0.94
6887.695313	-13.49	129.20	0.90
6890.625000	-13.50	128.55	0.89
6893.554688	-13.51	127.91	0.83
6896.484375	-13.52	127.29	0.71
6899.414063	-13.53	126.67	0.45
6902.343750	-13.53	126.04	0.86
6905.273438	-13.54	125.40	0.93
6908.203125	-13.55	124.75	0.99
6911.132813	-13.55	124.10	0.92
6914.062500	-13.56	123.44	0.88
6916.992188	-13.56	122.76	0.92
6919.921875	-13.57	122.08	0.96
6922.851563	-13.58	121.40	0.91
6925.781250	-13.58	120.72	0.97
6928.710938	-13.59	120.03	0.99
6931.640625	-13.60	119.35	1.00
6934.570313	-13.60	118.66	0.94
6937.500000	-13.61	117.97	0.90
6940.429688	-13.62	117.29	0.88
6943.359375	-13.63	116.61	0.97
6946.289063	-13.63	115.93	0.96
6949.218750	-13.64	115.26	0.97
6952.148438	-13.64	114.58	0.99
6955.078125	-13.64	113.89	0.99
6958.007813	-13.65	113.19	0.98
6960.937500	-13.65	112.49	0.98
6963.867188	-13.65	111.78	0.98
6966.796875	-13.65	111.05	0.98
6969.726563	-13.66	110.30	0.92
6972.656250	-13.66	109.56	0.93
6975.585938	-13.67	108.84	0.91
6978.515625	-13.67	108.13	0.83
6981.445313	-13.68	107.43	0.93
6984.375000	-13.68	106.73	0.84
6987.304688	-13.68	106.04	0.89
6990.234375	-13.69	105.34	0.95
6993.164063	-13.69	104.63	0.97
6996.093750	-13.69	103.93	0.94
6999.023438	-13.70	103.24	0.81
7001.953125	-13.70	102.56	0.53
7004.882813	-13.70	101.87	0.84
7007.812500	-13.70	101.17	0.96
7010.742188	-13.70	100.46	0.97
7013.671875	-13.70	99.74	0.98
7016.601563	-13.70	99.03	0.99
7019.531250	-13.70	98.32	0.98
7022.460938	-13.70	97.60	0.98
7025.390625	-13.71	96.88	0.99
7028.320313	-13.71	96.18	0.98
7031.250000	-13.71	95.49	0.98
7034.179688	-13.72	94.82	0.99
7037.109375	-13.72	94.16	0.98
7040.039063	-13.72	93.51	0.80
7042.968750	-13.73	92.89	0.69
7045.898438	-13.73	92.28	0.76
7048.828125	-13.73	91.66	0.95
7051.757813	-13.73	91.02	0.98
7054.687500	-13.74	90.38	0.99
7057.617188	-13.74	89.71	0.98
7060.546875	-13.74	89.03	0.95
7063.476563	-13.74	88.35	0.94
7066.406250	-13.75	87.66	0.92
7069.335938	-13.75	86.96	0.98
7072.265625	-13.76	86.27	0.99
7075.195313	-13.77	85.59	0.99
7078.125000	-13.77	84.93	0.97
7081.054688	-13.78	84.29	0.95
7083.984375	-13.79	83.68	0.96
7086.914063	-13.80	83.09	0.86
7089.843750	-13.81	82.50	0.09
7092.773438	-13.81	81.92	0.49
7095.703125	-13.82	81.33	0.66
7098.632813	-13.82	80.74	0.93
7101.562500	-13.82	80.13	0.98
7104.492188	-13.83	79.50	0.97
7107.421875	-13.83	78.86	0.99
7110.351563	-13.84	78.21	0.98
7113.281250	-13.84	77.56	0.97
7116.210938	-13.85	76.92	0.98
7119.140625	-13.86	76.29	0.96
7122.070313	-13.86	75.67	0.96
7125.000000	-13.87	75.04	0.95
7127.929688	-13.88	74.44	0.84
7130.859375	-13.89	73.87	0.84
7133.789063	-13.91	73.31	0.40
7136.718750	-13.91	72.75	0.65
7139.648438	-13.92	72.19	0.85
7142.578125	-13.92	71.62	0.95
7145.507813	-13.93	71.05	0.96
7148.437500	-13.93	70.46	0.98
7151.367188	-13.94	69.87	0.95
7154.296875	-13.94	69.27	0.93
7157.226563	-13.95	68.66	0.95
7160.156250	-13.96	68.06	0.98
7163.085938	-13.97	67.47	0.99
7166.015625	-13.98	66.90	0.98
7168.945313	-13.98	66.33	0.95
7171.875000	-13.99	65.77	0.95
7174.804688	-14.00	65.23	0.99
7177.734375	-14.01	64.69	0.98
7180.664063	-14.02	64.16	0.95
7183.593750	-14.02	63.64	0.70
7186.523438	-14.03	63.13	0.71
7189.453125	-14.03	62.62	0.90
7192.382813	-14.03	62.11	0.95
7195.312500	-14.04	61.59	0.86
7198.242188	-14.04	61.07	0.86
7201.171875	-14.04	60.56	0.97
7204.101563	-14.05	60.03	0.96
7207.031250	-14.05	59.50	0.95
7209.960938	-14.05	58.97	0.93
7212.890625	-14.05	58.45	0.97
7215.820313	-14.06	57.94	0.86
7218.750000	-14.06	57.43	0.96
7221.679688	-14.06	56.92	0.97
7224.609375	-14.06	56.41	0.97
7227.539063	-14.07	55.89	0.96
7230.468750	-14.07	55.38	0.98
7233.398438	-14.07	54.87	0.92
7236.328125	-14.07	54.38	0.73
7239.257813	-14.08	53.89	0.89
7242.187500	-14.08	53.39	0.97
7245.117188	-14.08	52.89	0.97
7248.046875	-14.08	52.39	0.97
7250.976563	-14.08	51.89	0.95
7253.906250	-14.08	51.38	0.98
7256.835938	-14.08	50.87	0.99
7259.765625	-14.08	50.34	0.97
7262.695313	-14.08	49.81	0.98
7265.625000	-14.08	49.28	0.98
7268.554688	-14.08	48.76	0.96
7271.484375	-14.09	48.25	0.96
7274.414063	-14.09	47.74	0.95
7277.343750	-14.09	47.25	0.96
7280.273438	-14.10	46.77	0.97
7283.203125	-14.10	46.29	0.93
7286.132813	-14.11	45.83	0.93
7289.062500	-14.11	45.37	0.98
7291.992188	-14.11	44.91	0.97
7294.921875	-14.12	44.45	0.96
7297.851563	-14.12	43.99	0.95
7300.781250	-14.12	43.53	0.98
7303.710938	-14.12	43.06	0.98
7306.640625	-14.12	42.59	0.97
7309.570313	-14.12	42.11	0.97
7312.500000	-14.13	41.65	0.96
7315.429688	-14.13	41.20	0.97
7318.359375	-14.14	40.76	0.97
7321.289063	-14.14	40.33	0.95
7324.218750	-14.14	39.90	0.87
7327.148438	-14.14	39.49	0.86
7330.078125	-14.14	39.08	0.95
7333.007813	-14.14	38.66	0.96
7335.937500	-14.14	38.24	0.96
7338.867188	-14.14	37.82	0.96
7341.796875	-14.14	37.40	0.98
7344.726563	-14.14	36.98	0.98
7347.656250	-14.14	36.55	0.96
7350.585938	-14.14	36.13	0.97
7353.515625	-14.14	35.72	0.98
7356.445313	-14.14	35.30	0.97
7359.375000	-14.14	34.89	0.95
7362.304688	-14.14	34.48	0.98
7365.234375	-14.14	34.09	0.96
7368.164063	-14.14	33.69	0.97
7371.093750	-14.14	33.30	0.84
7374.023438	-14.14	32.92	0.83
7376.953125	-14.14	32.53	0.91
7379.882813	-14.14	32.15	0.94
7382.812500	-14.14	31.76	0.85
7385.742188	-14.13	31.38	0.85
7388.671875	-14.13	30.99	0.94
