	SM57_TF_0_135		
6014.648438	-8.02	-151.35	0.98
6017.578125	-8.02	-151.63	0.97
6020.507813	-8.02	-151.92	0.99
6023.437500	-8.02	-152.22	0.99
6026.367188	-8.02	-152.53	0.99
6029.296875	-8.03	-152.83	1.00
6032.226563	-8.03	-153.13	0.99
6035.156250	-8.04	-153.43	0.98
6038.085938	-8.05	-153.72	0.98
6041.015625	-8.06	-154.00	0.99
6043.945313	-8.07	-154.26	0.97
6046.875000	-8.07	-154.51	0.84
6049.804688	-8.08	-154.75	0.58
6052.734375	-8.09	-155.00	0.73
6055.664063	-8.09	-155.24	0.97
6058.593750	-8.10	-155.50	0.99
6061.523438	-8.10	-155.76	0.99
6064.453125	-8.10	-156.03	0.98
6067.382813	-8.11	-156.32	0.98
6070.312500	-8.11	-156.62	0.99
6073.242188	-8.12	-156.93	0.98
6076.171875	-8.13	-157.24	0.98
6079.101563	-8.13	-157.55	0.98
6082.031250	-8.14	-157.85	1.00
6084.960938	-8.16	-158.13	0.99
6087.890625	-8.17	-158.41	0.98
6090.820313	-8.18	-158.68	0.98
6093.750000	-8.19	-158.93	0.97
6096.679688	-8.20	-159.18	0.89
6099.609375	-8.21	-159.42	0.17
6102.539063	-8.21	-159.66	0.79
6105.468750	-8.22	-159.91	0.97
6108.398438	-8.22	-160.19	0.98
6111.328125	-8.23	-160.49	0.98
6114.257813	-8.24	-160.79	0.99
6117.187500	-8.24	-161.11	0.98
6120.117188	-8.25	-161.44	0.98
6123.046875	-8.26	-161.77	0.98
6125.976563	-8.27	-162.13	0.98
6128.906250	-8.28	-162.49	0.99
6131.835938	-8.30	-162.84	0.94
6134.765625	-8.31	-163.16	0.95
6137.695313	-8.33	-163.46	0.86
6140.625000	-8.35	-163.75	0.97
6143.554688	-8.37	-164.03	0.97
6146.484375	-8.38	-164.31	0.97
6149.414063	-8.40	-164.60	0.97
6152.343750	-8.41	-164.89	0.97
6155.273438	-8.42	-165.20	0.99
6158.203125	-8.44	-165.51	0.99
6161.132813	-8.46	-165.83	0.99
6164.062500	-8.47	-166.16	1.00
6166.992188	-8.49	-166.48	0.99
6169.921875	-8.51	-166.80	0.97
6172.851563	-8.53	-167.10	0.91
6175.781250	-8.55	-167.39	0.95
6178.710938	-8.57	-167.64	0.97
6181.640625	-8.60	-167.89	0.98
6184.570313	-8.62	-168.12	0.94
6187.500000	-8.64	-168.35	0.93
6190.429688	-8.66	-168.57	0.96
6193.359375	-8.67	-168.79	0.89
6196.289063	-8.69	-169.00	0.54
6199.218750	-8.70	-169.21	0.60
6202.148438	-8.71	-169.42	0.96
6205.078125	-8.73	-169.66	0.88
6208.007813	-8.74	-169.90	0.99
6210.937500	-8.75	-170.16	0.99
6213.867188	-8.76	-170.43	0.97
6216.796875	-8.77	-170.71	0.98
6219.726563	-8.79	-171.00	0.97
6222.656250	-8.80	-171.29	0.97
6225.585938	-8.82	-171.57	0.99
6228.515625	-8.83	-171.84	0.94
6231.445313	-8.85	-172.11	0.95
6234.375000	-8.86	-172.37	0.94
6237.304688	-8.88	-172.63	0.97
6240.234375	-8.89	-172.89	0.94
6243.164063	-8.91	-173.14	0.95
6246.093750	-8.92	-173.39	0.92
6249.023438	-8.94	-173.65	0.92
6251.953125	-8.95	-173.92	0.98
6254.882813	-8.96	-174.19	0.99
6257.812500	-8.98	-174.45	0.99
6260.742188	-9.00	-174.70	0.99
6263.671875	-9.01	-174.94	0.99
6266.601563	-9.03	-175.18	0.98
6269.531250	-9.05	-175.41	0.99
6272.460938	-9.07	-175.63	0.99
6275.390625	-9.08	-175.84	0.91
6278.320313	-9.10	-176.02	0.93
6281.250000	-9.12	-176.19	0.88
6284.179688	-9.15	-176.34	0.77
6287.109375	-9.17	-176.49	0.75
6290.039063	-9.19	-176.67	0.73
6292.968750	-9.21	-176.85	0.43
6295.898438	-9.23	-177.04	0.88
6298.828125	-9.25	-177.25	0.97
6301.757813	-9.27	-177.48	0.92
6304.687500	-9.29	-177.74	0.98
6307.617188	-9.31	-178.01	0.99
6310.546875	-9.33	-178.28	0.99
6313.476563	-9.35	-178.56	0.99
6316.406250	-9.38	-178.84	0.99
6319.335938	-9.40	-179.12	0.98
6322.265625	-9.43	-179.40	0.92
6325.195313	-9.46	-179.68	0.96
6328.125000	-9.48	-179.95	0.95
6331.054688	-9.51	179.80	0.82
6333.984375	-9.54	179.54	0.81
6336.914063	-9.56	179.28	0.97
6339.843750	-9.59	179.01	0.97
6342.773438	-9.61	178.74	0.97
6345.703125	-9.64	178.46	0.98
6348.632813	-9.66	178.19	0.90
6351.562500	-9.69	177.93	0.96
6354.492188	-9.71	177.65	0.97
6357.421875	-9.74	177.38	0.98
6360.351563	-9.76	177.10	0.94
6363.281250	-9.79	176.83	0.93
6366.210938	-9.82	176.59	0.94
6369.140625	-9.85	176.37	0.95
6372.070313	-9.88	176.16	0.81
6375.000000	-9.90	175.95	0.80
6377.929688	-9.93	175.75	0.81
6380.859375	-9.95	175.55	0.52
6383.789063	-9.97	175.35	0.95
6386.718750	-9.99	175.14	0.97
6389.648438	-10.01	174.92	0.98
6392.578125	-10.03	174.68	0.97
6395.507813	-10.05	174.42	0.99
6398.437500	-10.07	174.15	0.97
6401.367188	-10.09	173.85	0.99
6404.296875	-10.11	173.54	0.99
6407.226563	-10.13	173.22	0.99
6410.156250	-10.16	172.91	0.98
6413.085938	-10.19	172.60	0.98
6416.015625	-10.21	172.31	0.98
6418.945313	-10.24	172.03	0.97
6421.875000	-10.27	171.76	0.87
6424.804688	-10.30	171.50	0.21
6427.734375	-10.32	171.24	0.83
6430.664063	-10.35	170.97	0.95
6433.593750	-10.37	170.70	0.99
6436.523438	-10.39	170.41	0.99
6439.453125	-10.41	170.12	0.96
6442.382813	-10.43	169.81	0.99
6445.312500	-10.46	169.50	0.99
6448.242188	-10.48	169.18	0.97
6451.171875	-10.50	168.86	0.96
6454.101563	-10.53	168.55	0.95
6457.031250	-10.56	168.25	0.96
6459.960938	-10.58	167.94	0.95
6462.890625	-10.60	167.63	0.92
6465.820313	-10.63	167.32	0.83
6468.750000	-10.65	167.03	0.75
6471.679688	-10.68	166.73	0.94
6474.609375	-10.70	166.44	0.93
6477.539063	-10.72	166.13	0.93
6480.468750	-10.74	165.82	0.94
6483.398438	-10.76	165.49	0.94
6486.328125	-10.78	165.16	0.92
6489.257813	-10.80	164.84	0.93
6492.187500	-10.82	164.52	0.98
6495.117188	-10.84	164.19	0.98
6498.046875	-10.86	163.87	0.91
6500.976563	-10.88	163.55	0.91
6503.906250	-10.90	163.22	0.96
6506.835938	-10.91	162.88	0.93
6509.765625	-10.93	162.53	0.96
6512.695313	-10.95	162.19	0.98
6515.625000	-10.97	161.85	0.99
6518.554688	-10.99	161.52	0.99
6521.484375	-11.01	161.18	0.96
6524.414063	-11.03	160.83	0.94
6527.343750	-11.05	160.50	0.88
6530.273438	-11.07	160.18	0.15
6533.203125	-11.09	159.85	0.78
6536.132813	-11.11	159.52	0.87
6539.062500	-11.12	159.18	0.93
6541.992188	-11.14	158.83	0.85
6544.921875	-11.16	158.49	0.86
6547.851563	-11.17	158.13	0.93
6550.781250	-11.19	157.76	0.95
6553.710938	-11.21	157.39	0.99
6556.640625	-11.23	157.03	0.96
6559.570313	-11.25	156.66	0.95
6562.500000	-11.27	156.32	0.96
6565.429688	-11.29	155.99	0.84
6568.359375	-11.32	155.66	0.72
6571.289063	-11.34	155.34	0.84
6574.218750	-11.36	155.02	0.49
6577.148438	-11.37	154.70	0.76
6580.078125	-11.39	154.37	0.90
6583.007813	-11.40	154.04	0.93
6585.937500	-11.41	153.70	0.95
6588.867188	-11.43	153.34	0.97
6591.796875	-11.44	152.97	0.98
6594.726563	-11.45	152.60	0.99
6597.656250	-11.47	152.22	0.99
6600.585938	-11.48	151.84	0.96
6603.515625	-11.50	151.47	0.98
6606.445313	-11.51	151.10	0.96
6609.375000	-11.53	150.74	0.83
6612.304688	-11.54	150.38	0.95
6615.234375	-11.55	150.02	0.95
6618.164063	-11.57	149.65	0.90
6621.093750	-11.58	149.28	0.93
6624.023438	-11.59	148.90	0.97
6626.953125	-11.59	148.52	0.99
6629.882813	-11.60	148.12	0.94
6632.812500	-11.61	147.73	0.96
6635.742188	-11.62	147.32	0.97
6638.671875	-11.63	146.90	0.96
6641.601563	-11.64	146.47	0.98
6644.531250	-11.65	146.02	0.98
6647.460938	-11.66	145.56	0.93
6650.390625	-11.67	145.11	0.94
6653.320313	-11.69	144.66	0.97
6656.250000	-11.70	144.22	0.99
6659.179688	-11.71	143.78	0.99
6662.109375	-11.73	143.35	0.99
6665.039063	-11.74	142.91	0.99
6667.968750	-11.75	142.48	0.94
6670.898438	-11.76	142.05	0.76
6673.828125	-11.78	141.62	0.20
6676.757813	-11.79	141.19	0.87
6679.687500	-11.80	140.75	0.93
6682.617188	-11.81	140.28	0.93
6685.546875	-11.82	139.82	0.95
6688.476563	-11.84	139.37	0.93
6691.406250	-11.85	138.91	0.98
6694.335938	-11.86	138.45	0.98
6697.265625	-11.88	137.99	0.97
6700.195313	-11.89	137.52	0.96
6703.125000	-11.90	137.06	0.97
6706.054688	-11.92	136.60	0.97
6708.984375	-11.93	136.15	0.96
6711.914063	-11.95	135.70	0.96
6714.843750	-11.96	135.25	0.96
6717.773438	-11.97	134.80	0.95
6720.703125	-11.98	134.36	0.71
6723.632813	-11.99	133.91	0.83
6726.562500	-12.00	133.45	0.95
6729.492188	-12.00	132.98	0.98
6732.421875	-12.01	132.48	0.97
6735.351563	-12.02	131.97	0.93
6738.281250	-12.03	131.45	0.96
6741.210938	-12.04	130.94	0.97
6744.140625	-12.05	130.43	0.97
6747.070313	-12.06	129.92	0.95
6750.000000	-12.08	129.40	0.98
6752.929688	-12.09	128.90	0.97
6755.859375	-12.11	128.41	0.89
6758.789063	-12.12	127.93	0.77
6761.718750	-12.13	127.45	0.38
6764.648438	-12.15	126.98	0.64
6767.578125	-12.15	126.50	0.88
6770.507813	-12.16	126.01	0.93
6773.437500	-12.17	125.52	0.94
6776.367188	-12.17	125.01	0.97
6779.296875	-12.18	124.47	0.99
6782.226563	-12.19	123.92	0.98
6785.156250	-12.20	123.36	0.94
6788.085938	-12.21	122.77	0.92
6791.015625	-12.22	122.21	0.83
6793.945313	-12.23	121.68	0.90
6796.875000	-12.25	121.16	0.99
6799.804688	-12.26	120.65	0.97
6802.734375	-12.28	120.15	0.98
6805.664063	-12.29	119.66	0.95
6808.593750	-12.31	119.19	0.92
6811.523438	-12.32	118.72	0.87
6814.453125	-12.33	118.25	0.50
6817.382813	-12.34	117.77	0.86
6820.312500	-12.35	117.28	0.95
6823.242188	-12.36	116.77	0.95
6826.171875	-12.37	116.24	0.96
6829.101563	-12.37	115.69	0.92
6832.031250	-12.39	115.12	0.96
6834.960938	-12.40	114.54	0.95
6837.890625	-12.41	113.98	0.98
6840.820313	-12.43	113.42	0.99
6843.750000	-12.44	112.88	0.97
6846.679688	-12.46	112.35	0.96
6849.609375	-12.47	111.82	0.95
6852.539063	-12.48	111.29	0.95
6855.468750	-12.50	110.75	0.82
6858.398438	-12.51	110.21	0.68
6861.328125	-12.52	109.67	0.91
6864.257813	-12.52	109.12	0.96
6867.187500	-12.53	108.55	0.96
6870.117188	-12.54	107.96	0.96
6873.046875	-12.55	107.34	0.95
6875.976563	-12.55	106.71	0.96
6878.906250	-12.57	106.07	0.93
6881.835938	-12.58	105.45	0.98
6884.765625	-12.59	104.82	0.99
6887.695313	-12.60	104.20	0.99
6890.625000	-12.62	103.60	0.98
6893.554688	-12.63	103.01	0.99
6896.484375	-12.65	102.45	0.96
6899.414063	-12.67	101.91	0.94
6902.343750	-12.69	101.39	0.69
6905.273438	-12.71	100.88	0.62
6908.203125	-12.72	100.37	0.75
6911.132813	-12.74	99.85	0.94
6914.062500	-12.75	99.33	0.65
6916.992188	-12.77	98.79	0.90
6919.921875	-12.78	98.25	0.96
6922.851563	-12.79	97.69	0.96
6925.781250	-12.81	97.13	0.97
6928.710938	-12.82	96.55	0.99
6931.640625	-12.84	95.97	0.97
6934.570313	-12.85	95.39	0.98
6937.500000	-12.86	94.80	0.99
6940.429688	-12.88	94.22	0.98
6943.359375	-12.89	93.63	0.96
6946.289063	-12.91	93.05	0.93
6949.218750	-12.92	92.48	0.94
6952.148438	-12.93	91.91	0.90
6955.078125	-12.94	91.33	0.91
6958.007813	-12.96	90.76	0.86
6960.937500	-12.97	90.19	0.94
6963.867188	-12.97	89.61	0.89
6966.796875	-12.98	89.02	0.91
6969.726563	-12.99	88.43	0.95
6972.656250	-13.00	87.81	0.96
6975.585938	-13.00	87.19	0.97
6978.515625	-13.01	86.56	0.98
6981.445313	-13.02	85.92	0.98
6984.375000	-13.04	85.29	0.97
6987.304688	-13.05	84.66	0.97
6990.234375	-13.06	84.05	0.98
6993.164063	-13.07	83.43	0.99
6996.093750	-13.08	82.82	0.98
6999.023438	-13.10	82.22	0.96
7001.953125	-13.11	81.62	0.97
7004.882813	-13.12	81.03	0.92
7007.812500	-13.13	80.44	0.58
7010.742188	-13.14	79.85	0.90
7013.671875	-13.14	79.25	0.93
7016.601563	-13.15	78.62	0.97
7019.531250	-13.16	77.99	0.96
7022.460938	-13.17	77.35	0.98
7025.390625	-13.18	76.71	0.97
7028.320313	-13.19	76.06	0.96
7031.250000	-13.20	75.41	0.99
7034.179688	-13.21	74.78	0.99
7037.109375	-13.22	74.15	0.96
7040.039063	-13.23	73.53	0.98
7042.968750	-13.24	72.93	0.94
7045.898438	-13.25	72.34	0.44
7048.828125	-13.26	71.75	0.77
7051.757813	-13.26	71.16	0.93
7054.687500	-13.27	70.56	0.91
7057.617188	-13.27	69.95	0.96
7060.546875	-13.28	69.32	0.96
7063.476563	-13.28	68.69	0.97
7066.406250	-13.28	68.04	0.96
7069.335938	-13.29	67.38	0.96
7072.265625	-13.29	66.70	0.97
7075.195313	-13.30	66.02	0.98
7078.125000	-13.31	65.35	0.98
7081.054688	-13.32	64.68	0.98
7083.984375	-13.33	64.04	0.97
7086.914063	-13.34	63.41	0.98
7089.843750	-13.35	62.79	0.98
7092.773438	-13.36	62.19	0.95
7095.703125	-13.37	61.59	0.90
7098.632813	-13.38	61.00	0.48
7101.562500	-13.38	60.41	0.82
7104.492188	-13.39	59.81	0.87
7107.421875	-13.39	59.20	0.88
7110.351563	-13.40	58.58	0.97
7113.281250	-13.41	57.95	0.99
7116.210938	-13.41	57.32	0.99
7119.140625	-13.42	56.70	0.99
7122.070313	-13.43	56.07	0.98
7125.000000	-13.44	55.44	0.97
7127.929688	-13.45	54.81	0.94
7130.859375	-13.46	54.20	0.97
7133.789063	-13.47	53.61	0.92
7136.718750	-13.48	53.03	0.85
7139.648438	-13.49	52.45	0.94
7142.578125	-13.50	51.88	0.85
7145.507813	-13.51	51.31	0.92
7148.437500	-13.51	50.74	0.86
7151.367188	-13.52	50.17	0.22
7154.296875	-13.52	49.60	0.66
7157.226563	-13.53	49.02	0.90
7160.156250	-13.54	48.40	0.96
7163.085938	-13.55	47.79	0.96
7166.015625	-13.56	47.18	0.98
7168.945313	-13.57	46.58	0.98
7171.875000	-13.58	45.98	0.97
7174.804688	-13.59	45.39	0.96
7177.734375	-13.60	44.81	0.97
7180.664063	-13.61	44.22	0.96
7183.593750	-13.62	43.65	0.96
7186.523438	-13.63	43.09	0.91
7189.453125	-13.64	42.54	0.71
7192.382813	-13.64	41.99	0.86
7195.312500	-13.65	41.44	0.97
7198.242188	-13.66	40.88	0.98
7201.171875	-13.67	40.33	0.94
7204.101563	-13.67	39.77	0.92
7207.031250	-13.68	39.22	0.89
7209.960938	-13.68	38.66	0.90
7212.890625	-13.69	38.10	0.94
7215.820313	-13.69	37.55	0.92
7218.750000	-13.70	37.01	0.86
7221.679688	-13.70	36.47	0.96
7224.609375	-13.71	35.93	0.98
7227.539063	-13.71	35.39	0.94
7230.468750	-13.71	34.86	0.91
7233.398438	-13.72	34.33	0.94
7236.328125	-13.72	33.80	0.97
7239.257813	-13.72	33.28	0.92
7242.187500	-13.72	32.76	0.95
7245.117188	-13.72	32.24	0.93
7248.046875	-13.72	31.72	0.92
7250.976563	-13.72	31.20	0.78
7253.906250	-13.72	30.70	0.49
7256.835938	-13.72	30.19	0.95
7259.765625	-13.71	29.67	0.93
7262.695313	-13.71	29.15	0.95
7265.625000	-13.71	28.62	0.97
7268.554688	-13.70	28.09	0.98
7271.484375	-13.70	27.54	0.98
7274.414063	-13.69	26.99	0.89
7277.343750	-13.69	26.45	0.97
7280.273438	-13.69	25.92	0.99
7283.203125	-13.69	25.39	0.98
7286.132813	-13.69	24.88	0.98
7289.062500	-13.68	24.37	0.97
7291.992188	-13.68	23.86	0.88
7294.921875	-13.68	23.36	0.41
7297.851563	-13.67	22.88	0.88
7300.781250	-13.67	22.38	0.97
7303.710938	-13.66	21.87	0.98
7306.640625	-13.66	21.36	0.97
7309.570313	-13.66	20.85	0.98
7312.500000	-13.65	20.33	0.98
7315.429688	-13.65	19.80	0.98
7318.359375	-13.65	19.29	0.97
7321.289063	-13.65	18.78	0.97
7324.218750	-13.66	18.28	0.99
7327.148438	-13.66	17.80	0.99
7330.078125	-13.66	17.33	0.98
7333.007813	-13.66	16.87	0.97
7335.937500	-13.66	16.41	0.97
7338.867188	-13.66	15.97	0.88
7341.796875	-13.66	15.53	0.94
7344.726563	-13.66	15.09	0.93
7347.656250	-13.66	14.66	0.93
7350.585938	-13.66	14.22	0.82
7353.515625	-13.66	13.80	0.57
7356.445313	-13.66	13.38	0.87
7359.375000	-13.65	12.97	0.96
7362.304688	-13.65	12.56	0.95
7365.234375	-13.65	12.15	0.92
7368.164063	-13.64	11.74	0.79
7371.093750	-13.64	11.34	0.33
7374.023438	-13.64	10.94	0.81
7376.953125	-13.63	10.53	0.95
7379.882813	-13.63	10.12	0.96
7382.812500	-13.62	9.73	0.91
7385.742188	-13.62	9.34	0.76
7388.671875	-13.61	8.96	0.60
7391.601563	-13.61	8.57	0.88
7394.531250	-13.60	8.19	0.87
7397.460938	-13.59	7.80	0.86
7400.390625	-13.58	7.41	0.77
7403.320313	-13.57	7.03	0.20
7406.250000	-13.56	6.65	0.66
7409.179688	-13.55	6.25	0.94
7412.109375	-13.54	5.84	0.97
7415.039063	-13.53	5.44	0.95
7417.968750	-13.52	5.03	0.98
7420.898438	-13.51	4.63	0.98
7423.828125	-13.50	4.22	0.97
7426.757813	-13.50	3.83	0.96
7429.687500	-13.49	3.43	0.96
7432.617188	-13.48	3.04	0.93
7435.546875	-13.47	2.67	0.78
7438.476563	-13.46	2.30	0.47
7441.406250	-13.46	1.94	0.86
7444.335938	-13.45	1.56	0.95
7447.265625	-13.44	1.18	0.94
7450.195313	-13.43	0.80	0.73
7453.125000	-13.42	0.42	0.92
7456.054688	-13.41	0.02	0.98
7458.984375	-13.40	-0.39	0.95
7461.914063	-13.39	-0.81	0.97
7464.843750	-13.39	-1.23	0.98
7467.773438	-13.38	-1.65	0.98
7470.703125	-13.37	-2.06	0.98
7473.632813	-13.37	-2.47	0.99
7476.562500	-13.36	-2.87	0.98
7479.492188	-13.36	-3.27	0.98
7482.421875	-13.35	-3.66	0.98
7485.351563	-13.34	-4.06	0.94
7488.281250	-13.34	-4.45	0.87
7491.210938	-13.33	-4.84	0.89
7494.140625	-13.32	-5.24	0.95
7497.070313	-13.32	-5.65	0.97
7500.000000	-13.31	-6.06	0.96
7502.929688	-13.30	-6.45	0.86
7505.859375	-13.30	-6.85	0.93
7508.789063	-13.29	-7.25	0.98
7511.718750	-13.29	-7.65	0.99
7514.648438	-13.28	-8.04	0.99
7517.578125	-13.28	-8.43	0.98
7520.507813	-13.28	-8.81	0.95
7523.437500	-13.28	-9.18	0.90
7526.367188	-13.27	-9.54	0.80
7529.296875	-13.27	-9.89	0.92
7532.226563	-13.26	-10.24	0.81
7535.156250	-13.25	-10.59	0.75
7538.085938	-13.25	-10.94	0.91
7541.015625	-13.24	-11.31	0.90
7543.945313	-13.23	-11.70	0.98
7546.875000	-13.23	-12.09	0.97
7549.804688	-13.22	-12.48	0.98
7552.734375	-13.21	-12.88	0.98
7555.664063	-13.21	-13.28	0.95
7558.593750	-13.21	-13.67	0.78
7561.523438	-13.20	-14.05	0.83
7564.453125	-13.20	-14.43	0.98
7567.382813	-13.19	-14.83	0.96
7570.312500	-13.19	-15.22	0.98
7573.242188	-13.18	-15.62	0.98
7576.171875	-13.18	-16.02	0.90
7579.101563	-13.17	-16.42	0.93
7582.031250	-13.17	-16.83	0.98
7584.960938	-13.17	-17.25	0.95
7587.890625	-13.17	-17.67	0.95
7590.820313	-13.17	-18.09	0.84
7593.750000	-13.17	-18.49	0.72
7596.679688	-13.17	-18.90	0.98
7599.609375	-13.17	-19.31	0.99
7602.539063	-13.17	-19.72	0.99
7605.468750	-13.17	-20.14	0.97
7608.398438	-13.17	-20.55	0.97
7611.328125	-13.18	-20.95	0.96
7614.257813	-13.18	-21.34	0.96
7617.187500	-13.18	-21.72	0.97
7620.117188	-13.19	-22.10	0.98
7623.046875	-13.19	-22.46	0.90
7625.976563	-13.20	-22.82	0.93
7628.906250	-13.20	-23.17	0.93
7631.835938	-13.21	-23.51	0.45
7634.765625	-13.21	-23.86	0.64
7637.695313	-13.21	-24.20	0.93
7640.625000	-13.21	-24.56	0.97
7643.554688	-13.21	-24.94	0.99
7646.484375	-13.21	-25.32	0.98
7649.414063	-13.22	-25.72	0.92
7652.343750	-13.22	-26.12	0.98
7655.273438	-13.23	-26.51	0.99
7658.203125	-13.23	-26.89	0.99
7661.132813	-13.24	-27.27	0.99
7664.062500	-13.25	-27.64	0.98
7666.992188	-13.25	-27.99	0.98
7669.921875	-13.26	-28.33	0.99
7672.851563	-13.27	-28.67	0.95
7675.781250	-13.28	-29.00	0.93
7678.710938	-13.28	-29.33	0.41
7681.640625	-13.29	-29.65	0.91
7684.570313	-13.29	-29.99	0.96
7687.500000	-13.30	-30.33	0.92
7690.429688	-13.30	-30.67	0.92
7693.359375	-13.31	-31.02	0.97
7696.289063	-13.32	-31.37	0.99
7699.218750	-13.33	-31.72	0.99
7702.148438	-13.33	-32.07	0.97
7705.078125	-13.34	-32.40	0.97
7708.007813	-13.35	-32.73	0.98
7710.937500	-13.37	-33.03	0.94
7713.867188	-13.38	-33.33	0.94
7716.796875	-13.39	-33.62	0.97
7719.726563	-13.40	-33.90	0.97
7722.656250	-13.41	-34.18	0.96
7725.585938	-13.42	-34.45	0.87
7728.515625	-13.42	-34.71	0.44
7731.445313	-13.43	-34.97	0.63
7734.375000	-13.44	-35.24	0.85
7737.304688	-13.44	-35.52	0.97
7740.234375	-13.45	-35.81	0.99
7743.164063	-13.46	-36.11	0.98
7746.093750	-13.47	-36.40	0.97
7749.023438	-13.48	-36.70	0.99
7751.953125	-13.49	-37.00	0.99
7754.882813	-13.50	-37.29	0.98
7757.812500	-13.51	-37.58	0.93
7760.742188	-13.52	-37.87	0.97
7763.671875	-13.53	-38.16	0.99
7766.601563	-13.54	-38.43	0.97
7769.531250	-13.56	-38.69	0.98
7772.460938	-13.57	-38.93	0.96
7775.390625	-13.59	-39.15	0.60
7778.320313	-13.60	-39.36	0.42
7781.250000	-13.62	-39.58	0.92
7784.179688	-13.63	-39.80	0.96
7787.109375	-13.65	-40.02	0.97
7790.039063	-13.66	-40.23	0.98
7792.968750	-13.68	-40.43	0.96
7795.898438	-13.70	-40.61	0.90
7798.828125	-13.72	-40.78	0.87
7801.757813	-13.73	-40.95	0.95
7804.687500	-13.75	-41.11	0.96
7807.617188	-13.76	-41.26	0.89
7810.546875	-13.78	-41.39	0.70
7813.476563	-13.80	-41.52	0.53
7816.406250	-13.81	-41.66	0.62
7819.335938	-13.82	-41.79	0.81
7822.265625	-13.84	-41.94	0.91
7825.195313	-13.85	-42.09	0.97
7828.125000	-13.86	-42.25	0.98
7831.054688	-13.87	-42.42	0.97
7833.984375	-13.88	-42.59	0.99
7836.914063	-13.89	-42.76	0.99
7839.843750	-13.90	-42.94	0.97
7842.773438	-13.92	-43.11	0.96
7845.703125	-13.93	-43.28	0.98
7848.632813	-13.94	-43.46	0.99
7851.562500	-13.95	-43.63	0.97
7854.492188	-13.97	-43.81	0.96
7857.421875	-13.98	-43.97	0.95
7860.351563	-13.99	-44.12	0.87
7863.281250	-14.01	-44.26	0.55
7866.210938	-14.02	-44.39	0.89
7869.140625	-14.04	-44.53	0.92
7872.070313	-14.05	-44.65	0.93
7875.000000	-14.07	-44.76	0.83
7877.929688	-14.08	-44.87	0.83
7880.859375	-14.09	-44.98	0.93
7883.789063	-14.10	-45.09	0.97
7886.718750	-14.12	-45.20	0.97
7889.648438	-14.13	-45.32	0.97
7892.578125	-14.14	-45.43	0.98
7895.507813	-14.15	-45.54	0.97
7898.437500	-14.16	-45.65	0.97
7901.367188	-14.17	-45.74	0.95
7904.296875	-14.18	-45.83	0.91
7907.226563	-14.20	-45.91	0.79
7910.156250	-14.21	-45.98	0.89
7913.085938	-14.22	-46.05	0.46
7916.015625	-14.23	-46.11	0.74
7918.945313	-14.23	-46.18	0.85
7921.875000	-14.24	-46.26	0.92
7924.804688	-14.25	-46.34	0.92
7927.734375	-14.25	-46.42	0.91
7930.664063	-14.26	-46.50	0.95
7933.593750	-14.26	-46.59	0.99
7936.523438	-14.27	-46.69	0.98
7939.453125	-14.28	-46.77	0.99
7942.382813	-14.28	-46.86	0.99
7945.312500	-14.29	-46.94	0.96
7948.242188	-14.30	-47.00	0.99
7951.171875	-14.30	-47.07	0.97
7954.101563	-14.31	-47.12	0.96
7957.031250	-14.31	-47.16	0.90
7959.960938	-14.32	-47.20	0.76
7962.890625	-14.32	-47.24	0.88
7965.820313	-14.33	-47.29	0.95
7968.750000	-14.33	-47.35	0.99
7971.679688	-14.33	-47.43	0.94
7974.609375	-14.34	-47.52	0.92
7977.539063	-14.34	-47.61	0.99
7980.468750	-14.35	-47.71	0.98
7983.398438	-14.36	-47.80	0.99
7986.328125	-14.37	-47.88	0.98
7989.257813	-14.38	-47.96	0.96
7992.187500	-14.39	-48.02	0.97
7995.117188	-14.40	-48.07	0.94
7998.046875	-14.41	-48.11	0.86
8000.976563	-14.42	-48.13	0.79
8003.906250	-14.43	-48.15	0.71
8006.835938	-14.43	-48.18	0.82
8009.765625	-14.44	-48.20	0.83
8012.695313	-14.44	-48.24	0.88
8015.625000	-14.45	-48.27	0.91
8018.554688	-14.45	-48.32	0.95
8021.484375	-14.45	-48.37	0.97
8024.414063	-14.46	-48.43	0.98
8027.343750	-14.46	-48.49	0.99
8030.273438	-14.46	-48.55	0.98
8033.203125	-14.47	-48.62	0.98
8036.132813	-14.47	-48.68	0.99
8039.062500	-14.47	-48.75	0.98
8041.992188	-14.48	-48.81	0.94
8044.921875	-14.48	-48.87	0.83
8047.851563	-14.48	-48.93	0.65
8050.781250	-14.48	-48.99	0.94
8053.710938	-14.48	-49.05	0.94
8056.640625	-14.48	-49.12	0.85
8059.570313	-14.48	-49.19	0.44
8062.500000	-14.48	-49.25	0.93
8065.429688	-14.48	-49.33	0.98
8068.359375	-14.48	-49.42	0.93
8071.289063	-14.48	-49.51	0.97
8074.218750	-14.48	-49.61	0.94
8077.148438	-14.48	-49.70	0.96
8080.078125	-14.49	-49.78	0.89
8083.007813	-14.49	-49.87	0.95
8085.937500	-14.49	-49.95	0.99
8088.867188	-14.49	-50.04	0.95
8091.796875	-14.49	-50.12	0.81
8094.726563	-14.49	-50.20	0.21
8097.656250	-14.49	-50.28	0.79
8100.585938	-14.49	-50.36	0.94
8103.515625	-14.49	-50.44	0.97
8106.445313	-14.49	-50.52	0.93
8109.375000	-14.49	-50.61	0.90
8112.304688	-14.49	-50.69	0.84
8115.234375	-14.49	-50.77	0.96
