	SM57_TF_0_165		
5343.750000	-0.69	-110.20	0.96
5346.679688	-0.70	-110.23	0.98
5349.609375	-0.71	-110.26	0.99
5352.539063	-0.73	-110.30	0.99
5355.468750	-0.74	-110.35	0.99
5358.398438	-0.75	-110.41	0.99
5361.328125	-0.77	-110.46	1.00
5364.257813	-0.79	-110.52	0.99
5367.187500	-0.80	-110.57	0.98
5370.117188	-0.82	-110.61	0.99
5373.046875	-0.84	-110.65	0.99
5375.976563	-0.86	-110.69	0.99
5378.906250	-0.88	-110.72	0.97
5381.835938	-0.90	-110.74	0.89
5384.765625	-0.92	-110.75	0.83
5387.695313	-0.93	-110.77	0.98
5390.625000	-0.95	-110.79	0.99
5393.554688	-0.96	-110.82	0.98
5396.484375	-0.97	-110.85	0.99
5399.414063	-0.99	-110.89	0.99
5402.343750	-1.00	-110.93	0.99
5405.273438	-1.02	-110.97	0.99
5408.203125	-1.04	-111.02	0.99
5411.132813	-1.05	-111.06	0.99
5414.062500	-1.07	-111.10	0.99
5416.992188	-1.09	-111.14	0.99
5419.921875	-1.10	-111.18	0.97
5422.851563	-1.12	-111.23	0.97
5425.781250	-1.14	-111.26	0.99
5428.710938	-1.15	-111.30	0.99
5431.640625	-1.17	-111.34	0.99
5434.570313	-1.19	-111.37	0.99
5437.500000	-1.21	-111.40	0.98
5440.429688	-1.23	-111.44	0.98
5443.359375	-1.24	-111.47	0.98
5446.289063	-1.26	-111.49	0.94
5449.218750	-1.28	-111.52	0.98
5452.148438	-1.30	-111.55	0.99
5455.078125	-1.32	-111.59	1.00
5458.007813	-1.34	-111.62	0.99
5460.937500	-1.35	-111.65	1.00
5463.867188	-1.37	-111.68	0.99
5466.796875	-1.39	-111.71	0.99
5469.726563	-1.41	-111.73	0.99
5472.656250	-1.43	-111.74	1.00
5475.585938	-1.45	-111.74	0.99
5478.515625	-1.47	-111.74	0.96
5481.445313	-1.49	-111.73	0.82
5484.375000	-1.51	-111.72	0.91
5487.304688	-1.53	-111.72	0.93
5490.234375	-1.55	-111.72	0.96
5493.164063	-1.57	-111.72	0.98
5496.093750	-1.58	-111.72	0.99
5499.023438	-1.60	-111.72	0.99
5501.953125	-1.62	-111.72	1.00
5504.882813	-1.63	-111.72	1.00
5507.812500	-1.65	-111.73	1.00
5510.742188	-1.67	-111.73	0.99
5513.671875	-1.69	-111.74	0.99
5516.601563	-1.71	-111.74	0.99
5519.531250	-1.73	-111.73	1.00
5522.460938	-1.75	-111.71	0.99
5525.390625	-1.77	-111.69	0.97
5528.320313	-1.79	-111.66	0.98
5531.250000	-1.80	-111.63	0.99
5534.179688	-1.82	-111.60	0.99
5537.109375	-1.84	-111.56	1.00
5540.039063	-1.86	-111.51	1.00
5542.968750	-1.87	-111.47	1.00
5545.898438	-1.89	-111.41	0.99
5548.828125	-1.91	-111.36	0.97
5551.757813	-1.92	-111.30	0.99
5554.687500	-1.93	-111.24	0.99
5557.617188	-1.94	-111.19	0.98
5560.546875	-1.96	-111.13	0.99
5563.476563	-1.97	-111.07	0.99
5566.406250	-1.98	-111.02	0.95
5569.335938	-1.99	-110.97	0.98
5572.265625	-2.00	-110.91	0.99
5575.195313	-2.01	-110.86	0.95
5578.125000	-2.02	-110.80	0.99
5581.054688	-2.02	-110.73	0.98
5583.984375	-2.03	-110.66	0.96
5586.914063	-2.04	-110.59	0.97
5589.843750	-2.04	-110.52	0.99
5592.773438	-2.04	-110.46	0.98
5595.703125	-2.05	-110.40	0.99
5598.632813	-2.05	-110.35	0.99
5601.562500	-2.05	-110.31	0.99
5604.492188	-2.05	-110.27	0.99
5607.421875	-2.05	-110.25	0.98
5610.351563	-2.05	-110.23	0.99
5613.281250	-2.06	-110.22	0.92
5616.210938	-2.06	-110.20	0.93
5619.140625	-2.07	-110.17	0.92
5622.070313	-2.08	-110.11	0.90
5625.000000	-2.09	-110.05	0.97
5627.929688	-2.09	-109.98	0.94
5630.859375	-2.10	-109.91	0.93
5633.789063	-2.10	-109.83	0.84
5636.718750	-2.10	-109.74	0.85
5639.648438	-2.10	-109.66	0.97
5642.578125	-2.10	-109.59	0.99
5645.507813	-2.10	-109.53	1.00
5648.437500	-2.10	-109.48	0.99
5651.367188	-2.09	-109.43	1.00
5654.296875	-2.09	-109.38	0.99
5657.226563	-2.09	-109.33	0.97
5660.156250	-2.09	-109.28	0.98
5663.085938	-2.09	-109.23	0.91
5666.015625	-2.09	-109.16	0.87
5668.945313	-2.09	-109.07	0.81
5671.875000	-2.09	-108.98	0.71
5674.804688	-2.09	-108.88	0.57
5677.734375	-2.08	-108.78	0.91
5680.664063	-2.07	-108.69	0.98
5683.593750	-2.05	-108.60	0.98
5686.523438	-2.04	-108.52	0.94
5689.453125	-2.02	-108.45	0.90
5692.382813	-2.00	-108.39	0.94
5695.312500	-1.99	-108.34	0.97
5698.242188	-1.97	-108.32	0.98
5701.171875	-1.96	-108.30	0.99
5704.101563	-1.94	-108.28	0.98
5707.031250	-1.93	-108.27	0.93
5709.960938	-1.91	-108.24	0.89
5712.890625	-1.90	-108.22	0.95
5715.820313	-1.88	-108.19	0.90
5718.750000	-1.87	-108.16	0.20
5721.679688	-1.85	-108.13	0.91
5724.609375	-1.83	-108.10	0.98
5727.539063	-1.82	-108.10	0.97
5730.468750	-1.80	-108.10	0.97
5733.398438	-1.78	-108.13	0.97
5736.328125	-1.76	-108.17	0.99
5739.257813	-1.74	-108.23	0.99
5742.187500	-1.73	-108.30	0.98
5745.117188	-1.71	-108.39	0.98
5748.046875	-1.70	-108.49	0.96
5750.976563	-1.69	-108.59	0.97
5753.906250	-1.68	-108.70	1.00
5756.835938	-1.67	-108.80	0.99
5759.765625	-1.66	-108.90	0.98
5762.695313	-1.64	-108.99	0.97
5765.625000	-1.63	-109.08	0.97
5768.554688	-1.62	-109.17	0.98
5771.484375	-1.61	-109.27	0.97
5774.414063	-1.59	-109.36	0.98
5777.343750	-1.58	-109.47	0.98
5780.273438	-1.56	-109.58	0.96
5783.203125	-1.54	-109.71	0.97
5786.132813	-1.53	-109.86	0.98
5789.062500	-1.51	-110.02	0.99
5791.992188	-1.50	-110.20	1.00
5794.921875	-1.49	-110.37	1.00
5797.851563	-1.48	-110.55	0.99
5800.781250	-1.47	-110.73	0.98
5803.710938	-1.46	-110.90	0.87
5806.640625	-1.46	-111.05	0.80
5809.570313	-1.45	-111.20	0.84
5812.500000	-1.44	-111.34	0.85
5815.429688	-1.43	-111.48	0.82
5818.359375	-1.42	-111.63	0.95
5821.289063	-1.40	-111.80	0.99
5824.218750	-1.39	-111.98	0.99
5827.148438	-1.38	-112.18	1.00
5830.078125	-1.37	-112.39	0.99
5833.007813	-1.36	-112.61	0.99
5835.937500	-1.35	-112.84	0.97
5838.867188	-1.34	-113.06	0.98
5841.796875	-1.34	-113.28	0.98
5844.726563	-1.33	-113.50	0.99
5847.656250	-1.33	-113.74	0.96
5850.585938	-1.33	-113.98	0.94
5853.515625	-1.33	-114.20	0.98
5856.445313	-1.32	-114.42	0.96
5859.375000	-1.32	-114.62	0.90
5862.304688	-1.32	-114.82	0.96
5865.234375	-1.32	-115.02	0.99
5868.164063	-1.32	-115.22	0.97
5871.093750	-1.31	-115.42	0.98
5874.023438	-1.31	-115.63	0.99
5876.953125	-1.30	-115.85	0.99
5879.882813	-1.30	-116.07	1.00
5882.812500	-1.29	-116.30	0.99
5885.742188	-1.29	-116.54	0.98
5888.671875	-1.29	-116.79	0.97
5891.601563	-1.28	-117.05	0.94
5894.531250	-1.28	-117.33	0.97
5897.460938	-1.28	-117.60	0.97
5900.390625	-1.29	-117.85	0.89
5903.320313	-1.29	-118.08	0.91
5906.250000	-1.29	-118.30	0.86
5909.179688	-1.30	-118.52	0.97
5912.109375	-1.30	-118.74	0.99
5915.039063	-1.29	-118.97	0.95
5917.968750	-1.29	-119.20	0.97
5920.898438	-1.29	-119.44	0.98
5923.828125	-1.29	-119.69	0.97
5926.757813	-1.28	-119.97	0.99
5929.687500	-1.28	-120.24	0.99
5932.617188	-1.28	-120.53	1.00
5935.546875	-1.29	-120.82	0.98
5938.476563	-1.29	-121.11	0.99
5941.406250	-1.30	-121.38	0.98
5944.335938	-1.31	-121.64	0.93
5947.265625	-1.32	-121.87	0.92
5950.195313	-1.33	-122.09	0.83
5953.125000	-1.33	-122.31	0.81
5956.054688	-1.34	-122.53	0.64
5958.984375	-1.34	-122.74	0.94
5961.914063	-1.34	-122.97	0.98
5964.843750	-1.33	-123.21	0.95
5967.773438	-1.33	-123.47	0.94
5970.703125	-1.33	-123.76	0.96
5973.632813	-1.34	-124.08	0.99
5976.562500	-1.34	-124.41	0.98
5979.492188	-1.35	-124.74	1.00
5982.421875	-1.36	-125.07	0.98
5985.351563	-1.37	-125.40	0.96
5988.281250	-1.38	-125.72	0.95
5991.210938	-1.40	-126.00	0.91
5994.140625	-1.41	-126.27	0.97
5997.070313	-1.43	-126.53	0.99
6000.000000	-1.44	-126.79	0.99
6002.929688	-1.46	-127.05	0.99
6005.859375	-1.47	-127.31	0.99
6008.789063	-1.48	-127.57	0.95
6011.718750	-1.49	-127.84	0.90
6014.648438	-1.50	-128.12	0.97
6017.578125	-1.51	-128.42	0.97
6020.507813	-1.53	-128.73	0.99
6023.437500	-1.55	-129.02	0.98
6026.367188	-1.57	-129.31	0.98
6029.296875	-1.58	-129.59	0.99
6032.226563	-1.61	-129.86	0.93
6035.156250	-1.63	-130.13	0.93
6038.085938	-1.65	-130.37	0.94
6041.015625	-1.67	-130.60	0.98
6043.945313	-1.70	-130.83	0.93
6046.875000	-1.72	-131.05	0.43
6049.804688	-1.74	-131.26	0.86
6052.734375	-1.76	-131.49	0.95
6055.664063	-1.78	-131.72	0.97
6058.593750	-1.80	-131.96	0.98
6061.523438	-1.81	-132.20	0.99
6064.453125	-1.83	-132.44	0.99
6067.382813	-1.85	-132.69	1.00
6070.312500	-1.87	-132.94	0.99
6073.242188	-1.90	-133.20	0.99
6076.171875	-1.92	-133.46	1.00
6079.101563	-1.94	-133.71	0.99
6082.031250	-1.96	-133.96	0.99
6084.960938	-1.99	-134.19	0.98
6087.890625	-2.01	-134.41	0.97
6090.820313	-2.04	-134.62	0.80
6093.750000	-2.06	-134.82	0.63
6096.679688	-2.09	-135.03	0.91
6099.609375	-2.11	-135.24	0.99
6102.539063	-2.13	-135.45	0.98
6105.468750	-2.15	-135.68	1.00
6108.398438	-2.17	-135.91	1.00
6111.328125	-2.19	-136.15	1.00
6114.257813	-2.21	-136.39	0.98
6117.187500	-2.23	-136.64	0.97
6120.117188	-2.25	-136.91	0.97
6123.046875	-2.28	-137.17	0.98
6125.976563	-2.31	-137.42	0.99
6128.906250	-2.33	-137.67	0.96
6131.835938	-2.36	-137.90	0.95
6134.765625	-2.39	-138.12	0.98
6137.695313	-2.42	-138.33	0.99
6140.625000	-2.45	-138.53	0.94
6143.554688	-2.47	-138.73	0.91
6146.484375	-2.50	-138.94	0.97
6149.414063	-2.52	-139.15	0.94
6152.343750	-2.54	-139.36	0.99
6155.273438	-2.57	-139.58	0.99
6158.203125	-2.59	-139.80	0.99
6161.132813	-2.62	-140.02	1.00
6164.062500	-2.64	-140.25	0.99
6166.992188	-2.67	-140.48	0.98
6169.921875	-2.69	-140.71	0.97
6172.851563	-2.72	-140.93	0.98
6175.781250	-2.75	-141.14	0.94
6178.710938	-2.78	-141.34	0.96
6181.640625	-2.81	-141.53	0.93
6184.570313	-2.84	-141.71	0.96
6187.500000	-2.86	-141.88	0.90
6190.429688	-2.89	-142.05	0.84
6193.359375	-2.91	-142.21	0.89
6196.289063	-2.94	-142.38	0.99
6199.218750	-2.96	-142.55	0.98
6202.148438	-2.98	-142.73	0.98
6205.078125	-3.00	-142.92	0.99
6208.007813	-3.02	-143.12	0.99
6210.937500	-3.04	-143.32	0.99
6213.867188	-3.06	-143.53	0.97
6216.796875	-3.09	-143.72	0.90
6219.726563	-3.11	-143.90	0.89
6222.656250	-3.14	-144.07	0.95
6225.585938	-3.16	-144.23	0.99
6228.515625	-3.19	-144.38	0.97
6231.445313	-3.21	-144.53	0.95
6234.375000	-3.23	-144.67	0.80
6237.304688	-3.25	-144.81	0.79
6240.234375	-3.27	-144.95	0.96
6243.164063	-3.28	-145.10	0.90
6246.093750	-3.30	-145.26	0.91
6249.023438	-3.32	-145.44	0.92
6251.953125	-3.33	-145.65	0.94
6254.882813	-3.35	-145.85	0.98
6257.812500	-3.37	-146.05	0.99
6260.742188	-3.40	-146.25	0.97
6263.671875	-3.42	-146.44	0.99
6266.601563	-3.44	-146.62	0.99
6269.531250	-3.46	-146.80	0.97
6272.460938	-3.49	-146.98	0.94
6275.390625	-3.51	-147.14	0.72
6278.320313	-3.53	-147.30	0.64
6281.250000	-3.54	-147.46	0.97
6284.179688	-3.56	-147.63	0.98
6287.109375	-3.58	-147.80	0.97
6290.039063	-3.59	-147.97	0.98
6292.968750	-3.60	-148.15	0.96
6295.898438	-3.62	-148.33	0.96
6298.828125	-3.63	-148.52	0.96
6301.757813	-3.64	-148.73	0.96
6304.687500	-3.65	-148.94	0.97
6307.617188	-3.66	-149.15	0.99
6310.546875	-3.68	-149.37	0.99
6313.476563	-3.69	-149.59	0.96
6316.406250	-3.70	-149.82	0.97
6319.335938	-3.72	-150.05	0.95
6322.265625	-3.74	-150.27	0.97
6325.195313	-3.75	-150.48	0.89
6328.125000	-3.77	-150.68	0.90
6331.054688	-3.79	-150.88	0.78
6333.984375	-3.80	-151.08	0.95
6336.914063	-3.81	-151.29	0.96
6339.843750	-3.83	-151.50	0.99
6342.773438	-3.84	-151.72	0.99
6345.703125	-3.86	-151.93	0.95
6348.632813	-3.88	-152.16	0.98
6351.562500	-3.89	-152.39	0.98
6354.492188	-3.91	-152.62	0.99
6357.421875	-3.92	-152.86	0.98
6360.351563	-3.94	-153.10	0.97
6363.281250	-3.96	-153.31	0.97
6366.210938	-3.98	-153.51	0.98
6369.140625	-4.00	-153.70	0.93
6372.070313	-4.03	-153.87	0.64
6375.000000	-4.04	-154.04	0.29
6377.929688	-4.06	-154.21	0.84
6380.859375	-4.07	-154.40	0.92
6383.789063	-4.09	-154.59	0.97
6386.718750	-4.10	-154.80	0.99
6389.648438	-4.11	-155.02	0.99
6392.578125	-4.13	-155.24	1.00
6395.507813	-4.14	-155.48	0.98
6398.437500	-4.16	-155.71	0.98
6401.367188	-4.17	-155.96	0.96
6404.296875	-4.19	-156.22	0.96
6407.226563	-4.21	-156.47	0.98
6410.156250	-4.23	-156.70	0.99
6413.085938	-4.25	-156.93	0.99
6416.015625	-4.27	-157.15	0.96
6418.945313	-4.29	-157.36	0.56
6421.875000	-4.31	-157.56	0.77
6424.804688	-4.33	-157.77	0.89
6427.734375	-4.35	-157.99	0.98
6430.664063	-4.36	-158.21	0.99
6433.593750	-4.38	-158.44	0.99
6436.523438	-4.40	-158.66	0.99
6439.453125	-4.42	-158.89	0.99
6442.382813	-4.44	-159.12	0.98
6445.312500	-4.46	-159.36	0.99
6448.242188	-4.48	-159.59	0.95
6451.171875	-4.51	-159.82	0.94
6454.101563	-4.53	-160.04	0.93
6457.031250	-4.55	-160.25	0.93
6459.960938	-4.57	-160.47	0.96
6462.890625	-4.59	-160.68	0.97
6465.820313	-4.62	-160.89	0.94
6468.750000	-4.64	-161.08	0.29
6471.679688	-4.66	-161.27	0.91
6474.609375	-4.68	-161.47	0.96
6477.539063	-4.70	-161.69	0.97
6480.468750	-4.72	-161.92	0.96
6483.398438	-4.75	-162.15	0.99
6486.328125	-4.77	-162.38	0.99
6489.257813	-4.79	-162.61	0.98
6492.187500	-4.81	-162.84	0.97
6495.117188	-4.84	-163.07	0.97
6498.046875	-4.86	-163.30	0.99
6500.976563	-4.89	-163.52	0.99
6503.906250	-4.91	-163.75	0.96
6506.835938	-4.94	-163.96	0.98
6509.765625	-4.96	-164.18	0.98
6512.695313	-4.98	-164.40	0.99
6515.625000	-5.01	-164.63	0.99
6518.554688	-5.03	-164.85	0.99
6521.484375	-5.06	-165.06	0.99
6524.414063	-5.08	-165.27	0.94
6527.343750	-5.10	-165.48	0.76
6530.273438	-5.13	-165.68	0.90
6533.203125	-5.15	-165.89	0.95
6536.132813	-5.17	-166.10	0.95
6539.062500	-5.19	-166.32	0.94
6541.992188	-5.21	-166.54	0.98
6544.921875	-5.24	-166.77	0.99
6547.851563	-5.26	-167.01	0.99
6550.781250	-5.28	-167.25	0.99
6553.710938	-5.30	-167.50	0.94
6556.640625	-5.33	-167.74	0.88
6559.570313	-5.35	-167.96	0.96
6562.500000	-5.38	-168.17	0.96
6565.429688	-5.41	-168.38	0.92
6568.359375	-5.43	-168.58	0.85
6571.289063	-5.45	-168.77	0.48
6574.218750	-5.47	-168.96	0.81
6577.148438	-5.49	-169.16	0.98
6580.078125	-5.51	-169.38	0.97
6583.007813	-5.54	-169.62	0.96
6585.937500	-5.56	-169.86	0.98
6588.867188	-5.58	-170.11	0.99
6591.796875	-5.61	-170.35	0.98
6594.726563	-5.63	-170.60	0.98
6597.656250	-5.66	-170.85	0.97
6600.585938	-5.68	-171.10	0.99
6603.515625	-5.71	-171.34	0.92
6606.445313	-5.74	-171.56	0.95
6609.375000	-5.76	-171.78	0.96
6612.304688	-5.79	-172.00	0.96
6615.234375	-5.81	-172.22	0.94
6618.164063	-5.84	-172.43	0.94
6621.093750	-5.86	-172.65	0.98
6624.023438	-5.88	-172.88	0.98
6626.953125	-5.90	-173.10	0.96
6629.882813	-5.93	-173.32	0.98
6632.812500	-5.95	-173.55	0.99
6635.742188	-5.97	-173.79	0.99
6638.671875	-5.99	-174.02	0.99
6641.601563	-6.02	-174.25	0.99
6644.531250	-6.04	-174.48	0.97
6647.460938	-6.07	-174.69	0.93
6650.390625	-6.09	-174.90	0.97
6653.320313	-6.12	-175.10	0.98
6656.250000	-6.14	-175.30	0.99
6659.179688	-6.16	-175.49	0.97
6662.109375	-6.19	-175.68	0.86
6665.039063	-6.21	-175.86	0.69
6667.968750	-6.22	-176.04	0.84
6670.898438	-6.24	-176.24	0.93
6673.828125	-6.26	-176.44	0.96
6676.757813	-6.27	-176.67	0.98
6679.687500	-6.29	-176.91	0.99
6682.617188	-6.31	-177.15	0.99
6685.546875	-6.33	-177.39	0.99
6688.476563	-6.35	-177.63	0.99
6691.406250	-6.37	-177.86	0.99
6694.335938	-6.39	-178.09	0.99
6697.265625	-6.41	-178.31	0.99
6700.195313	-6.43	-178.52	0.90
6703.125000	-6.45	-178.74	0.96
6706.054688	-6.47	-178.95	0.97
6708.984375	-6.48	-179.16	0.93
6711.914063	-6.50	-179.38	0.84
6714.843750	-6.52	-179.59	0.84
6717.773438	-6.53	-179.82	0.93
6720.703125	-6.54	179.95	0.96
6723.632813	-6.55	179.70	0.98
6726.562500	-6.57	179.44	0.99
6729.492188	-6.58	179.18	0.99
6732.421875	-6.60	178.92	0.95
6735.351563	-6.61	178.64	0.98
6738.281250	-6.63	178.37	0.99
6741.210938	-6.64	178.11	0.99
6744.140625	-6.66	177.85	0.98
6747.070313	-6.68	177.60	0.83
6750.000000	-6.69	177.36	0.87
6752.929688	-6.71	177.11	0.70
6755.859375	-6.73	176.88	0.19
6758.789063	-6.74	176.64	0.87
6761.718750	-6.75	176.39	0.98
6764.648438	-6.77	176.14	0.99
6767.578125	-6.78	175.88	0.99
6770.507813	-6.79	175.62	0.98
6773.437500	-6.81	175.34	0.98
6776.367188	-6.82	175.06	0.99
6779.296875	-6.84	174.77	0.99
6782.226563	-6.85	174.47	0.98
6785.156250	-6.87	174.18	0.99
6788.085938	-6.89	173.90	0.88
6791.015625	-6.91	173.64	0.93
6793.945313	-6.93	173.39	0.92
6796.875000	-6.95	173.16	0.86
6799.804688	-6.97	172.95	0.82
6802.734375	-7.00	172.75	0.85
6805.664063	-7.02	172.53	0.93
6808.593750	-7.03	172.31	0.97
6811.523438	-7.05	172.08	0.96
6814.453125	-7.07	171.83	0.95
6817.382813	-7.08	171.56	0.98
6820.312500	-7.10	171.28	0.98
6823.242188	-7.12	170.98	0.99
6826.171875	-7.14	170.67	0.98
6829.101563	-7.16	170.34	0.93
6832.031250	-7.18	170.01	0.94
6834.960938	-7.20	169.68	0.97
6837.890625	-7.23	169.38	0.95
6840.820313	-7.25	169.09	0.93
6843.750000	-7.28	168.82	0.68
6846.679688	-7.30	168.55	0.79
6849.609375	-7.32	168.28	0.94
6852.539063	-7.34	168.00	0.94
6855.468750	-7.36	167.71	0.98
6858.398438	-7.37	167.41	0.96
6861.328125	-7.39	167.11	0.99
6864.257813	-7.40	166.79	0.99
6867.187500	-7.42	166.46	0.98
6870.117188	-7.44	166.11	0.97
6873.046875	-7.45	165.74	0.94
6875.976563	-7.47	165.39	0.93
6878.906250	-7.49	165.04	0.93
6881.835938	-7.51	164.70	0.96
6884.765625	-7.53	164.37	0.92
6887.695313	-7.56	164.05	0.94
6890.625000	-7.58	163.75	0.92
6893.554688	-7.60	163.47	0.83
6896.484375	-7.63	163.18	0.72
6899.414063	-7.65	162.89	0.84
6902.343750	-7.67	162.59	0.93
6905.273438	-7.69	162.27	0.93
6908.203125	-7.71	161.93	0.93
6911.132813	-7.73	161.58	0.96
6914.062500	-7.75	161.22	0.98
6916.992188	-7.77	160.83	0.96
6919.921875	-7.79	160.43	0.98
6922.851563	-7.81	160.04	0.98
6925.781250	-7.84	159.64	0.99
6928.710938	-7.86	159.25	0.98
6931.640625	-7.88	158.87	0.97
6934.570313	-7.91	158.48	0.90
6937.500000	-7.93	158.11	0.87
6940.429688	-7.96	157.75	0.61
6943.359375	-7.99	157.39	0.75
6946.289063	-8.01	157.02	0.88
6949.218750	-8.04	156.64	0.95
6952.148438	-8.06	156.25	0.91
6955.078125	-8.09	155.86	0.84
6958.007813	-8.11	155.46	0.97
6960.937500	-8.13	155.05	0.99
6963.867188	-8.16	154.62	0.99
6966.796875	-8.18	154.19	0.98
6969.726563	-8.21	153.74	0.98
6972.656250	-8.23	153.29	0.96
6975.585938	-8.26	152.86	0.96
6978.515625	-8.28	152.43	0.99
6981.445313	-8.31	152.02	0.97
6984.375000	-8.34	151.61	0.45
6987.304688	-8.37	151.18	0.83
6990.234375	-8.39	150.75	0.93
6993.164063	-8.42	150.32	0.92
6996.093750	-8.44	149.89	0.89
6999.023438	-8.47	149.47	0.94
7001.953125	-8.49	149.03	0.97
7004.882813	-8.51	148.59	0.97
7007.812500	-8.54	148.15	0.98
7010.742188	-8.56	147.69	0.97
7013.671875	-8.58	147.23	0.95
7016.601563	-8.61	146.76	0.95
7019.531250	-8.63	146.30	0.94
7022.460938	-8.65	145.83	0.98
7025.390625	-8.67	145.36	0.99
7028.320313	-8.70	144.90	0.96
7031.250000	-8.72	144.43	0.95
7034.179688	-8.75	143.97	0.98
7037.109375	-8.77	143.50	0.96
7040.039063	-8.79	143.04	0.81
7042.968750	-8.81	142.58	0.90
7045.898438	-8.83	142.11	0.94
7048.828125	-8.85	141.63	0.96
7051.757813	-8.87	141.14	0.96
7054.687500	-8.88	140.63	0.99
7057.617188	-8.90	140.11	0.96
7060.546875	-8.92	139.59	0.87
7063.476563	-8.94	139.06	0.86
7066.406250	-8.96	138.52	0.81
7069.335938	-8.97	137.96	0.93
7072.265625	-8.99	137.42	0.95
7075.195313	-9.02	136.90	0.94
7078.125000	-9.04	136.41	0.97
7081.054688	-9.06	135.92	0.87
7083.984375	-9.08	135.44	0.70
7086.914063	-9.10	134.95	0.69
7089.843750	-9.12	134.45	0.93
7092.773438	-9.13	133.94	0.97
7095.703125	-9.15	133.40	0.91
7098.632813	-9.16	132.85	0.96
7101.562500	-9.18	132.26	0.96
7104.492188	-9.19	131.64	0.95
7107.421875	-9.21	131.00	0.99
7110.351563	-9.23	130.36	0.97
7113.281250	-9.24	129.72	0.99
7116.210938	-9.26	129.08	0.98
7119.140625	-9.28	128.44	0.95
7122.070313	-9.30	127.80	0.89
7125.000000	-9.32	127.16	0.89
7127.929688	-9.34	126.54	0.77
7130.859375	-9.36	125.91	0.41
7133.789063	-9.38	125.28	0.87
7136.718750	-9.40	124.63	0.96
7139.648438	-9.41	123.95	0.96
7142.578125	-9.43	123.26	0.97
7145.507813	-9.44	122.55	0.98
7148.437500	-9.45	121.83	0.98
7151.367188	-9.47	121.08	0.88
7154.296875	-9.48	120.31	0.91
7157.226563	-9.49	119.52	0.89
7160.156250	-9.51	118.74	0.94
7163.085938	-9.52	117.96	0.82
7166.015625	-9.54	117.18	0.85
7168.945313	-9.55	116.38	0.88
7171.875000	-9.56	115.57	0.93
7174.804688	-9.57	114.73	0.96
7177.734375	-9.58	113.86	0.92
7180.664063	-9.59	112.97	0.97
7183.593750	-9.60	112.07	0.80
7186.523438	-9.61	111.17	0.88
7189.453125	-9.62	110.25	0.94
7192.382813	-9.63	109.31	0.94
7195.312500	-9.64	108.37	0.94
7198.242188	-9.65	107.42	0.98
7201.171875	-9.66	106.45	0.98
7204.101563	-9.68	105.48	0.95
7207.031250	-9.69	104.51	0.96
7209.960938	-9.70	103.54	0.88
7212.890625	-9.72	102.60	0.92
7215.820313	-9.73	101.66	0.73
7218.750000	-9.74	100.72	0.86
7221.679688	-9.75	99.76	0.95
7224.609375	-9.76	98.80	0.84
7227.539063	-9.77	97.83	0.41
7230.468750	-9.77	96.85	0.60
7233.398438	-9.77	95.85	0.87
7236.328125	-9.78	94.82	0.97
7239.257813	-9.78	93.77	0.95
7242.187500	-9.78	92.69	0.97
7245.117188	-9.78	91.60	0.89
7248.046875	-9.78	90.51	0.80
7250.976563	-9.78	89.41	0.96
7253.906250	-9.78	88.27	0.98
7256.835938	-9.78	87.11	0.97
7259.765625	-9.78	85.91	0.96
7262.695313	-9.78	84.68	0.97
7265.625000	-9.78	83.45	0.97
7268.554688	-9.78	82.20	0.99
7271.484375	-9.78	80.94	0.99
7274.414063	-9.78	79.68	0.97
7277.343750	-9.78	78.40	0.92
7280.273438	-9.78	77.13	0.94
7283.203125	-9.78	75.88	0.93
7286.132813	-9.79	74.65	0.92
7289.062500	-9.79	73.42	0.33
7291.992188	-9.78	72.19	0.68
7294.921875	-9.78	70.94	0.85
7297.851563	-9.78	69.67	0.95
7300.781250	-9.77	68.38	0.97
7303.710938	-9.77	67.09	0.96
7306.640625	-9.76	65.79	0.97
7309.570313	-9.76	64.48	0.99
7312.500000	-9.75	63.16	0.98
7315.429688	-9.75	61.86	0.98
7318.359375	-9.74	60.56	0.88
7321.289063	-9.74	59.28	0.75
7324.218750	-9.73	58.00	0.70
7327.148438	-9.73	56.73	0.96
7330.078125	-9.72	55.44	0.96
7333.007813	-9.71	54.16	0.97
7335.937500	-9.71	52.90	0.75
7338.867188	-9.70	51.66	0.87
7341.796875	-9.69	50.43	0.95
7344.726563	-9.68	49.20	0.98
7347.656250	-9.68	47.97	0.93
7350.585938	-9.67	46.75	0.85
7353.515625	-9.66	45.55	0.87
7356.445313	-9.65	44.33	0.91
7359.375000	-9.64	43.12	0.95
7362.304688	-9.63	41.92	0.96
7365.234375	-9.62	40.74	0.94
7368.164063	-9.61	39.57	0.95
7371.093750	-9.59	38.42	0.97
7374.023438	-9.58	37.29	0.98
7376.953125	-9.57	36.18	0.93
7379.882813	-9.56	35.10	0.90
7382.812500	-9.55	34.05	0.78
7385.742188	-9.54	33.02	0.58
7388.671875	-9.52	31.99	0.90
7391.601563	-9.51	30.97	0.94
7394.531250	-9.49	29.95	0.97
7397.460938	-9.47	28.93	0.99
7400.390625	-9.45	27.92	0.97
7403.320313	-9.43	26.89	0.95
7406.250000	-9.42	25.85	0.93
7409.179688	-9.40	24.82	0.97
7412.109375	-9.38	23.80	0.97
7415.039063	-9.37	22.81	0.99
7417.968750	-9.35	21.84	0.99
7420.898438	-9.34	20.87	0.98
7423.828125	-9.32	19.92	0.98
