	SM57_TF_0_30		
5674.804688	8.05	-57.40	1.00
5677.734375	8.07	-57.50	1.00
5680.664063	8.08	-57.60	0.99
5683.593750	8.10	-57.70	0.99
5686.523438	8.12	-57.81	0.99
5689.453125	8.13	-57.92	0.98
5692.382813	8.15	-58.05	1.00
5695.312500	8.17	-58.18	1.00
5698.242188	8.18	-58.32	1.00
5701.171875	8.19	-58.46	1.00
5704.101563	8.21	-58.60	1.00
5707.031250	8.22	-58.75	1.00
5709.960938	8.24	-58.91	1.00
5712.890625	8.25	-59.06	0.99
5715.820313	8.26	-59.22	0.99
5718.750000	8.27	-59.38	0.99
5721.679688	8.28	-59.53	0.99
5724.609375	8.29	-59.69	0.99
5727.539063	8.30	-59.84	0.99
5730.468750	8.31	-60.00	1.00
5733.398438	8.32	-60.16	1.00
5736.328125	8.33	-60.33	1.00
5739.257813	8.34	-60.49	0.99
5742.187500	8.35	-60.66	0.99
5745.117188	8.36	-60.83	0.99
5748.046875	8.37	-61.01	0.99
5750.976563	8.38	-61.19	0.99
5753.906250	8.38	-61.37	1.00
5756.835938	8.39	-61.55	1.00
5759.765625	8.39	-61.73	0.99
5762.695313	8.40	-61.92	0.99
5765.625000	8.40	-62.10	0.99
5768.554688	8.41	-62.28	0.99
5771.484375	8.41	-62.45	1.00
5774.414063	8.41	-62.63	1.00
5777.343750	8.42	-62.80	1.00
5780.273438	8.42	-62.97	1.00
5783.203125	8.42	-63.14	0.99
5786.132813	8.42	-63.32	1.00
5789.062500	8.43	-63.49	1.00
5791.992188	8.43	-63.65	0.99
5794.921875	8.43	-63.82	0.99
5797.851563	8.43	-63.98	0.99
5800.781250	8.43	-64.15	0.99
5803.710938	8.43	-64.31	0.99
5806.640625	8.43	-64.47	1.00
5809.570313	8.43	-64.62	0.99
5812.500000	8.43	-64.78	0.99
5815.429688	8.43	-64.92	0.99
5818.359375	8.43	-65.07	0.99
5821.289063	8.43	-65.22	0.99
5824.218750	8.43	-65.37	1.00
5827.148438	8.44	-65.52	0.99
5830.078125	8.44	-65.67	0.99
5833.007813	8.44	-65.82	1.00
5835.937500	8.44	-65.97	0.99
5838.867188	8.44	-66.13	0.99
5841.796875	8.44	-66.28	1.00
5844.726563	8.45	-66.45	0.98
5847.656250	8.45	-66.61	0.95
5850.585938	8.45	-66.79	0.97
5853.515625	8.45	-66.95	0.98
5856.445313	8.44	-67.11	1.00
5859.375000	8.44	-67.27	1.00
5862.304688	8.44	-67.42	1.00
5865.234375	8.44	-67.57	1.00
5868.164063	8.43	-67.71	1.00
5871.093750	8.43	-67.85	0.99
5874.023438	8.43	-67.99	1.00
5876.953125	8.42	-68.12	1.00
5879.882813	8.42	-68.25	1.00
5882.812500	8.42	-68.38	1.00
5885.742188	8.42	-68.52	1.00
5888.671875	8.42	-68.65	0.99
5891.601563	8.41	-68.79	0.99
5894.531250	8.41	-68.92	1.00
5897.460938	8.41	-69.05	1.00
5900.390625	8.41	-69.18	1.00
5903.320313	8.41	-69.31	1.00
5906.250000	8.40	-69.44	1.00
5909.179688	8.40	-69.57	0.99
5912.109375	8.40	-69.70	0.99
5915.039063	8.40	-69.82	1.00
5917.968750	8.40	-69.95	1.00
5920.898438	8.40	-70.08	1.00
5923.828125	8.40	-70.21	0.99
5926.757813	8.40	-70.35	1.00
5929.687500	8.40	-70.48	1.00
5932.617188	8.40	-70.62	1.00
5935.546875	8.40	-70.76	0.99
5938.476563	8.40	-70.90	0.99
5941.406250	8.40	-71.04	0.98
5944.335938	8.40	-71.17	0.99
5947.265625	8.39	-71.30	0.99
5950.195313	8.39	-71.43	1.00
5953.125000	8.39	-71.56	1.00
5956.054688	8.39	-71.69	1.00
5958.984375	8.39	-71.82	1.00
5961.914063	8.39	-71.95	1.00
5964.843750	8.39	-72.08	1.00
5967.773438	8.39	-72.21	1.00
5970.703125	8.39	-72.35	1.00
5973.632813	8.39	-72.49	1.00
5976.562500	8.39	-72.63	1.00
5979.492188	8.39	-72.77	1.00
5982.421875	8.39	-72.91	0.99
5985.351563	8.39	-73.06	0.99
5988.281250	8.39	-73.20	0.98
5991.210938	8.39	-73.35	1.00
5994.140625	8.38	-73.49	1.00
5997.070313	8.38	-73.63	1.00
6000.000000	8.38	-73.77	0.99
6002.929688	8.38	-73.91	0.99
6005.859375	8.38	-74.06	0.98
6008.789063	8.38	-74.20	0.99
6011.718750	8.38	-74.34	0.99
6014.648438	8.37	-74.48	1.00
6017.578125	8.37	-74.62	0.99
6020.507813	8.37	-74.74	0.99
6023.437500	8.37	-74.87	0.99
6026.367188	8.37	-75.00	1.00
6029.296875	8.36	-75.12	1.00
6032.226563	8.36	-75.25	0.99
6035.156250	8.36	-75.38	0.99
6038.085938	8.36	-75.51	1.00
6041.015625	8.36	-75.64	1.00
6043.945313	8.36	-75.77	1.00
6046.875000	8.36	-75.90	1.00
6049.804688	8.36	-76.02	1.00
6052.734375	8.36	-76.15	1.00
6055.664063	8.36	-76.27	0.99
6058.593750	8.36	-76.40	1.00
6061.523438	8.36	-76.52	1.00
6064.453125	8.36	-76.65	1.00
6067.382813	8.35	-76.78	1.00
6070.312500	8.35	-76.90	1.00
6073.242188	8.35	-77.02	1.00
6076.171875	8.36	-77.14	0.99
6079.101563	8.36	-77.26	1.00
6082.031250	8.36	-77.38	1.00
6084.960938	8.36	-77.50	1.00
6087.890625	8.36	-77.62	1.00
6090.820313	8.36	-77.74	1.00
6093.750000	8.36	-77.86	1.00
6096.679688	8.37	-77.98	0.99
6099.609375	8.37	-78.10	1.00
6102.539063	8.37	-78.23	1.00
6105.468750	8.38	-78.35	1.00
6108.398438	8.38	-78.47	1.00
6111.328125	8.39	-78.60	0.99
6114.257813	8.39	-78.72	0.99
6117.187500	8.40	-78.85	1.00
6120.117188	8.40	-78.99	0.99
6123.046875	8.41	-79.13	0.99
6125.976563	8.42	-79.28	0.99
6128.906250	8.42	-79.43	1.00
6131.835938	8.43	-79.59	1.00
6134.765625	8.43	-79.75	1.00
6137.695313	8.44	-79.92	0.99
6140.625000	8.44	-80.09	0.99
6143.554688	8.44	-80.25	0.99
6146.484375	8.45	-80.42	0.99
6149.414063	8.45	-80.59	0.99
6152.343750	8.45	-80.76	0.99
6155.273438	8.45	-80.93	1.00
6158.203125	8.45	-81.11	1.00
6161.132813	8.45	-81.28	1.00
6164.062500	8.46	-81.45	1.00
6166.992188	8.46	-81.62	0.99
6169.921875	8.46	-81.79	0.99
6172.851563	8.46	-81.97	1.00
6175.781250	8.46	-82.14	1.00
6178.710938	8.46	-82.32	0.99
6181.640625	8.46	-82.50	1.00
6184.570313	8.46	-82.69	1.00
6187.500000	8.46	-82.87	1.00
6190.429688	8.46	-83.04	1.00
6193.359375	8.45	-83.22	1.00
6196.289063	8.45	-83.40	1.00
6199.218750	8.45	-83.58	1.00
6202.148438	8.45	-83.76	0.99
6205.078125	8.44	-83.94	0.99
6208.007813	8.44	-84.11	0.99
6210.937500	8.44	-84.29	0.98
6213.867188	8.44	-84.47	0.99
6216.796875	8.43	-84.65	0.99
6219.726563	8.43	-84.82	1.00
6222.656250	8.43	-85.00	0.99
6225.585938	8.43	-85.18	1.00
6228.515625	8.42	-85.35	0.99
6231.445313	8.42	-85.53	1.00
6234.375000	8.41	-85.71	1.00
6237.304688	8.41	-85.88	1.00
6240.234375	8.41	-86.06	1.00
6243.164063	8.40	-86.24	1.00
6246.093750	8.40	-86.42	1.00
6249.023438	8.40	-86.60	1.00
6251.953125	8.39	-86.78	0.99
6254.882813	8.39	-86.95	0.99
6257.812500	8.39	-87.13	1.00
6260.742188	8.38	-87.32	1.00
6263.671875	8.38	-87.50	0.98
6266.601563	8.38	-87.69	0.98
6269.531250	8.37	-87.88	0.99
6272.460938	8.37	-88.09	0.97
6275.390625	8.36	-88.30	0.99
6278.320313	8.36	-88.50	0.98
6281.250000	8.35	-88.70	0.99
6284.179688	8.34	-88.90	0.99
6287.109375	8.33	-89.10	1.00
6290.039063	8.33	-89.29	0.99
6292.968750	8.32	-89.48	0.99
6295.898438	8.31	-89.67	1.00
6298.828125	8.30	-89.86	0.99
6301.757813	8.30	-90.05	0.99
6304.687500	8.29	-90.24	0.99
6307.617188	8.28	-90.43	0.99
6310.546875	8.28	-90.63	0.99
6313.476563	8.27	-90.83	0.99
6316.406250	8.26	-91.04	0.99
6319.335938	8.25	-91.24	0.99
6322.265625	8.24	-91.44	1.00
6325.195313	8.23	-91.63	0.99
6328.125000	8.22	-91.82	0.99
6331.054688	8.21	-92.01	1.00
6333.984375	8.20	-92.20	1.00
6336.914063	8.19	-92.39	0.99
6339.843750	8.18	-92.58	0.99
6342.773438	8.17	-92.77	0.99
6345.703125	8.16	-92.95	1.00
6348.632813	8.15	-93.13	1.00
6351.562500	8.14	-93.32	1.00
6354.492188	8.13	-93.50	0.98
6357.421875	8.12	-93.69	0.99
6360.351563	8.10	-93.86	0.97
6363.281250	8.09	-94.04	0.99
6366.210938	8.08	-94.20	1.00
6369.140625	8.06	-94.37	1.00
6372.070313	8.05	-94.53	1.00
6375.000000	8.04	-94.69	1.00
6377.929688	8.03	-94.84	1.00
6380.859375	8.02	-95.00	1.00
6383.789063	8.00	-95.16	1.00
6386.718750	7.99	-95.31	1.00
6389.648438	7.98	-95.46	1.00
6392.578125	7.97	-95.61	0.99
6395.507813	7.96	-95.77	1.00
6398.437500	7.95	-95.92	1.00
6401.367188	7.94	-96.08	1.00
6404.296875	7.93	-96.23	1.00
6407.226563	7.92	-96.38	1.00
6410.156250	7.91	-96.54	1.00
6413.085938	7.90	-96.69	1.00
6416.015625	7.89	-96.85	1.00
6418.945313	7.88	-97.00	1.00
6421.875000	7.86	-97.16	1.00
6424.804688	7.85	-97.31	0.99
6427.734375	7.84	-97.47	1.00
6430.664063	7.83	-97.61	0.99
6433.593750	7.82	-97.76	0.99
6436.523438	7.81	-97.90	1.00
6439.453125	7.80	-98.04	1.00
6442.382813	7.79	-98.19	1.00
6445.312500	7.78	-98.34	1.00
6448.242188	7.77	-98.49	1.00
6451.171875	7.76	-98.65	0.99
6454.101563	7.75	-98.81	0.99
6457.031250	7.74	-98.97	0.99
6459.960938	7.73	-99.14	0.99
6462.890625	7.72	-99.31	0.99
6465.820313	7.71	-99.47	1.00
6468.750000	7.70	-99.63	1.00
6471.679688	7.68	-99.78	0.99
6474.609375	7.67	-99.93	1.00
6477.539063	7.66	-100.09	1.00
6480.468750	7.65	-100.23	0.99
6483.398438	7.63	-100.38	0.99
6486.328125	7.62	-100.53	0.99
6489.257813	7.61	-100.68	0.99
6492.187500	7.60	-100.83	0.99
6495.117188	7.59	-100.98	0.99
6498.046875	7.58	-101.14	1.00
6500.976563	7.56	-101.29	1.00
6503.906250	7.55	-101.44	0.99
6506.835938	7.54	-101.59	0.99
6509.765625	7.53	-101.73	0.99
6512.695313	7.51	-101.87	0.99
6515.625000	7.50	-102.00	1.00
6518.554688	7.49	-102.13	1.00
6521.484375	7.48	-102.26	1.00
6524.414063	7.47	-102.39	1.00
6527.343750	7.46	-102.52	1.00
6530.273438	7.45	-102.66	0.99
6533.203125	7.44	-102.79	0.99
6536.132813	7.43	-102.93	0.98
6539.062500	7.42	-103.08	0.96
6541.992188	7.41	-103.24	0.97
6544.921875	7.40	-103.39	0.99
6547.851563	7.39	-103.54	1.00
6550.781250	7.38	-103.69	1.00
6553.710938	7.37	-103.83	1.00
6556.640625	7.36	-103.97	1.00
6559.570313	7.34	-104.11	1.00
6562.500000	7.33	-104.25	1.00
6565.429688	7.32	-104.39	1.00
6568.359375	7.31	-104.52	1.00
6571.289063	7.30	-104.66	1.00
6574.218750	7.29	-104.80	1.00
6577.148438	7.28	-104.94	0.99
6580.078125	7.27	-105.08	0.99
6583.007813	7.27	-105.23	0.99
6585.937500	7.25	-105.38	0.99
6588.867188	7.24	-105.52	0.99
6591.796875	7.23	-105.67	0.99
6594.726563	7.22	-105.81	0.99
6597.656250	7.21	-105.95	0.99
6600.585938	7.20	-106.09	0.99
6603.515625	7.18	-106.23	1.00
6606.445313	7.17	-106.36	0.99
6609.375000	7.16	-106.49	1.00
6612.304688	7.15	-106.63	1.00
6615.234375	7.13	-106.75	1.00
6618.164063	7.12	-106.88	1.00
6621.093750	7.11	-107.01	1.00
6624.023438	7.10	-107.13	1.00
6626.953125	7.09	-107.26	1.00
6629.882813	7.08	-107.39	1.00
6632.812500	7.07	-107.51	1.00
6635.742188	7.06	-107.64	1.00
6638.671875	7.04	-107.76	1.00
6641.601563	7.03	-107.89	1.00
6644.531250	7.02	-108.01	0.99
6647.460938	7.01	-108.13	0.99
6650.390625	7.00	-108.25	0.99
6653.320313	6.99	-108.38	0.99
6656.250000	6.98	-108.50	0.99
6659.179688	6.97	-108.63	1.00
6662.109375	6.96	-108.75	1.00
6665.039063	6.96	-108.88	1.00
6667.968750	6.95	-109.00	1.00
6670.898438	6.94	-109.13	0.99
6673.828125	6.93	-109.26	0.99
6676.757813	6.92	-109.39	1.00
6679.687500	6.91	-109.52	1.00
6682.617188	6.91	-109.65	0.99
6685.546875	6.90	-109.78	0.99
6688.476563	6.89	-109.92	0.99
6691.406250	6.88	-110.06	0.99
6694.335938	6.87	-110.20	0.99
6697.265625	6.87	-110.35	0.99
6700.195313	6.86	-110.50	1.00
6703.125000	6.85	-110.65	0.99
6706.054688	6.84	-110.80	0.99
6708.984375	6.83	-110.95	1.00
6711.914063	6.82	-111.10	1.00
6714.843750	6.81	-111.24	1.00
6717.773438	6.80	-111.39	1.00
6720.703125	6.79	-111.54	1.00
6723.632813	6.78	-111.68	0.99
6726.562500	6.77	-111.83	0.99
6729.492188	6.76	-111.98	0.99
6732.421875	6.74	-112.14	1.00
6735.351563	6.73	-112.30	0.99
6738.281250	6.72	-112.45	0.98
6741.210938	6.71	-112.61	0.99
6744.140625	6.69	-112.76	1.00
6747.070313	6.68	-112.91	1.00
6750.000000	6.66	-113.06	0.99
6752.929688	6.65	-113.20	1.00
6755.859375	6.63	-113.34	1.00
6758.789063	6.62	-113.47	1.00
6761.718750	6.60	-113.61	1.00
6764.648438	6.59	-113.75	1.00
6767.578125	6.58	-113.88	1.00
6770.507813	6.56	-114.02	0.99
6773.437500	6.55	-114.16	0.99
6776.367188	6.54	-114.31	0.98
6779.296875	6.52	-114.46	0.98
6782.226563	6.51	-114.60	0.99
6785.156250	6.49	-114.74	1.00
6788.085938	6.48	-114.88	1.00
6791.015625	6.46	-115.01	1.00
6793.945313	6.44	-115.14	1.00
6796.875000	6.43	-115.27	0.99
6799.804688	6.41	-115.39	1.00
6802.734375	6.40	-115.51	1.00
6805.664063	6.38	-115.64	0.98
6808.593750	6.37	-115.76	0.98
6811.523438	6.35	-115.89	0.98
6814.453125	6.34	-116.02	0.99
6817.382813	6.33	-116.15	0.99
6820.312500	6.31	-116.29	0.99
6823.242188	6.30	-116.43	0.98
6826.171875	6.28	-116.56	0.99
6829.101563	6.26	-116.69	1.00
6832.031250	6.25	-116.81	1.00
6834.960938	6.23	-116.93	1.00
6837.890625	6.22	-117.05	1.00
6840.820313	6.20	-117.16	0.99
6843.750000	6.19	-117.28	0.99
6846.679688	6.17	-117.40	0.99
6849.609375	6.15	-117.52	1.00
6852.539063	6.14	-117.64	1.00
6855.468750	6.12	-117.76	1.00
6858.398438	6.11	-117.88	1.00
6861.328125	6.09	-118.00	0.99
6864.257813	6.08	-118.11	0.99
6867.187500	6.06	-118.23	0.99
6870.117188	6.04	-118.33	0.99
6873.046875	6.03	-118.44	0.99
6875.976563	6.01	-118.55	0.99
6878.906250	6.00	-118.65	1.00
6881.835938	5.98	-118.76	1.00
6884.765625	5.97	-118.87	1.00
6887.695313	5.95	-118.98	1.00
6890.625000	5.93	-119.09	1.00
6893.554688	5.92	-119.20	1.00
6896.484375	5.90	-119.32	0.99
6899.414063	5.89	-119.43	1.00
6902.343750	5.87	-119.54	1.00
6905.273438	5.86	-119.65	1.00
6908.203125	5.84	-119.76	1.00
6911.132813	5.82	-119.86	1.00
6914.062500	5.81	-119.97	1.00
6916.992188	5.79	-120.08	1.00
6919.921875	5.77	-120.18	1.00
6922.851563	5.76	-120.28	1.00
6925.781250	5.74	-120.39	1.00
6928.710938	5.72	-120.49	0.99
6931.640625	5.71	-120.59	0.99
6934.570313	5.69	-120.69	1.00
6937.500000	5.67	-120.80	0.99
6940.429688	5.66	-120.89	1.00
6943.359375	5.64	-120.99	0.99
6946.289063	5.62	-121.08	1.00
6949.218750	5.60	-121.17	1.00
6952.148438	5.59	-121.25	1.00
6955.078125	5.57	-121.33	1.00
6958.007813	5.56	-121.42	1.00
6960.937500	5.54	-121.50	0.99
6963.867188	5.52	-121.59	0.99
6966.796875	5.51	-121.68	0.99
6969.726563	5.49	-121.78	1.00
6972.656250	5.48	-121.87	1.00
6975.585938	5.46	-121.96	0.99
6978.515625	5.44	-122.04	0.99
6981.445313	5.43	-122.12	1.00
6984.375000	5.41	-122.20	1.00
6987.304688	5.39	-122.28	1.00
6990.234375	5.38	-122.35	1.00
6993.164063	5.36	-122.43	1.00
6996.093750	5.34	-122.50	1.00
6999.023438	5.33	-122.57	0.99
7001.953125	5.31	-122.64	0.99
7004.882813	5.30	-122.72	0.99
7007.812500	5.28	-122.80	0.99
7010.742188	5.27	-122.87	1.00
7013.671875	5.25	-122.95	0.99
7016.601563	5.24	-123.03	0.98
7019.531250	5.22	-123.11	0.99
7022.460938	5.21	-123.18	0.99
7025.390625	5.19	-123.25	1.00
7028.320313	5.17	-123.31	1.00
7031.250000	5.16	-123.37	1.00
7034.179688	5.14	-123.43	1.00
7037.109375	5.13	-123.49	1.00
7040.039063	5.11	-123.54	1.00
7042.968750	5.10	-123.60	1.00
7045.898438	5.09	-123.65	1.00
7048.828125	5.07	-123.71	1.00
7051.757813	5.06	-123.77	0.99
7054.687500	5.05	-123.83	1.00
7057.617188	5.04	-123.89	0.99
7060.546875	5.02	-123.96	0.99
7063.476563	5.01	-124.02	0.99
7066.406250	5.00	-124.09	1.00
7069.335938	4.99	-124.15	1.00
7072.265625	4.97	-124.21	0.99
7075.195313	4.96	-124.27	0.99
7078.125000	4.94	-124.32	0.99
7081.054688	4.93	-124.37	1.00
7083.984375	4.92	-124.42	1.00
7086.914063	4.91	-124.46	1.00
7089.843750	4.89	-124.51	0.99
7092.773438	4.88	-124.56	1.00
7095.703125	4.87	-124.61	1.00
7098.632813	4.86	-124.66	1.00
7101.562500	4.85	-124.71	1.00
7104.492188	4.84	-124.75	1.00
7107.421875	4.83	-124.80	1.00
7110.351563	4.82	-124.84	1.00
7113.281250	4.81	-124.89	1.00
7116.210938	4.79	-124.93	1.00
7119.140625	4.78	-124.98	1.00
7122.070313	4.78	-125.02	0.99
7125.000000	4.77	-125.06	1.00
7127.929688	4.76	-125.11	1.00
7130.859375	4.75	-125.15	1.00
7133.789063	4.74	-125.19	1.00
7136.718750	4.73	-125.24	1.00
7139.648438	4.72	-125.29	1.00
7142.578125	4.72	-125.34	1.00
7145.507813	4.71	-125.39	1.00
7148.437500	4.70	-125.45	0.98
7151.367188	4.69	-125.52	0.99
7154.296875	4.69	-125.58	0.99
7157.226563	4.68	-125.64	0.99
7160.156250	4.67	-125.70	1.00
7163.085938	4.66	-125.75	1.00
7166.015625	4.65	-125.80	1.00
7168.945313	4.64	-125.85	0.99
7171.875000	4.63	-125.90	1.00
7174.804688	4.62	-125.94	1.00
7177.734375	4.61	-125.99	1.00
7180.664063	4.61	-126.04	1.00
7183.593750	4.60	-126.09	1.00
7186.523438	4.59	-126.13	1.00
7189.453125	4.58	-126.18	1.00
7192.382813	4.58	-126.23	0.99
7195.312500	4.57	-126.28	1.00
7198.242188	4.56	-126.33	1.00
7201.171875	4.56	-126.38	1.00
7204.101563	4.55	-126.43	1.00
7207.031250	4.54	-126.47	1.00
7209.960938	4.53	-126.52	1.00
7212.890625	4.53	-126.56	1.00
7215.820313	4.52	-126.60	1.00
7218.750000	4.51	-126.65	1.00
7221.679688	4.51	-126.69	1.00
7224.609375	4.50	-126.73	1.00
7227.539063	4.50	-126.78	1.00
7230.468750	4.49	-126.82	1.00
7233.398438	4.49	-126.86	1.00
7236.328125	4.48	-126.91	1.00
7239.257813	4.48	-126.96	1.00
7242.187500	4.48	-127.01	0.99
7245.117188	4.47	-127.06	1.00
7248.046875	4.47	-127.11	1.00
7250.976563	4.46	-127.16	1.00
7253.906250	4.46	-127.21	1.00
7256.835938	4.46	-127.26	0.99
7259.765625	4.45	-127.31	1.00
7262.695313	4.45	-127.36	1.00
7265.625000	4.44	-127.41	1.00
7268.554688	4.44	-127.46	1.00
7271.484375	4.44	-127.51	1.00
7274.414063	4.43	-127.56	1.00
7277.343750	4.43	-127.61	1.00
7280.273438	4.43	-127.66	1.00
7283.203125	4.43	-127.71	0.99
7286.132813	4.43	-127.77	1.00
7289.062500	4.43	-127.83	1.00
7291.992188	4.42	-127.90	1.00
7294.921875	4.42	-127.96	1.00
7297.851563	4.42	-128.03	1.00
7300.781250	4.42	-128.10	0.99
7303.710938	4.42	-128.17	1.00
7306.640625	4.42	-128.24	1.00
7309.570313	4.41	-128.31	1.00
7312.500000	4.41	-128.38	1.00
7315.429688	4.41	-128.44	1.00
7318.359375	4.41	-128.51	1.00
7321.289063	4.40	-128.58	1.00
7324.218750	4.40	-128.66	1.00
7327.148438	4.40	-128.73	1.00
7330.078125	4.40	-128.81	1.00
7333.007813	4.40	-128.89	0.99
7335.937500	4.39	-128.98	1.00
7338.867188	4.39	-129.06	1.00
7341.796875	4.38	-129.13	1.00
7344.726563	4.38	-129.21	1.00
7347.656250	4.37	-129.28	1.00
7350.585938	4.37	-129.35	1.00
7353.515625	4.37	-129.42	1.00
7356.445313	4.36	-129.49	1.00
7359.375000	4.36	-129.56	1.00
7362.304688	4.35	-129.62	1.00
7365.234375	4.35	-129.69	1.00
7368.164063	4.35	-129.75	1.00
7371.093750	4.34	-129.82	1.00
7374.023438	4.34	-129.89	1.00
7376.953125	4.34	-129.96	1.00
7379.882813	4.33	-130.03	1.00
7382.812500	4.33	-130.09	1.00
7385.742188	4.33	-130.16	0.99
7388.671875	4.33	-130.23	1.00
7391.601563	4.32	-130.30	0.99
7394.531250	4.32	-130.37	0.99
7397.460938	4.32	-130.44	1.00
7400.390625	4.32	-130.51	1.00
7403.320313	4.32	-130.57	1.00
7406.250000	4.31	-130.64	1.00
7409.179688	4.31	-130.71	1.00
7412.109375	4.31	-130.78	1.00
7415.039063	4.31	-130.85	1.00
7417.968750	4.31	-130.92	1.00
7420.898438	4.31	-130.99	1.00
7423.828125	4.31	-131.07	1.00
7426.757813	4.31	-131.15	0.99
7429.687500	4.31	-131.23	0.99
7432.617188	4.31	-131.31	0.99
7435.546875	4.31	-131.40	1.00
7438.476563	4.31	-131.49	1.00
7441.406250	4.30	-131.57	1.00
7444.335938	4.30	-131.65	1.00
7447.265625	4.30	-131.74	1.00
7450.195313	4.30	-131.82	1.00
7453.125000	4.30	-131.90	0.99
7456.054688	4.30	-131.99	1.00
7458.984375	4.30	-132.08	1.00
7461.914063	4.30	-132.17	1.00
7464.843750	4.30	-132.27	1.00
7467.773438	4.30	-132.37	0.99
7470.703125	4.29	-132.47	0.99
7473.632813	4.29	-132.58	1.00
7476.562500	4.29	-132.69	1.00
7479.492188	4.29	-132.79	0.99
7482.421875	4.28	-132.89	1.00
7485.351563	4.28	-133.00	1.00
7488.281250	4.28	-133.10	1.00
7491.210938	4.27	-133.19	1.00
7494.140625	4.27	-133.29	1.00
7497.070313	4.26	-133.39	1.00
7500.000000	4.26	-133.48	1.00
7502.929688	4.26	-133.58	1.00
7505.859375	4.25	-133.68	1.00
7508.789063	4.25	-133.78	1.00
7511.718750	4.24	-133.87	1.00
7514.648438	4.24	-133.97	1.00
7517.578125	4.23	-134.07	1.00
7520.507813	4.23	-134.17	1.00
7523.437500	4.22	-134.27	1.00
7526.367188	4.22	-134.37	1.00
7529.296875	4.21	-134.46	1.00
7532.226563	4.21	-134.56	1.00
7535.156250	4.20	-134.65	1.00
7538.085938	4.20	-134.74	1.00
7541.015625	4.19	-134.83	1.00
7543.945313	4.18	-134.92	1.00
7546.875000	4.18	-135.01	1.00
7549.804688	4.17	-135.10	1.00
7552.734375	4.17	-135.19	1.00
7555.664063	4.16	-135.29	1.00
7558.593750	4.16	-135.38	1.00
7561.523438	4.15	-135.47	1.00
7564.453125	4.14	-135.57	1.00
7567.382813	4.14	-135.66	1.00
7570.312500	4.13	-135.75	1.00
7573.242188	4.12	-135.85	1.00
7576.171875	4.12	-135.94	1.00
7579.101563	4.11	-136.03	1.00
7582.031250	4.10	-136.12	1.00
7584.960938	4.10	-136.21	1.00
7587.890625	4.09	-136.30	1.00
7590.820313	4.08	-136.39	1.00
7593.750000	4.08	-136.48	1.00
7596.679688	4.07	-136.58	1.00
7599.609375	4.06	-136.67	1.00
7602.539063	4.06	-136.76	0.99
7605.468750	4.05	-136.85	1.00
7608.398438	4.04	-136.95	1.00
7611.328125	4.03	-137.04	1.00
7614.257813	4.03	-137.13	1.00
7617.187500	4.02	-137.22	0.99
7620.117188	4.01	-137.31	1.00
7623.046875	4.00	-137.40	1.00
7625.976563	4.00	-137.49	1.00
7628.906250	3.99	-137.58	1.00
7631.835938	3.98	-137.66	1.00
7634.765625	3.97	-137.75	1.00
7637.695313	3.97	-137.83	1.00
7640.625000	3.96	-137.92	1.00
7643.554688	3.95	-138.01	0.99
7646.484375	3.95	-138.10	1.00
7649.414063	3.94	-138.19	1.00
7652.343750	3.93	-138.27	1.00
7655.273438	3.92	-138.36	0.99
7658.203125	3.91	-138.44	1.00
7661.132813	3.91	-138.53	1.00
7664.062500	3.90	-138.61	1.00
7666.992188	3.89	-138.69	1.00
7669.921875	3.88	-138.77	1.00
7672.851563	3.88	-138.85	1.00
7675.781250	3.87	-138.93	1.00
7678.710938	3.86	-139.01	1.00
7681.640625	3.85	-139.09	1.00
7684.570313	3.84	-139.17	1.00
7687.500000	3.84	-139.25	1.00
7690.429688	3.83	-139.33	1.00
7693.359375	3.82	-139.41	1.00
7696.289063	3.82	-139.49	1.00
7699.218750	3.81	-139.57	1.00
7702.148438	3.80	-139.65	1.00
7705.078125	3.79	-139.74	0.99
7708.007813	3.79	-139.82	1.00
7710.937500	3.78	-139.90	1.00
7713.867188	3.77	-139.98	1.00
7716.796875	3.76	-140.06	1.00
7719.726563	3.76	-140.14	1.00
7722.656250	3.75	-140.22	1.00
7725.585938	3.74	-140.30	1.00
7728.515625	3.73	-140.38	1.00
7731.445313	3.72	-140.46	1.00
7734.375000	3.71	-140.53	1.00
7737.304688	3.71	-140.60	1.00
7740.234375	3.70	-140.68	1.00
7743.164063	3.69	-140.75	1.00
7746.093750	3.68	-140.82	0.99
7749.023438	3.67	-140.90	1.00
7751.953125	3.67	-140.97	1.00
7754.882813	3.66	-141.04	1.00
7757.812500	3.65	-141.12	1.00
7760.742188	3.64	-141.19	1.00
7763.671875	3.63	-141.26	1.00
7766.601563	3.63	-141.33	1.00
7769.531250	3.62	-141.40	1.00
7772.460938	3.61	-141.46	1.00
7775.390625	3.60	-141.53	1.00
7778.320313	3.59	-141.59	1.00
7781.250000	3.58	-141.65	1.00
7784.179688	3.58	-141.71	1.00
7787.109375	3.57	-141.78	1.00
7790.039063	3.56	-141.84	1.00
7792.968750	3.55	-141.90	1.00
7795.898438	3.55	-141.96	1.00
7798.828125	3.54	-142.02	0.99
7801.757813	3.53	-142.08	0.99
7804.687500	3.52	-142.14	1.00
7807.617188	3.52	-142.20	1.00
7810.546875	3.51	-142.25	1.00
7813.476563	3.50	-142.31	1.00
7816.406250	3.50	-142.36	1.00
7819.335938	3.49	-142.41	1.00
7822.265625	3.48	-142.46	1.00
7825.195313	3.48	-142.51	1.00
7828.125000	3.47	-142.57	1.00
