	SM57_PROX_20_BASS_REFLEX_SIN_LANA		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
20472.656250	-24.98	23.53	0.97
20475.585938	-24.99	23.33	0.93
20478.515625	-25.00	23.13	0.25
20481.445313	-25.01	22.93	0.93
20484.375000	-25.01	22.72	0.75
20487.304688	-25.02	22.52	0.87
20490.234375	-25.03	22.32	0.63
20493.164063	-25.04	22.13	0.68
20496.093750	-25.04	21.92	0.70
20499.023438	-25.05	21.72	0.72
20501.953125	-25.06	21.52	0.37
20504.882813	-25.07	21.32	0.31
20507.812500	-25.07	21.12	0.56
20510.742188	-25.08	20.92	0.53
20513.671875	-25.09	20.72	0.26
20516.601563	-25.09	20.51	0.37
20519.531250	-25.10	20.30	0.46
20522.460938	-25.11	20.10	0.49
20525.390625	-25.11	19.89	0.99
20528.320313	-25.12	19.68	0.77
20531.250000	-25.13	19.47	0.97
20534.179688	-25.13	19.25	0.98
20537.109375	-25.14	19.04	0.98
20540.039063	-25.15	18.84	1.00
20542.968750	1234.57	45.00	1.00
20545.898438	1234.57	45.00	1.00
20548.828125	1234.57	45.00	1.00
20551.757813	-25.17	18.01	0.98
20554.687500	-25.18	17.83	0.67
20557.617188	1234.57	45.00	1.00
20560.546875	-25.19	17.46	0.38
20563.476563	-25.20	17.28	0.44
20566.406250	-25.20	17.10	0.45
20569.335938	-25.21	16.93	0.79
20572.265625	-25.22	16.75	0.50
20575.195313	-25.22	16.58	0.80
20578.125000	-25.23	16.41	0.50
20581.054688	-25.24	16.25	0.40
20583.984375	-25.24	16.08	0.62
20586.914063	-25.25	15.91	0.73
20589.843750	-25.26	15.75	0.89
20592.773438	-25.26	15.59	0.86
20595.703125	-25.27	15.43	0.54
20598.632813	-25.27	15.27	0.60
20601.562500	-25.28	15.11	0.54
20604.492188	-25.29	14.95	0.28
20607.421875	-25.29	14.79	0.63
20610.351563	-25.30	14.64	0.49
20613.281250	-25.31	14.49	0.70
20616.210938	-25.31	14.34	0.83
20619.140625	-25.32	14.19	0.89
20622.070313	-25.33	14.04	1.00
20625.000000	-25.33	13.90	0.25
20627.929688	-25.34	13.75	0.45
20630.859375	-25.34	13.61	0.42
20633.789063	-25.35	13.46	0.22
20636.718750	-25.36	13.32	0.31
20639.648438	-25.36	13.17	0.16
20642.578125	-25.37	13.03	0.78
20645.507813	-25.38	12.88	0.87
20648.437500	-25.38	12.73	0.63
20651.367188	-25.39	12.58	0.89
20654.296875	-25.39	12.43	0.92
20657.226563	-25.40	12.28	1.00
20660.156250	-25.41	12.12	0.99
20663.085938	-25.41	11.96	0.28
20666.015625	-25.42	11.80	0.61
20668.945313	-25.42	11.64	0.30
20671.875000	-25.43	11.48	0.15
20674.804688	-25.44	11.31	0.71
20677.734375	-25.44	11.15	0.96
20680.664063	-25.45	10.98	0.98
20683.593750	-25.46	10.82	0.83
20686.523438	-25.46	10.65	0.52
20689.453125	-25.47	10.49	0.81
20692.382813	-25.47	10.33	0.83
20695.312500	-25.48	10.16	0.73
20698.242188	-25.49	9.99	0.58
20701.171875	-25.49	9.81	0.57
20704.101563	-25.50	9.64	0.50
20707.031250	-25.51	9.47	0.21
20709.960938	-25.51	9.31	0.40
20712.890625	-25.52	9.14	0.47
20715.820313	-25.53	8.97	0.33
20718.750000	-25.53	8.81	0.50
20721.679688	-25.54	8.64	0.77
20724.609375	-25.55	8.48	0.62
20727.539063	-25.55	8.32	0.71
20730.468750	-25.56	8.16	0.30
20733.398438	-25.57	7.99	0.73
20736.328125	-25.57	7.83	0.92
20739.257813	-25.58	7.67	0.70
20742.187500	-25.59	7.51	0.78
20745.117188	-25.59	7.36	1.00
20748.046875	-25.60	7.20	0.50
20750.976563	-25.60	7.05	0.94
20753.906250	-25.61	6.89	0.75
20756.835938	-25.62	6.74	0.55
20759.765625	-25.62	6.59	0.33
20762.695313	-25.63	6.44	0.42
20765.625000	-25.64	6.29	0.38
20768.554688	-25.64	6.13	0.22
20771.484375	-25.65	5.97	0.28
20774.414063	-25.66	5.82	1.00
20777.343750	1234.57	45.00	1.00
20780.273438	-25.67	5.51	0.90
20783.203125	-25.68	5.36	0.51
20786.132813	-25.69	5.22	0.32
20789.062500	-25.69	5.08	0.48
20791.992188	-25.70	4.93	0.99
20794.921875	-25.71	4.78	0.96
20797.851563	-25.71	4.62	1.00
20800.781250	-25.72	4.46	0.89
20803.710938	-25.73	4.30	0.86
20806.640625	-25.74	4.14	0.96
20809.570313	-25.74	3.99	0.99
20812.500000	-25.75	3.83	0.84
20815.429688	-25.76	3.68	0.86
20818.359375	-25.76	3.54	0.95
20821.289063	-25.77	3.40	0.79
20824.218750	-25.78	3.26	0.82
20827.148438	-25.78	3.12	0.97
20830.078125	-25.79	2.98	0.25
20833.007813	-25.80	2.84	0.69
20835.937500	-25.81	2.70	0.58
20838.867188	-25.81	2.56	0.49
20841.796875	-25.82	2.42	0.49
20844.726563	-25.83	2.28	0.78
20847.656250	-25.83	2.14	1.00
20850.585938	-25.84	2.01	0.34
20853.515625	-25.85	1.88	0.19
20856.445313	-25.85	1.74	0.49
20859.375000	-25.86	1.61	0.41
20862.304688	-25.87	1.47	0.66
20865.234375	-25.88	1.33	0.98
20868.164063	-25.88	1.18	0.93
20871.093750	-25.89	1.03	0.87
20874.023438	-25.90	0.87	0.93
20876.953125	-25.90	0.71	0.76
20879.882813	-25.91	0.55	0.81
20882.812500	-25.92	0.38	0.85
20885.742188	-25.93	0.21	0.65
20888.671875	-25.93	0.04	0.80
20891.601563	-25.94	-0.13	0.37
20894.531250	-25.95	-0.30	0.45
20897.460938	-25.96	-0.47	0.29
20900.390625	-25.96	-0.64	0.36
20903.320313	-25.97	-0.82	0.18
20906.250000	-25.98	-0.99	0.13
20909.179688	-25.99	-1.17	0.43
20912.109375	-25.99	-1.34	0.50
20915.039063	-26.00	-1.51	0.20
20917.968750	-26.01	-1.68	0.54
20920.898438	-26.02	-1.85	0.03
20923.828125	-26.02	-2.03	0.19
20926.757813	-26.03	-2.20	0.61
20929.687500	-26.04	-2.37	0.62
20932.617188	-26.05	-2.54	0.57
20935.546875	-26.06	-2.71	0.78
20938.476563	-26.06	-2.88	0.79
20941.406250	-26.07	-3.04	0.67
20944.335938	-26.08	-3.20	0.72
20947.265625	-26.09	-3.35	0.85
20950.195313	-26.10	-3.51	0.75
20953.125000	-26.11	-3.65	0.57
20956.054688	-26.11	-3.80	0.75
20958.984375	-26.12	-3.94	0.65
20961.914063	-26.13	-4.08	0.33
20964.843750	-26.14	-4.21	0.69
20967.773438	-26.15	-4.34	0.77
20970.703125	-26.16	-4.46	0.63
20973.632813	-26.17	-4.58	0.44
20976.562500	-26.17	-4.69	0.36
20979.492188	-26.18	-4.80	0.45
20982.421875	-26.19	-4.91	0.44
20985.351563	-26.20	-5.02	0.69
20988.281250	-26.21	-5.13	0.60
20991.210938	-26.22	-5.23	0.42
20994.140625	-26.23	-5.33	0.12
20997.070313	-26.24	-5.43	0.57
21000.000000	-26.24	-5.54	0.82
21002.929688	-26.25	-5.64	0.42
21005.859375	-26.26	-5.75	0.23
21008.789063	-26.27	-5.85	0.71
21011.718750	-26.28	-5.96	0.73
21014.648438	-26.29	-6.06	0.65
21017.578125	-26.30	-6.15	0.90
21020.507813	-26.31	-6.25	0.89
21023.437500	-26.32	-6.34	0.39
21026.367188	-26.32	-6.44	0.85
21029.296875	-26.33	-6.53	0.88
21032.226563	-26.34	-6.62	0.86
21035.156250	-26.35	-6.72	0.60
21038.085938	-26.36	-6.81	0.60
21041.015625	-26.37	-6.90	0.65
21043.945313	-26.38	-6.99	0.82
21046.875000	-26.39	-7.09	0.86
21049.804688	-26.40	-7.20	0.80
21052.734375	-26.40	-7.30	0.96
21055.664063	-26.41	-7.41	0.77
21058.593750	-26.42	-7.52	0.82
21061.523438	-26.43	-7.62	0.97
21064.453125	-26.44	-7.74	0.94
21067.382813	-26.45	-7.85	0.97
21070.312500	-26.46	-7.96	0.99
21073.242188	-26.47	-8.08	0.98
21076.171875	-26.48	-8.19	0.84
21079.101563	-26.49	-8.31	0.70
21082.031250	-26.50	-8.43	0.91
21084.960938	-26.51	-8.56	0.83
21087.890625	-26.52	-8.69	0.86
21090.820313	-26.53	-8.82	0.76
21093.750000	-26.54	-8.94	0.52
21096.679688	-26.55	-9.07	0.17
21099.609375	-26.56	-9.19	0.28
21102.539063	-26.57	-9.32	1.00
21105.468750	-26.58	-9.45	0.16
21108.398438	-26.59	-9.58	1.00
21111.328125	-26.60	-9.71	1.00
21114.257813	1234.57	45.00	1.00
21117.187500	-26.62	-10.00	1.00
21120.117188	-26.63	-10.12	1.00
21123.046875	-26.64	-10.25	0.92
21125.976563	-26.65	-10.37	0.17
21128.906250	-26.66	-10.49	0.61
21131.835938	-26.67	-10.61	0.64
21134.765625	-26.68	-10.73	0.90
21137.695313	-26.69	-10.86	0.91
21140.625000	-26.70	-10.99	0.59
21143.554688	-26.71	-11.12	0.70
21146.484375	-26.72	-11.24	0.59
21149.414063	-26.73	-11.37	0.91
21152.343750	-26.74	-11.50	0.88
21155.273438	-26.75	-11.62	0.47
21158.203125	-26.76	-11.75	0.92
21161.132813	-26.77	-11.87	1.00
21164.062500	-26.78	-12.00	0.95
21166.992188	-26.79	-12.12	0.89
21169.921875	-26.80	-12.25	0.82
21172.851563	-26.81	-12.38	0.89
21175.781250	-26.82	-12.52	0.91
21178.710938	-26.83	-12.66	0.75
21181.640625	-26.84	-12.78	1.00
21184.570313	-26.85	-12.92	0.98
21187.500000	-26.87	-13.04	0.90
21190.429688	-26.88	-13.17	0.71
21193.359375	-26.89	-13.30	0.81
21196.289063	-26.90	-13.43	0.97
21199.218750	-26.91	-13.56	1.00
21202.148438	-26.92	-13.70	0.96
21205.078125	1234.57	45.00	1.00
21208.007813	1234.57	45.00	1.00
21210.937500	1234.57	45.00	1.00
21213.867188	1234.57	45.00	1.00
21216.796875	1234.57	45.00	1.00
21219.726563	-26.99	-14.62	0.39
21222.656250	-27.00	-14.77	0.56
21225.585938	-27.01	-14.92	0.77
21228.515625	-27.02	-15.07	0.98
21231.445313	-27.03	-15.22	0.46
21234.375000	-27.05	-15.37	0.37
21237.304688	-27.06	-15.51	0.58
21240.234375	-27.07	-15.65	0.65
21243.164063	-27.08	-15.79	0.83
21246.093750	-27.09	-15.94	0.81
21249.023438	-27.10	-16.08	0.75
21251.953125	-27.11	-16.22	0.42
21254.882813	-27.12	-16.36	0.56
21257.812500	-27.13	-16.50	0.52
21260.742188	-27.14	-16.64	0.77
21263.671875	-27.15	-16.78	0.97
21266.601563	-27.16	-16.91	0.73
21269.531250	-27.18	-17.04	1.00
21272.460938	-27.19	-17.17	0.73
21275.390625	-27.20	-17.29	0.68
21278.320313	-27.21	-17.42	0.79
21281.250000	-27.22	-17.54	0.97
21284.179688	-27.23	-17.66	0.99
21287.109375	-27.24	-17.77	0.61
21290.039063	-27.25	-17.88	0.52
21292.968750	-27.26	-18.00	0.75
21295.898438	-27.27	-18.11	0.53
21298.828125	-27.28	-18.22	0.93
21301.757813	-27.29	-18.34	0.84
21304.687500	1234.57	45.00	1.00
21307.617188	-27.32	-18.57	1.00
21310.546875	-27.33	-18.68	0.20
21313.476563	-27.34	-18.80	0.73
21316.406250	-27.35	-18.91	1.00
21319.335938	-27.36	-19.02	0.76
21322.265625	-27.37	-19.13	0.98
21325.195313	-27.38	-19.24	0.29
21328.125000	-27.39	-19.36	0.27
21331.054688	-27.40	-19.47	0.85
21333.984375	-27.41	-19.59	0.95
21336.914063	-27.42	-19.70	0.99
21339.843750	-27.44	-19.80	1.00
21342.773438	-27.45	-19.90	1.00
21345.703125	-27.46	-19.99	0.57
21348.632813	-27.47	-20.07	0.74
21351.562500	-27.48	-20.16	0.96
21354.492188	-27.49	-20.24	0.98
21357.421875	-27.50	-20.32	1.00
21360.351563	-27.51	-20.40	0.99
21363.281250	-27.52	-20.48	0.43
21366.210938	-27.53	-20.57	0.63
21369.140625	-27.54	-20.65	0.80
21372.070313	-27.55	-20.73	0.54
21375.000000	-27.56	-20.81	0.56
21377.929688	-27.57	-20.89	0.88
21380.859375	-27.58	-20.97	0.98
21383.789063	-27.59	-21.04	0.86
21386.718750	-27.60	-21.11	0.98
21389.648438	-27.61	-21.18	0.75
21392.578125	-27.62	-21.24	0.81
21395.507813	-27.63	-21.30	0.91
21398.437500	-27.64	-21.35	0.88
21401.367188	-27.65	-21.40	1.00
21404.296875	-27.67	-21.44	0.97
21407.226563	-27.68	-21.48	0.95
21410.156250	-27.69	-21.51	0.88
21413.085938	-27.70	-21.53	0.24
21416.015625	-27.71	-21.56	0.16
21418.945313	-27.72	-21.58	0.59
21421.875000	-27.73	-21.62	0.38
21424.804688	-27.74	-21.65	0.48
21427.734375	-27.75	-21.68	0.49
21430.664063	-27.76	-21.72	0.06
21433.593750	-27.77	-21.75	0.58
21436.523438	-27.78	-21.78	0.81
21439.453125	-27.79	-21.80	0.60
21442.382813	-27.80	-21.83	0.83
21445.312500	-27.81	-21.84	0.81
21448.242188	-27.82	-21.86	0.97
21451.171875	-27.83	-21.88	0.87
21454.101563	-27.84	-21.90	0.91
21457.031250	-27.85	-21.92	0.92
21459.960938	-27.86	-21.94	0.75
21462.890625	-27.87	-21.95	0.73
21465.820313	-27.88	-21.97	0.78
21468.750000	-27.90	-21.98	0.64
21471.679688	-27.91	-21.98	0.58
21474.609375	-27.92	-21.98	0.62
21477.539063	-27.93	-21.98	0.88
21480.468750	-27.94	-21.98	0.77
21483.398438	-27.95	-21.96	0.64
21486.328125	-27.96	-21.95	0.63
21489.257813	-27.97	-21.93	0.98
21492.187500	-27.98	-21.91	0.83
21495.117188	-27.99	-21.88	1.00
21498.046875	-28.00	-21.86	0.90
21500.976563	-28.01	-21.84	0.26
21503.906250	-28.02	-21.82	0.77
21506.835938	-28.03	-21.80	0.86
21509.765625	-28.04	-21.78	0.86
21512.695313	-28.05	-21.74	0.92
21515.625000	-28.06	-21.71	1.00
21518.554688	-28.07	-21.65	0.73
21521.484375	-28.08	-21.59	0.58
21524.414063	-28.09	-21.52	0.60
21527.343750	-28.11	-21.45	0.61
21530.273438	-28.12	-21.38	0.71
21533.203125	-28.13	-21.30	0.98
21536.132813	-28.14	-21.20	1.00
21539.062500	-28.15	-21.09	1.00
21541.992188	1234.57	45.00	1.00
21544.921875	-28.17	-20.83	0.92
21547.851563	-28.18	-20.70	0.70
21550.781250	-28.20	-20.57	0.69
21553.710938	-28.21	-20.45	0.47
21556.640625	-28.22	-20.33	0.80
21559.570313	-28.23	-20.21	0.97
21562.500000	-28.24	-20.10	1.00
21565.429688	-28.25	-20.00	1.00
21568.359375	1234.57	45.00	1.00
21571.289063	1234.57	45.00	1.00
21574.218750	1234.57	45.00	1.00
21577.148438	1234.57	45.00	1.00
21580.078125	1234.57	45.00	1.00
21583.007813	1234.57	45.00	1.00
21585.937500	1234.57	45.00	1.00
21588.867188	1234.57	45.00	1.00
21591.796875	1234.57	45.00	1.00
21594.726563	1234.57	45.00	1.00
21597.656250	1234.57	45.00	1.00
21600.585938	-28.40	-18.59	0.74
21603.515625	-28.41	-18.47	0.84
21606.445313	-28.42	-18.35	0.49
21609.375000	-28.43	-18.23	0.94
21612.304688	-28.43	-18.10	0.32
21615.234375	-28.44	-17.98	0.82
21618.164063	-28.45	-17.86	0.86
21621.093750	-28.45	-17.73	0.92
21624.023438	-28.46	-17.61	0.30
21626.953125	-28.47	-17.48	0.91
21629.882813	-28.47	-17.35	0.91
21632.812500	-28.48	-17.22	1.00
21635.742188	-28.49	-17.08	0.99
21638.671875	-28.49	-16.94	1.00
21641.601563	-28.50	-16.79	0.97
21644.531250	-28.50	-16.64	0.84
21647.460938	-28.51	-16.48	0.86
21650.390625	-28.52	-16.31	0.89
21653.320313	-28.52	-16.14	0.95
21656.250000	-28.53	-15.96	0.90
21659.179688	-28.54	-15.77	0.93
21662.109375	-28.54	-15.57	0.93
21665.039063	-28.55	-15.37	0.81
21667.968750	-28.55	-15.17	0.71
21670.898438	-28.56	-14.96	0.32
21673.828125	-28.57	-14.76	0.26
21676.757813	-28.57	-14.55	1.00
21679.687500	-28.58	-14.33	0.90
21682.617188	-28.58	-14.12	0.91
21685.546875	-28.59	-13.89	0.56
21688.476563	-28.60	-13.67	0.26
21691.406250	1234.57	45.00	1.00
21694.335938	-28.61	-13.21	0.67
21697.265625	-28.62	-12.98	0.78
21700.195313	-28.62	-12.75	0.68
21703.125000	-28.63	-12.52	0.83
21706.054688	-28.63	-12.30	0.31
21708.984375	-28.64	-12.08	0.64
21711.914063	-28.64	-11.85	0.69
21714.843750	-28.65	-11.62	0.66
21717.773438	-28.66	-11.39	0.92
21720.703125	-28.66	-11.16	0.91
21723.632813	-28.67	-10.91	0.95
21726.562500	-28.67	-10.65	0.78
21729.492188	-28.68	-10.39	0.68
21732.421875	-28.69	-10.13	0.69
21735.351563	-28.69	-9.87	0.76
21738.281250	-28.70	-9.61	0.45
21741.210938	-28.70	-9.35	0.56
21744.140625	-28.71	-9.09	0.43
21747.070313	-28.72	-8.83	0.44
21750.000000	-28.72	-8.57	0.33
21752.929688	-28.73	-8.31	0.23
21755.859375	-28.73	-8.06	1.00
21758.789063	-28.74	-7.80	0.89
21761.718750	-28.74	-7.56	0.93
21764.648438	-28.75	-7.32	0.65
21767.578125	-28.75	-7.09	0.64
21770.507813	-28.76	-6.86	0.65
21773.437500	-28.77	-6.64	0.63
21776.367188	-28.77	-6.43	0.15
21779.296875	-28.78	-6.21	0.95
21782.226563	-28.78	-5.99	0.93
21785.156250	-28.79	-5.78	0.81
21788.085938	-28.79	-5.56	0.73
21791.015625	-28.80	-5.35	0.94
21793.945313	-28.80	-5.14	1.00
21796.875000	-28.81	-4.92	1.00
21799.804688	-28.81	-4.70	1.00
21802.734375	-28.81	-4.49	0.49
21805.664063	-28.82	-4.27	0.57
21808.593750	-28.82	-4.06	0.31
21811.523438	-28.83	-3.85	0.10
21814.453125	-28.83	-3.64	0.08
21817.382813	-28.84	-3.43	0.13
21820.312500	-28.84	-3.22	0.91
21823.242188	-28.84	-3.01	0.66
21826.171875	-28.85	-2.81	0.96
21829.101563	-28.85	-2.61	0.99
21832.031250	1234.57	45.00	1.00
21834.960938	1234.57	45.00	1.00
21837.890625	1234.57	45.00	1.00
21840.820313	-28.87	-1.85	0.98
21843.750000	-28.87	-1.65	0.25
21846.679688	-28.88	-1.45	0.46
21849.609375	-28.88	-1.25	0.73
21852.539063	-28.89	-1.06	0.97
21855.468750	-28.89	-0.87	1.00
21858.398438	-28.89	-0.69	0.61
21861.328125	-28.90	-0.51	0.99
21864.257813	-28.90	-0.34	0.99
21867.187500	-28.91	-0.18	0.36
21870.117188	-28.91	-0.03	0.25
21873.046875	-28.92	0.12	0.70
21875.976563	-28.92	0.28	0.75
21878.906250	-28.93	0.43	0.73
21881.835938	-28.93	0.58	0.49
21884.765625	-28.94	0.74	0.98
21887.695313	-28.94	0.89	0.66
21890.625000	-28.95	1.04	0.94
21893.554688	-28.95	1.19	0.87
21896.484375	-28.96	1.34	0.90
21899.414063	-28.96	1.49	0.62
21902.343750	-28.96	1.64	0.88
21905.273438	-28.97	1.80	0.98
21908.203125	-28.97	1.96	0.57
21911.132813	-28.97	2.12	0.20
21914.062500	-28.98	2.27	0.98
21916.992188	-28.98	2.44	1.00
21919.921875	1234.57	45.00	1.00
21922.851563	1234.57	45.00	1.00
21925.781250	-28.99	2.94	0.85
21928.710938	-29.00	3.13	0.87
21931.640625	-29.00	3.33	0.85
21934.570313	-29.01	3.53	0.99
21937.500000	-29.01	3.73	1.00
21940.429688	1234.57	45.00	1.00
21943.359375	-29.02	4.14	1.00
21946.289063	-29.03	4.37	0.23
21949.218750	-29.03	4.60	0.77
21952.148438	-29.04	4.83	0.86
21955.078125	-29.04	5.06	0.82
21958.007813	-29.05	5.30	0.41
21960.937500	-29.05	5.54	0.90
21963.867188	-29.06	5.78	0.84
21966.796875	-29.06	6.01	0.62
21969.726563	-29.07	6.25	0.45
21972.656250	-29.07	6.49	0.36
21975.585938	-29.08	6.73	0.78
21978.515625	-29.08	6.98	1.00
21981.445313	-29.09	7.22	0.73
21984.375000	-29.09	7.46	0.96
21987.304688	-29.10	7.70	0.45
21990.234375	-29.10	7.94	0.61
21993.164063	-29.11	8.18	0.63
21996.093750	-29.11	8.41	0.14
21999.023438	-29.12	8.64	0.04
22001.953125	-29.12	8.86	0.11
22004.882813	-29.13	9.09	0.14
22007.812500	-29.14	9.32	0.32
22010.742188	-29.14	9.54	0.52
22013.671875	-29.15	9.76	0.22
22016.601563	-29.15	9.98	0.58
22019.531250	-29.16	10.20	0.79
22022.460938	-29.17	10.42	0.82
22025.390625	-29.17	10.64	0.98
22028.320313	-29.18	10.87	0.98
22031.250000	1234.57	45.00	1.00
22034.179688	1234.57	45.00	1.00
22037.109375	-29.19	11.55	1.00
22040.039063	1234.57	45.00	1.00
22042.968750	1234.57	45.00	1.00
22045.898438	1234.57	45.00	1.00
22048.828125	1234.57	45.00	1.00
22051.757813	-29.23	12.73	0.91
22054.687500	-29.23	12.97	0.88
22057.617188	-29.24	13.21	1.00
22060.546875	1234.57	45.00	1.00
22063.476563	1234.57	45.00	1.00
22066.406250	-29.26	13.94	0.58
22069.335938	-29.27	14.18	0.95
22072.265625	-29.27	14.43	0.81
22075.195313	-29.28	14.67	0.19
22078.125000	-29.28	14.91	1.00
22081.054688	-29.29	15.14	1.00
22083.984375	1234.57	45.00	1.00
22086.914063	-29.30	15.61	0.98
22089.843750	1234.57	45.00	1.00
22092.773438	1234.57	45.00	1.00
22095.703125	1234.57	45.00	1.00
22098.632813	-29.32	16.53	1.00
22101.562500	-29.33	16.74	0.92
22104.492188	-29.34	16.94	1.00
22107.421875	-29.34	17.15	1.00
22110.351563	1234.57	45.00	1.00
22113.281250	1234.57	45.00	1.00
22116.210938	-29.36	17.77	1.00
22119.140625	1234.57	45.00	1.00
22122.070313	-29.37	18.17	1.00
22125.000000	1234.57	45.00	1.00
22127.929688	1234.57	45.00	1.00
22130.859375	-29.39	18.81	1.00
22133.789063	1234.57	45.00	1.00
22136.718750	1234.57	45.00	1.00
22139.648438	-29.41	19.37	1.00
22142.578125	1234.57	45.00	1.00
22145.507813	1234.57	45.00	1.00
22148.437500	-29.43	19.96	0.52
22151.367188	-29.44	20.13	1.00
22154.296875	-29.44	20.30	1.00
22157.226563	-29.45	20.45	1.00
22160.156250	-29.46	20.59	1.00
22163.085938	-29.47	20.72	0.96
22166.015625	-29.47	20.84	0.65
22168.945313	-29.48	20.97	0.63
22171.875000	-29.49	21.09	0.89
22174.804688	-29.49	21.22	0.99
22177.734375	1234.57	45.00	1.00
22180.664063	1234.57	45.00	1.00
22183.593750	1234.57	45.00	1.00
22186.523438	1234.57	45.00	1.00
22189.453125	-29.53	21.79	0.96
22192.382813	-29.54	21.89	0.97
22195.312500	1234.57	45.00	1.00
22198.242188	1234.57	45.00	1.00
22201.171875	-29.56	22.18	0.94
22204.101563	-29.56	22.27	0.74
22207.031250	-29.57	22.36	1.00
22209.960938	-29.58	22.44	0.95
22212.890625	-29.58	22.52	1.00
22215.820313	1234.57	45.00	1.00
22218.750000	1234.57	45.00	1.00
22221.679688	-29.60	22.75	1.00
22224.609375	1234.57	45.00	1.00
22227.539063	-29.62	22.84	0.97
22230.468750	-29.62	22.89	1.00
22233.398438	1234.57	45.00	1.00
22236.328125	1234.57	45.00	1.00
22239.257813	1234.57	45.00	1.00
22242.187500	-29.65	23.13	0.99
22245.117188	-29.66	23.20	1.00
22248.046875	-29.67	23.28	1.00
22250.976563	-29.68	23.35	1.00
22253.906250	1234.57	45.00	1.00
22256.835938	1234.57	45.00	1.00
22259.765625	1234.57	45.00	1.00
22262.695313	-29.71	23.65	1.00
22265.625000	-29.71	23.72	0.88
22268.554688	-29.72	23.80	0.97
22271.484375	-29.73	23.87	0.96
22274.414063	1234.57	45.00	1.00
22277.343750	1234.57	45.00	1.00
22280.273438	1234.57	45.00	1.00
22283.203125	1234.57	45.00	1.00
22286.132813	-29.77	24.25	0.47
22289.062500	-29.77	24.33	0.35
22291.992188	-29.78	24.42	0.03
22294.921875	-29.79	24.50	0.95
22297.851563	-29.80	24.59	0.65
22300.781250	-29.80	24.67	0.78
22303.710938	-29.81	24.76	0.83
22306.640625	-29.82	24.85	0.97
22309.570313	-29.83	24.93	0.87
22312.500000	-29.84	25.00	0.94
22315.429688	-29.84	25.07	0.70
22318.359375	-29.85	25.14	0.97
22321.289063	-29.86	25.22	0.96
22324.218750	-29.86	25.29	1.00
22327.148438	-29.87	25.37	1.00
22330.078125	-29.88	25.45	0.91
22333.007813	-29.89	25.53	0.60
22335.937500	-29.89	25.62	0.65
22338.867188	-29.90	25.70	1.00
22341.796875	1234.57	45.00	1.00
22344.726563	1234.57	45.00	1.00
22347.656250	1234.57	45.00	1.00
22350.585938	1234.57	45.00	1.00
22353.515625	-29.93	26.13	1.00
22356.445313	1234.57	45.00	1.00
22359.375000	1234.57	45.00	1.00
22362.304688	1234.57	45.00	1.00
22365.234375	1234.57	45.00	1.00
22368.164063	1234.57	45.00	1.00
22371.093750	1234.57	45.00	1.00
22374.023438	1234.57	45.00	1.00
22376.953125	-29.98	26.80	1.00
22379.882813	-29.98	26.90	1.00
22382.812500	-29.99	27.00	0.80
22385.742188	-29.99	27.10	0.90
22388.671875	-30.00	27.19	0.86
22391.601563	-30.00	27.29	1.00
22394.531250	-30.01	27.39	0.99
22397.460938	-30.01	27.49	0.91
22400.390625	-30.02	27.59	0.84
22403.320313	-30.02	27.69	1.00
22406.250000	-30.03	27.79	0.59
22409.179688	-30.03	27.89	0.36
22412.109375	-30.04	27.98	0.69
22415.039063	-30.04	28.08	0.97
22417.968750	-30.05	28.17	0.88
22420.898438	-30.05	28.27	1.00
22423.828125	-30.05	28.37	1.00
22426.757813	1234.57	45.00	1.00
22429.687500	-30.06	28.57	1.00
22432.617188	1234.57	45.00	1.00
22435.546875	1234.57	45.00	1.00
22438.476563	1234.57	45.00	1.00
22441.406250	1234.57	45.00	1.00
22444.335938	1234.57	45.00	1.00
22447.265625	1234.57	45.00	1.00
22450.195313	1234.57	45.00	1.00
22453.125000	1234.57	45.00	1.00
22456.054688	1234.57	45.00	1.00
22458.984375	1234.57	45.00	1.00
22461.914063	1234.57	45.00	1.00
22464.843750	1234.57	45.00	1.00
22467.773438	1234.57	45.00	1.00
22470.703125	1234.57	45.00	1.00
22473.632813	1234.57	45.00	1.00
22476.562500	1234.57	45.00	1.00
22479.492188	1234.57	45.00	1.00
22482.421875	1234.57	45.00	1.00
22485.351563	1234.57	45.00	1.00
22488.281250	1234.57	45.00	1.00
22491.210938	1234.57	45.00	1.00
22494.140625	1234.57	45.00	1.00
22497.070313	1234.57	45.00	1.00
22500.000000	1234.57	45.00	1.00
22502.929688	1234.57	45.00	1.00
22505.859375	1234.57	45.00	1.00
22508.789063	1234.57	45.00	1.00
22511.718750	1234.57	45.00	1.00
22514.648438	1234.57	45.00	1.00
22517.578125	1234.57	45.00	1.00
22520.507813	1234.57	45.00	1.00
22523.437500	1234.57	45.00	1.00
22526.367188	1234.57	45.00	1.00
22529.296875	1234.57	45.00	1.00
22532.226563	1234.57	45.00	1.00
22535.156250	-30.25	32.37	1.00
22538.085938	-30.26	32.41	1.00
22541.015625	-30.26	32.45	1.00
22543.945313	-30.27	32.48	0.65
22546.875000	-30.27	32.51	1.00
22549.804688	-30.27	32.54	1.00
22552.734375	-30.28	32.57	1.00
22555.664063	1234.57	45.00	1.00
