	SM57_PROX_100MM		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
20068.359375	-24.84	43.09	0.16
20071.289063	-24.84	43.00	0.38
20074.218750	-24.85	42.91	0.49
20077.148438	-24.85	42.82	0.42
20080.078125	-24.86	42.73	0.74
20083.007813	-24.86	42.64	0.97
20085.937500	-24.87	42.54	0.65
20088.867188	-24.87	42.45	0.71
20091.796875	-24.88	42.35	0.85
20094.726563	-24.88	42.26	0.92
20097.656250	-24.88	42.16	0.55
20100.585938	-24.89	42.06	0.08
20103.515625	-24.89	41.97	0.39
20106.445313	-24.90	41.87	0.66
20109.375000	-24.90	41.78	0.78
20112.304688	-24.91	41.69	0.67
20115.234375	-24.91	41.60	1.00
20118.164063	-24.92	41.52	1.00
20121.093750	-24.92	41.44	0.83
20124.023438	-24.93	41.36	0.95
20126.953125	-24.93	41.28	0.98
20129.882813	-24.93	41.20	0.89
20132.812500	-24.94	41.13	1.00
20135.742188	-24.94	41.04	0.98
20138.671875	-24.95	40.96	0.62
20141.601563	-24.95	40.87	0.61
20144.531250	-24.96	40.78	0.71
20147.460938	-24.96	40.69	0.63
20150.390625	-24.97	40.60	0.65
20153.320313	-24.97	40.51	0.85
20156.250000	-24.98	40.42	0.64
20159.179688	-24.98	40.34	0.35
20162.109375	-24.99	40.25	0.16
20165.039063	-24.99	40.17	0.66
20167.968750	-25.00	40.08	0.75
20170.898438	-25.00	39.99	1.00
20173.828125	-25.01	39.90	0.87
20176.757813	-25.01	39.82	0.78
20179.687500	-25.01	39.73	0.51
20182.617188	-25.02	39.64	0.55
20185.546875	-25.02	39.55	0.85
20188.476563	-25.03	39.47	0.57
20191.406250	-25.03	39.38	0.63
20194.335938	-25.04	39.29	0.68
20197.265625	-25.04	39.20	0.58
20200.195313	-25.05	39.12	0.36
20203.125000	1234.57	45.00	1.00
20206.054688	-25.06	38.94	0.71
20208.984375	-25.06	38.84	0.69
20211.914063	-25.07	38.75	0.63
20214.843750	-25.07	38.64	0.78
20217.773438	1234.57	45.00	1.00
20220.703125	-25.08	38.43	1.00
20223.632813	-25.09	38.31	1.00
20226.562500	-25.09	38.18	0.74
20229.492188	-25.10	38.05	0.96
20232.421875	-25.10	37.91	0.99
20235.351563	-25.11	37.78	0.41
20238.281250	-25.11	37.63	0.71
20241.210938	-25.12	37.49	0.47
20244.140625	-25.13	37.35	0.70
20247.070313	-25.13	37.20	0.52
20250.000000	-25.14	37.05	0.81
20252.929688	-25.14	36.90	0.57
20255.859375	-25.15	36.75	0.66
20258.789063	-25.15	36.60	0.76
20261.718750	-25.16	36.44	0.87
20264.648438	-25.16	36.28	0.83
20267.578125	-25.17	36.12	0.51
20270.507813	-25.17	35.96	0.76
20273.437500	-25.18	35.80	0.56
20276.367188	-25.18	35.64	0.46
20279.296875	-25.19	35.48	0.43
20282.226563	-25.19	35.32	0.23
20285.156250	-25.20	35.16	0.29
20288.085938	-25.20	35.00	0.29
20291.015625	-25.21	34.84	0.35
20293.945313	-25.21	34.68	0.48
20296.875000	-25.22	34.52	0.28
20299.804688	-25.22	34.36	0.53
20302.734375	-25.23	34.19	0.54
20305.664063	-25.24	34.03	0.76
20308.593750	-25.24	33.88	0.66
20311.523438	-25.25	33.72	0.81
20314.453125	-25.25	33.55	0.97
20317.382813	-25.26	33.40	0.67
20320.312500	-25.26	33.24	0.53
20323.242188	-25.27	33.09	0.72
20326.171875	-25.27	32.93	0.71
20329.101563	-25.28	32.78	0.50
20332.031250	-25.28	32.63	0.30
20334.960938	-25.29	32.47	0.41
20337.890625	-25.29	32.31	0.40
20340.820313	-25.30	32.15	0.48
20343.750000	-25.31	31.99	0.53
20346.679688	-25.31	31.83	0.81
20349.609375	-25.32	31.66	0.91
20352.539063	-25.32	31.50	0.80
20355.468750	-25.33	31.33	0.45
20358.398438	-25.33	31.15	0.43
20361.328125	-25.34	30.98	0.99
20364.257813	-25.34	30.80	0.74
20367.187500	-25.35	30.63	0.54
20370.117188	-25.36	30.46	0.65
20373.046875	-25.36	30.29	0.67
20375.976563	-25.37	30.12	0.51
20378.906250	-25.37	29.95	0.89
20381.835938	-25.38	29.78	0.57
20384.765625	-25.38	29.61	0.63
20387.695313	-25.39	29.43	0.57
20390.625000	-25.39	29.25	0.61
20393.554688	-25.40	29.06	1.00
20396.484375	-25.41	28.88	0.35
20399.414063	-25.41	28.69	0.25
20402.343750	-25.42	28.50	0.79
20405.273438	-25.42	28.31	0.13
20408.203125	-25.43	28.12	0.50
20411.132813	-25.43	27.93	0.51
20414.062500	-25.44	27.74	0.50
20416.992188	-25.45	27.55	0.72
20419.921875	-25.45	27.36	0.85
20422.851563	-25.46	27.17	0.61
20425.781250	-25.46	26.98	0.80
20428.710938	-25.47	26.79	0.58
20431.640625	-25.47	26.60	0.38
20434.570313	-25.48	26.41	0.53
20437.500000	-25.48	26.21	0.55
20440.429688	-25.49	26.01	0.49
20443.359375	1234.57	45.00	1.00
20446.289063	1234.57	45.00	1.00
20449.218750	1234.57	45.00	1.00
20452.148438	-25.51	25.19	1.00
20455.078125	-25.52	24.97	0.45
20458.007813	-25.52	24.75	0.55
20460.937500	-25.53	24.53	0.79
20463.867188	-25.54	24.31	0.99
20466.796875	-25.54	24.09	0.82
20469.726563	-25.55	23.88	0.88
20472.656250	-25.55	23.67	0.97
20475.585938	-25.56	23.46	0.93
20478.515625	-25.56	23.26	0.25
20481.445313	-25.57	23.06	0.93
20484.375000	-25.58	22.85	0.75
20487.304688	-25.58	22.65	0.87
20490.234375	-25.59	22.45	0.63
20493.164063	-25.59	22.25	0.68
20496.093750	-25.60	22.04	0.70
20499.023438	-25.60	21.84	0.72
20501.953125	-25.61	21.64	0.37
20504.882813	-25.62	21.44	0.31
20507.812500	-25.62	21.23	0.56
20510.742188	-25.63	21.03	0.53
20513.671875	-25.63	20.82	0.26
20516.601563	-25.64	20.61	0.37
20519.531250	-25.64	20.41	0.46
20522.460938	-25.65	20.20	0.49
20525.390625	-25.66	19.99	0.99
20528.320313	-25.66	19.77	0.77
20531.250000	-25.67	19.56	0.97
20534.179688	-25.67	19.34	0.98
20537.109375	-25.68	19.13	0.98
20540.039063	-25.68	18.92	1.00
20542.968750	1234.57	45.00	1.00
20545.898438	1234.57	45.00	1.00
20548.828125	1234.57	45.00	1.00
20551.757813	-25.71	18.09	0.98
20554.687500	-25.71	17.90	0.67
20557.617188	1234.57	45.00	1.00
20560.546875	-25.72	17.53	0.38
20563.476563	-25.73	17.34	0.44
20566.406250	-25.73	17.16	0.45
20569.335938	-25.74	16.98	0.79
20572.265625	-25.75	16.81	0.50
20575.195313	-25.75	16.63	0.80
20578.125000	-25.76	16.46	0.50
20581.054688	-25.76	16.29	0.40
20583.984375	-25.77	16.12	0.62
20586.914063	-25.77	15.95	0.73
20589.843750	-25.78	15.79	0.89
20592.773438	-25.78	15.62	0.86
20595.703125	-25.79	15.46	0.54
20598.632813	-25.80	15.30	0.60
20601.562500	-25.80	15.14	0.54
20604.492188	-25.81	14.98	0.28
20607.421875	-25.81	14.82	0.63
20610.351563	-25.82	14.66	0.49
20613.281250	-25.82	14.50	0.70
20616.210938	-25.83	14.35	0.83
20619.140625	-25.84	14.20	0.89
20622.070313	-25.84	14.05	1.00
20625.000000	-25.85	13.90	0.25
20627.929688	-25.85	13.76	0.45
20630.859375	-25.86	13.61	0.42
20633.789063	-25.86	13.46	0.22
20636.718750	-25.87	13.32	0.31
20639.648438	-25.87	13.17	0.16
20642.578125	-25.88	13.02	0.78
20645.507813	-25.89	12.87	0.87
20648.437500	-25.89	12.72	0.63
20651.367188	-25.90	12.56	0.89
20654.296875	-25.90	12.41	0.92
20657.226563	-25.91	12.25	1.00
20660.156250	-25.91	12.09	0.99
20663.085938	-25.92	11.93	0.28
20666.015625	-25.92	11.77	0.61
20668.945313	-25.93	11.60	0.30
20671.875000	-25.94	11.44	0.15
20674.804688	-25.94	11.27	0.71
20677.734375	-25.95	11.10	0.96
20680.664063	-25.95	10.93	0.98
20683.593750	-25.96	10.76	0.83
20686.523438	-25.96	10.59	0.52
20689.453125	-25.97	10.43	0.81
20692.382813	-25.98	10.26	0.83
20695.312500	-25.98	10.09	0.73
20698.242188	-25.99	9.91	0.58
20701.171875	-25.99	9.73	0.57
20704.101563	-26.00	9.56	0.50
20707.031250	-26.00	9.39	0.21
20709.960938	-26.01	9.22	0.40
20712.890625	-26.02	9.05	0.47
20715.820313	-26.02	8.88	0.33
20718.750000	-26.03	8.71	0.50
20721.679688	-26.03	8.54	0.77
20724.609375	-26.04	8.37	0.62
20727.539063	-26.04	8.20	0.71
20730.468750	-26.05	8.04	0.30
20733.398438	-26.06	7.87	0.73
20736.328125	-26.06	7.70	0.92
20739.257813	-26.07	7.54	0.70
20742.187500	-26.07	7.38	0.78
20745.117188	-26.08	7.22	1.00
20748.046875	-26.09	7.06	0.50
20750.976563	-26.09	6.90	0.94
20753.906250	-26.10	6.74	0.75
20756.835938	-26.10	6.59	0.55
20759.765625	-26.11	6.43	0.33
20762.695313	-26.11	6.27	0.42
20765.625000	-26.12	6.12	0.38
20768.554688	-26.13	5.96	0.22
20771.484375	-26.13	5.79	0.28
20774.414063	-26.14	5.63	1.00
20777.343750	1234.57	45.00	1.00
20780.273438	-26.15	5.32	0.90
20783.203125	-26.16	5.17	0.51
20786.132813	-26.16	5.02	0.32
20789.062500	-26.17	4.87	0.48
20791.992188	-26.17	4.72	0.99
20794.921875	-26.18	4.56	0.96
20797.851563	-26.18	4.40	1.00
20800.781250	-26.19	4.23	0.89
20803.710938	-26.20	4.07	0.86
20806.640625	-26.20	3.90	0.96
20809.570313	-26.21	3.74	0.99
20812.500000	-26.21	3.58	0.84
20815.429688	-26.22	3.43	0.86
20818.359375	-26.23	3.28	0.95
20821.289063	-26.23	3.13	0.79
20824.218750	-26.24	2.99	0.82
20827.148438	-26.24	2.84	0.97
20830.078125	-26.25	2.70	0.25
20833.007813	-26.26	2.55	0.69
20835.937500	-26.26	2.41	0.58
20838.867188	-26.27	2.27	0.49
20841.796875	-26.27	2.12	0.49
20844.726563	-26.28	1.97	0.78
20847.656250	-26.29	1.83	1.00
20850.585938	-26.29	1.69	0.34
20853.515625	-26.30	1.55	0.19
20856.445313	-26.30	1.41	0.49
20859.375000	-26.31	1.27	0.41
20862.304688	-26.32	1.13	0.66
20865.234375	-26.32	0.98	0.98
20868.164063	-26.33	0.83	0.93
20871.093750	-26.33	0.67	0.87
20874.023438	-26.34	0.51	0.93
20876.953125	-26.35	0.34	0.76
20879.882813	-26.35	0.17	0.81
20882.812500	-26.36	-0.00	0.85
20885.742188	-26.36	-0.18	0.65
20888.671875	-26.37	-0.36	0.80
20891.601563	-26.38	-0.53	0.37
20894.531250	-26.38	-0.71	0.45
20897.460938	-26.39	-0.89	0.29
20900.390625	-26.40	-1.08	0.36
20903.320313	-26.40	-1.26	0.18
20906.250000	-26.41	-1.44	0.13
20909.179688	-26.41	-1.62	0.43
20912.109375	-26.42	-1.80	0.50
20915.039063	-26.43	-1.98	0.20
20917.968750	-26.43	-2.16	0.54
20920.898438	-26.44	-2.34	0.03
20923.828125	-26.44	-2.52	0.19
20926.757813	-26.45	-2.70	0.61
20929.687500	-26.46	-2.88	0.62
20932.617188	-26.46	-3.06	0.57
20935.546875	-26.47	-3.24	0.78
20938.476563	-26.48	-3.41	0.79
20941.406250	-26.48	-3.58	0.67
20944.335938	-26.49	-3.75	0.72
20947.265625	-26.49	-3.91	0.85
20950.195313	-26.50	-4.07	0.75
20953.125000	-26.51	-4.23	0.57
20956.054688	-26.51	-4.39	0.75
20958.984375	-26.52	-4.53	0.65
20961.914063	-26.53	-4.68	0.33
20964.843750	-26.53	-4.82	0.69
20967.773438	-26.54	-4.95	0.77
20970.703125	-26.55	-5.08	0.63
20973.632813	-26.55	-5.21	0.44
20976.562500	-26.56	-5.33	0.36
20979.492188	-26.57	-5.45	0.45
20982.421875	-26.57	-5.57	0.44
20985.351563	-26.58	-5.68	0.69
20988.281250	-26.59	-5.79	0.60
20991.210938	-26.59	-5.90	0.42
20994.140625	-26.60	-6.01	0.12
20997.070313	-26.60	-6.12	0.57
21000.000000	-26.61	-6.24	0.82
21002.929688	-26.62	-6.35	0.42
21005.859375	-26.62	-6.46	0.23
21008.789063	-26.63	-6.58	0.71
21011.718750	-26.64	-6.69	0.73
21014.648438	-26.64	-6.79	0.65
21017.578125	-26.65	-6.90	0.90
21020.507813	-26.66	-7.00	0.89
21023.437500	-26.66	-7.10	0.39
21026.367188	-26.67	-7.21	0.85
21029.296875	-26.68	-7.31	0.88
21032.226563	-26.68	-7.41	0.86
21035.156250	-26.69	-7.51	0.60
21038.085938	-26.70	-7.61	0.60
21041.015625	-26.70	-7.71	0.65
21043.945313	-26.71	-7.81	0.82
21046.875000	-26.72	-7.92	0.86
21049.804688	-26.72	-8.03	0.80
21052.734375	-26.73	-8.15	0.96
21055.664063	-26.74	-8.26	0.77
21058.593750	-26.74	-8.38	0.82
21061.523438	-26.75	-8.50	0.97
21064.453125	-26.76	-8.62	0.94
21067.382813	-26.76	-8.75	0.97
21070.312500	-26.77	-8.87	0.99
21073.242188	-26.78	-9.00	0.98
21076.171875	-26.78	-9.12	0.84
21079.101563	-26.79	-9.25	0.70
21082.031250	-26.80	-9.39	0.91
21084.960938	-26.80	-9.53	0.83
21087.890625	-26.81	-9.67	0.86
21090.820313	-26.82	-9.81	0.76
21093.750000	-26.82	-9.94	0.52
21096.679688	-26.83	-10.08	0.17
21099.609375	-26.84	-10.22	0.28
21102.539063	-26.84	-10.36	1.00
21105.468750	-26.85	-10.50	0.16
21108.398438	-26.86	-10.65	1.00
21111.328125	-26.86	-10.79	1.00
21114.257813	1234.57	45.00	1.00
21117.187500	-26.88	-11.11	1.00
21120.117188	-26.88	-11.25	1.00
21123.046875	-26.89	-11.39	0.92
21125.976563	-26.90	-11.53	0.17
21128.906250	-26.91	-11.66	0.61
21131.835938	-26.91	-11.80	0.64
21134.765625	-26.92	-11.94	0.90
21137.695313	-26.93	-12.08	0.91
21140.625000	-26.93	-12.22	0.59
21143.554688	-26.94	-12.37	0.70
21146.484375	-26.95	-12.51	0.59
21149.414063	-26.95	-12.66	0.91
21152.343750	-26.96	-12.80	0.88
21155.273438	-26.97	-12.95	0.47
21158.203125	-26.97	-13.09	0.92
21161.132813	-26.98	-13.23	1.00
21164.062500	-26.99	-13.37	0.95
21166.992188	-27.00	-13.51	0.89
21169.921875	-27.00	-13.66	0.82
21172.851563	-27.01	-13.82	0.89
21175.781250	-27.02	-13.98	0.91
21178.710938	-27.02	-14.13	0.75
21181.640625	-27.03	-14.28	1.00
21184.570313	-27.04	-14.43	0.98
21187.500000	-27.05	-14.58	0.90
21190.429688	-27.05	-14.73	0.71
21193.359375	-27.06	-14.88	0.81
21196.289063	-27.07	-15.03	0.97
21199.218750	-27.07	-15.18	1.00
21202.148438	-27.08	-15.35	0.96
21205.078125	1234.57	45.00	1.00
21208.007813	1234.57	45.00	1.00
21210.937500	1234.57	45.00	1.00
21213.867188	1234.57	45.00	1.00
21216.796875	1234.57	45.00	1.00
21219.726563	-27.13	-16.44	0.39
21222.656250	-27.13	-16.61	0.56
21225.585938	-27.14	-16.79	0.77
21228.515625	-27.15	-16.97	0.98
21231.445313	-27.15	-17.14	0.46
21234.375000	-27.16	-17.32	0.37
21237.304688	-27.17	-17.49	0.58
21240.234375	-27.17	-17.66	0.65
21243.164063	-27.18	-17.83	0.83
21246.093750	-27.19	-18.00	0.81
21249.023438	-27.20	-18.17	0.75
21251.953125	-27.20	-18.35	0.42
21254.882813	-27.21	-18.52	0.56
21257.812500	-27.22	-18.69	0.52
21260.742188	-27.22	-18.86	0.77
21263.671875	-27.23	-19.02	0.97
21266.601563	-27.24	-19.18	0.73
21269.531250	-27.25	-19.35	1.00
21272.460938	-27.25	-19.51	0.73
21275.390625	-27.26	-19.66	0.68
21278.320313	-27.27	-19.82	0.79
21281.250000	-27.27	-19.97	0.97
21284.179688	-27.28	-20.12	0.99
21287.109375	-27.29	-20.27	0.61
21290.039063	-27.30	-20.42	0.52
21292.968750	-27.30	-20.56	0.75
21295.898438	-27.31	-20.71	0.53
21298.828125	-27.32	-20.86	0.93
21301.757813	-27.32	-21.01	0.84
21304.687500	1234.57	45.00	1.00
21307.617188	-27.34	-21.32	1.00
21310.546875	-27.34	-21.46	0.20
21313.476563	-27.35	-21.61	0.73
21316.406250	-27.36	-21.76	1.00
21319.335938	-27.37	-21.91	0.76
21322.265625	-27.37	-22.06	0.98
21325.195313	-27.38	-22.21	0.29
21328.125000	-27.39	-22.36	0.27
21331.054688	-27.39	-22.51	0.85
21333.984375	-27.40	-22.67	0.95
21336.914063	-27.41	-22.82	0.99
21339.843750	-27.42	-22.96	1.00
21342.773438	-27.42	-23.09	1.00
21345.703125	-27.43	-23.22	0.57
21348.632813	-27.44	-23.35	0.74
21351.562500	-27.44	-23.48	0.96
21354.492188	-27.45	-23.60	0.98
21357.421875	-27.46	-23.72	1.00
21360.351563	-27.46	-23.84	0.99
21363.281250	-27.47	-23.97	0.43
21366.210938	-27.48	-24.09	0.63
21369.140625	-27.49	-24.22	0.80
21372.070313	-27.49	-24.35	0.54
21375.000000	-27.50	-24.47	0.56
21377.929688	-27.51	-24.59	0.88
21380.859375	-27.51	-24.71	0.98
21383.789063	-27.52	-24.82	0.86
21386.718750	-27.53	-24.93	0.98
21389.648438	-27.53	-25.05	0.75
21392.578125	-27.54	-25.16	0.81
21395.507813	-27.55	-25.26	0.91
21398.437500	-27.56	-25.36	0.88
21401.367188	-27.56	-25.46	1.00
21404.296875	-27.57	-25.54	0.97
21407.226563	-27.58	-25.62	0.95
21410.156250	-27.58	-25.69	0.88
21413.085938	-27.59	-25.76	0.24
21416.015625	-27.60	-25.83	0.16
21418.945313	-27.60	-25.90	0.59
21421.875000	-27.61	-25.98	0.38
21424.804688	-27.62	-26.06	0.48
21427.734375	-27.62	-26.14	0.49
21430.664063	-27.63	-26.22	0.06
21433.593750	-27.64	-26.30	0.58
21436.523438	-27.65	-26.38	0.81
21439.453125	-27.65	-26.45	0.60
21442.382813	-27.66	-26.52	0.83
21445.312500	-27.67	-26.58	0.81
21448.242188	-27.67	-26.65	0.97
21451.171875	-27.68	-26.71	0.87
21454.101563	-27.69	-26.78	0.91
21457.031250	-27.69	-26.84	0.92
21459.960938	-27.70	-26.90	0.75
21462.890625	-27.71	-26.96	0.73
21465.820313	-27.72	-27.02	0.78
21468.750000	-27.72	-27.07	0.64
21471.679688	-27.73	-27.12	0.58
21474.609375	-27.74	-27.16	0.62
21477.539063	-27.74	-27.20	0.88
21480.468750	-27.75	-27.24	0.77
21483.398438	-27.76	-27.26	0.64
21486.328125	-27.76	-27.29	0.63
21489.257813	-27.77	-27.31	0.98
21492.187500	-27.78	-27.33	0.83
21495.117188	-27.78	-27.34	1.00
21498.046875	-27.79	-27.35	0.90
21500.976563	-27.80	-27.37	0.26
21503.906250	-27.81	-27.39	0.77
21506.835938	-27.81	-27.40	0.86
21509.765625	-27.82	-27.41	0.86
21512.695313	-27.83	-27.41	0.92
21515.625000	-27.83	-27.41	1.00
21518.554688	-27.84	-27.39	0.73
21521.484375	-27.85	-27.36	0.58
21524.414063	-27.85	-27.32	0.60
21527.343750	-27.86	-27.29	0.61
21530.273438	-27.87	-27.25	0.71
21533.203125	-27.88	-27.20	0.98
21536.132813	-27.88	-27.13	1.00
21539.062500	-27.89	-27.05	1.00
21541.992188	1234.57	45.00	1.00
21544.921875	-27.90	-26.85	0.92
21547.851563	-27.91	-26.75	0.70
21550.781250	-27.92	-26.65	0.69
21553.710938	-27.93	-26.56	0.47
21556.640625	-27.93	-26.46	0.80
21559.570313	-27.94	-26.37	0.97
21562.500000	-27.95	-26.29	1.00
21565.429688	-27.95	-26.21	1.00
21568.359375	1234.57	45.00	1.00
21571.289063	1234.57	45.00	1.00
21574.218750	1234.57	45.00	1.00
21577.148438	1234.57	45.00	1.00
21580.078125	1234.57	45.00	1.00
21583.007813	1234.57	45.00	1.00
21585.937500	1234.57	45.00	1.00
21588.867188	1234.57	45.00	1.00
21591.796875	1234.57	45.00	1.00
21594.726563	1234.57	45.00	1.00
21597.656250	1234.57	45.00	1.00
21600.585938	-28.04	-25.09	0.74
21603.515625	-28.05	-24.99	0.84
21606.445313	-28.05	-24.89	0.49
21609.375000	-28.06	-24.79	0.94
21612.304688	-28.07	-24.68	0.32
21615.234375	-28.07	-24.57	0.82
21618.164063	-28.08	-24.47	0.86
21621.093750	-28.08	-24.36	0.92
21624.023438	-28.09	-24.24	0.30
21626.953125	-28.10	-24.13	0.91
21629.882813	-28.10	-24.01	0.91
21632.812500	-28.11	-23.90	1.00
21635.742188	-28.11	-23.77	0.99
21638.671875	-28.12	-23.64	1.00
21641.601563	-28.13	-23.50	0.97
21644.531250	-28.13	-23.36	0.84
21647.460938	-28.14	-23.20	0.86
21650.390625	-28.14	-23.04	0.89
21653.320313	-28.15	-22.87	0.95
21656.250000	-28.15	-22.69	0.90
21659.179688	-28.16	-22.50	0.93
21662.109375	-28.17	-22.31	0.93
21665.039063	-28.17	-22.11	0.81
21667.968750	-28.18	-21.90	0.71
21670.898438	-28.18	-21.69	0.32
21673.828125	-28.19	-21.48	0.26
21676.757813	-28.19	-21.26	1.00
21679.687500	-28.20	-21.04	0.99
21682.617188	-28.21	-20.82	0.99
21685.546875	-28.21	-20.58	0.59
21688.476563	-28.22	-20.34	0.30
21691.406250	1234.57	45.00	1.00
21694.335938	-28.23	-19.86	0.67
21697.265625	-28.23	-19.62	0.78
21700.195313	-28.24	-19.37	0.68
21703.125000	-28.25	-19.13	0.83
21706.054688	-28.25	-18.90	0.31
21708.984375	-28.26	-18.66	0.64
21711.914063	-28.26	-18.42	0.69
21714.843750	-28.27	-18.17	0.66
21717.773438	-28.27	-17.92	0.92
21720.703125	-28.28	-17.66	0.91
21723.632813	-28.29	-17.38	0.95
21726.562500	-28.29	-17.10	0.78
21729.492188	-28.30	-16.80	0.68
21732.421875	-28.30	-16.50	0.69
21735.351563	-28.31	-16.21	0.76
21738.281250	-28.31	-15.91	0.45
21741.210938	-28.32	-15.62	0.56
21744.140625	-28.33	-15.31	0.43
21747.070313	-28.33	-15.01	0.44
21750.000000	-28.34	-14.71	0.33
21752.929688	-28.34	-14.41	0.23
21755.859375	-28.35	-14.12	1.00
21758.789063	-28.35	-13.82	0.89
21761.718750	-28.36	-13.54	0.93
21764.648438	-28.36	-13.26	0.65
21767.578125	-28.37	-12.99	0.64
21770.507813	-28.38	-12.73	0.65
21773.437500	-28.38	-12.47	0.63
21776.367188	-28.39	-12.22	0.15
21779.296875	-28.39	-11.97	0.95
21782.226563	-28.40	-11.71	0.93
21785.156250	-28.40	-11.46	0.81
21788.085938	-28.41	-11.21	0.73
21791.015625	-28.41	-10.96	0.94
21793.945313	-28.42	-10.70	1.00
21796.875000	-28.42	-10.44	1.00
21799.804688	-28.43	-10.18	1.00
21802.734375	-28.44	-9.92	0.49
21805.664063	-28.44	-9.66	0.57
21808.593750	-28.45	-9.41	0.31
21811.523438	-28.45	-9.15	0.10
21814.453125	-28.46	-8.90	0.08
21817.382813	-28.46	-8.65	0.13
21820.312500	-28.47	-8.40	0.91
21823.242188	-28.47	-8.15	0.66
21826.171875	-28.48	-7.90	0.96
21829.101563	-28.48	-7.66	0.99
21832.031250	1234.57	45.00	1.00
21834.960938	1234.57	45.00	1.00
21837.890625	1234.57	45.00	1.00
21840.820313	-28.50	-6.74	0.98
21843.750000	-28.51	-6.50	0.25
21846.679688	-28.51	-6.26	0.46
21849.609375	-28.52	-6.01	0.73
21852.539063	-28.52	-5.78	0.97
21855.468750	-28.53	-5.55	1.00
21858.398438	-28.53	-5.33	0.61
21861.328125	-28.54	-5.11	0.99
21864.257813	-28.54	-4.90	0.99
21867.187500	-28.55	-4.71	0.36
21870.117188	-28.56	-4.53	0.25
21873.046875	-28.56	-4.34	0.70
21875.976563	-28.57	-4.15	0.75
21878.906250	-28.57	-3.96	0.73
21881.835938	-28.58	-3.77	0.49
21884.765625	-28.58	-3.58	0.98
21887.695313	-28.59	-3.40	0.66
21890.625000	-28.59	-3.21	0.94
21893.554688	-28.60	-3.02	0.87
21896.484375	-28.60	-2.84	0.90
21899.414063	-28.61	-2.66	0.62
21902.343750	-28.61	-2.47	0.88
21905.273438	-28.62	-2.28	0.98
21908.203125	-28.62	-2.08	0.57
21911.132813	-28.63	-1.88	0.20
21914.062500	-28.63	-1.68	0.98
21916.992188	-28.64	-1.48	1.00
21919.921875	1234.57	45.00	1.00
21922.851563	1234.57	45.00	1.00
21925.781250	-28.65	-0.85	0.85
21928.710938	-28.66	-0.60	0.87
21931.640625	-28.66	-0.35	0.85
21934.570313	-28.67	-0.10	0.99
21937.500000	-28.67	0.15	1.00
21940.429688	1234.57	45.00	1.00
21943.359375	-28.68	0.68	1.00
21946.289063	-28.69	0.98	0.23
21949.218750	-28.69	1.28	0.77
21952.148438	-28.70	1.57	0.86
21955.078125	-28.71	1.88	0.82
21958.007813	-28.71	2.19	0.41
21960.937500	-28.72	2.50	0.90
21963.867188	-28.72	2.81	0.84
21966.796875	-28.73	3.12	0.62
21969.726563	-28.73	3.44	0.45
21972.656250	-28.74	3.76	0.36
21975.585938	-28.74	4.08	0.78
21978.515625	-28.75	4.41	1.00
21981.445313	-28.75	4.74	0.73
21984.375000	-28.76	5.06	0.96
21987.304688	-28.76	5.39	0.45
21990.234375	-28.77	5.72	0.61
21993.164063	-28.77	6.04	0.63
21996.093750	-28.78	6.35	0.14
21999.023438	-28.78	6.67	0.04
22001.953125	-28.79	6.99	0.11
22004.882813	-28.80	7.30	0.14
22007.812500	-28.80	7.61	0.32
22010.742188	-28.81	7.92	0.52
22013.671875	-28.81	8.23	0.22
22016.601563	-28.82	8.53	0.58
22019.531250	-28.82	8.84	0.79
22022.460938	-28.83	9.16	0.82
22025.390625	-28.83	9.47	0.98
22028.320313	-28.84	9.78	0.98
22031.250000	1234.57	45.00	1.00
22034.179688	1234.57	45.00	1.00
22037.109375	-28.86	10.75	1.00
22040.039063	1234.57	45.00	1.00
22042.968750	1234.57	45.00	1.00
22045.898438	1234.57	45.00	1.00
22048.828125	1234.57	45.00	1.00
22051.757813	-28.88	12.43	0.91
22054.687500	-28.89	12.78	0.88
22057.617188	-28.89	13.14	1.00
22060.546875	1234.57	45.00	1.00
22063.476563	1234.57	45.00	1.00
22066.406250	-28.91	14.19	0.58
22069.335938	-28.92	14.55	0.95
22072.265625	-28.92	14.90	0.81
22075.195313	-28.93	15.25	0.19
22078.125000	-28.93	15.61	1.00
22081.054688	-28.94	15.95	1.00
22083.984375	1234.57	45.00	1.00
22086.914063	-28.95	16.64	0.98
22089.843750	1234.57	45.00	1.00
22092.773438	1234.57	45.00	1.00
22095.703125	1234.57	45.00	1.00
22098.632813	-28.97	18.02	1.00
22101.562500	-28.98	18.33	0.92
22104.492188	-28.98	18.64	1.00
22107.421875	-28.99	18.95	1.00
22110.351563	1234.57	45.00	1.00
22113.281250	1234.57	45.00	1.00
22116.210938	-29.00	19.91	1.00
22119.140625	1234.57	45.00	1.00
22122.070313	-29.01	20.53	1.00
22125.000000	1234.57	45.00	1.00
22127.929688	1234.57	45.00	1.00
22130.859375	-29.03	21.51	1.00
22133.789063	1234.57	45.00	1.00
22136.718750	1234.57	45.00	1.00
22139.648438	-29.05	22.39	1.00
22142.578125	1234.57	45.00	1.00
22145.507813	1234.57	45.00	1.00
22148.437500	-29.06	23.33	0.52
22151.367188	-29.07	23.61	1.00
