	SM57_PROX_200MM		
19374.023438	-24.12	47.95	0.62
19376.953125	-24.13	47.99	0.58
19379.882813	-24.13	48.03	0.53
19382.812500	-24.13	48.07	0.77
19385.742188	-24.13	48.11	1.00
19388.671875	-24.14	48.15	0.15
19391.601563	-24.14	48.19	0.74
19394.531250	-24.14	48.23	0.45
19397.460938	-24.15	48.27	0.71
19400.390625	-24.15	48.31	0.35
19403.320313	-24.15	48.35	0.75
19406.250000	-24.15	48.39	0.89
19409.179688	-24.16	48.44	0.88
19412.109375	-24.16	48.48	0.87
19415.039063	-24.16	48.52	0.85
19417.968750	-24.16	48.56	0.76
19420.898438	-24.17	48.61	0.87
19423.828125	-24.17	48.65	0.94
19426.757813	-24.17	48.69	0.70
19429.687500	-24.18	48.73	0.90
19432.617188	-24.18	48.77	0.75
19435.546875	-24.18	48.81	0.88
19438.476563	-24.18	48.85	0.93
19441.406250	-24.19	48.88	0.80
19444.335938	-24.19	48.91	0.49
19447.265625	-24.19	48.95	0.52
19450.195313	-24.19	48.98	0.75
19453.125000	-24.20	49.02	0.29
19456.054688	-24.20	49.05	0.76
19458.984375	-24.20	49.08	0.99
19461.914063	-24.21	49.12	0.60
19464.843750	-24.21	49.15	0.98
19467.773438	-24.21	49.17	1.00
19470.703125	-24.21	49.20	0.97
19473.632813	-24.22	49.21	0.87
19476.562500	-24.22	49.22	0.80
19479.492188	-24.22	49.24	0.84
19482.421875	-24.23	49.25	0.67
19485.351563	-24.23	49.26	0.63
19488.281250	-24.23	49.28	0.54
19491.210938	-24.23	49.29	0.65
19494.140625	-24.24	49.30	0.59
19497.070313	-24.24	49.32	0.77
19500.000000	-24.24	49.33	0.39
19502.929688	-24.25	49.35	0.45
19505.859375	-24.25	49.36	0.64
19508.789063	-24.25	49.38	0.66
19511.718750	-24.26	49.39	0.68
19514.648438	-24.26	49.41	0.64
19517.578125	-24.26	49.43	0.73
19520.507813	-24.26	49.44	0.59
19523.437500	-24.27	49.46	0.37
19526.367188	-24.27	49.47	0.39
19529.296875	-24.27	49.49	0.51
19532.226563	-24.28	49.50	0.95
19535.156250	-24.28	49.52	0.98
19538.085938	-24.28	49.54	0.99
19541.015625	-24.28	49.56	0.51
19543.945313	-24.29	49.58	0.71
19546.875000	-24.29	49.60	0.68
19549.804688	-24.29	49.62	0.95
19552.734375	-24.30	49.63	0.89
19555.664063	-24.30	49.64	0.99
19558.593750	-24.30	49.64	0.66
19561.523438	-24.30	49.65	0.87
19564.453125	-24.31	49.66	0.82
19567.382813	-24.31	49.67	0.62
19570.312500	-24.31	49.69	0.53
19573.242188	-24.32	49.70	0.51
19576.171875	-24.32	49.72	0.86
19579.101563	-24.32	49.74	0.76
19582.031250	-24.33	49.75	0.87
19584.960938	-24.33	49.76	0.45
19587.890625	-24.33	49.77	0.34
19590.820313	-24.33	49.78	0.59
19593.750000	-24.34	49.79	0.71
19596.679688	-24.34	49.80	0.83
19599.609375	-24.34	49.81	0.77
19602.539063	-24.35	49.82	0.34
19605.468750	-24.35	49.83	0.17
19608.398438	-24.35	49.84	0.34
19611.328125	-24.36	49.85	0.31
19614.257813	-24.36	49.86	0.29
19617.187500	-24.36	49.87	0.66
19620.117188	-24.36	49.88	0.59
19623.046875	-24.37	49.89	0.39
19625.976563	-24.37	49.90	0.07
19628.906250	-24.37	49.91	0.44
19631.835938	-24.38	49.91	0.46
19634.765625	-24.38	49.92	0.73
19637.695313	-24.38	49.92	0.99
19640.625000	-24.39	49.93	0.87
19643.554688	-24.39	49.94	0.94
19646.484375	-24.39	49.95	0.81
19649.414063	-24.40	49.96	0.68
19652.343750	-24.40	49.97	0.99
19655.273438	1234.57	45.00	1.00
19658.203125	-24.40	49.98	0.81
19661.132813	-24.41	49.99	0.52
19664.062500	-24.41	50.00	0.94
19666.992188	-24.41	50.01	0.97
19669.921875	-24.42	50.01	0.90
19672.851563	-24.42	50.02	0.88
19675.781250	-24.42	50.03	0.94
19678.710938	-24.43	50.03	0.76
19681.640625	-24.43	50.03	0.81
19684.570313	-24.43	50.02	0.89
19687.500000	-24.44	50.02	0.73
19690.429688	-24.44	50.01	0.25
19693.359375	-24.44	50.00	0.73
19696.289063	-24.45	49.99	0.79
19699.218750	-24.45	49.97	0.61
19702.148438	-24.45	49.95	0.92
19705.078125	-24.46	49.94	0.66
19708.007813	-24.46	49.92	0.82
19710.937500	-24.46	49.89	0.55
19713.867188	-24.47	49.87	0.73
19716.796875	-24.47	49.84	0.86
19719.726563	-24.47	49.81	0.64
19722.656250	-24.48	49.78	0.69
19725.585938	-24.48	49.75	0.65
19728.515625	-24.48	49.72	0.26
19731.445313	-24.49	49.68	0.41
19734.375000	-24.49	49.65	0.53
19737.304688	-24.50	49.61	0.60
19740.234375	-24.50	49.58	0.64
19743.164063	-24.50	49.54	0.62
19746.093750	-24.51	49.50	0.66
19749.023438	-24.51	49.47	0.60
19751.953125	-24.51	49.43	0.68
19754.882813	-24.52	49.40	0.44
19757.812500	-24.52	49.36	0.77
19760.742188	-24.52	49.32	0.69
19763.671875	-24.53	49.28	0.72
19766.601563	-24.53	49.24	0.66
19769.531250	-24.53	49.20	0.72
19772.460938	-24.54	49.16	0.82
19775.390625	-24.54	49.11	0.66
19778.320313	-24.54	49.06	0.89
19781.250000	-24.55	49.01	0.81
19784.179688	-24.55	48.96	0.58
19787.109375	-24.56	48.91	1.00
19790.039063	-24.56	48.86	0.75
19792.968750	-24.56	48.80	0.71
19795.898438	-24.57	48.75	0.86
19798.828125	-24.57	48.70	0.90
19801.757813	-24.57	48.65	0.59
19804.687500	-24.58	48.60	0.63
19807.617188	-24.58	48.54	0.46
19810.546875	-24.58	48.48	0.62
19813.476563	-24.59	48.43	0.92
19816.406250	-24.59	48.37	0.98
19819.335938	-24.60	48.31	0.83
19822.265625	-24.60	48.25	0.54
19825.195313	-24.60	48.19	0.60
19828.125000	-24.61	48.13	0.85
19831.054688	-24.61	48.08	0.75
19833.984375	-24.62	48.03	0.86
19836.914063	-24.62	47.98	0.74
19839.843750	-24.62	47.92	0.99
19842.773438	-24.63	47.87	0.92
19845.703125	-24.63	47.82	0.76
19848.632813	-24.64	47.76	1.00
19851.562500	-24.64	47.71	1.00
19854.492188	-24.64	47.65	0.99
19857.421875	-24.65	47.60	0.83
19860.351563	-24.65	47.55	0.89
19863.281250	-24.66	47.49	0.89
19866.210938	-24.66	47.43	0.88
19869.140625	-24.67	47.38	0.75
19872.070313	-24.67	47.31	0.78
19875.000000	-24.67	47.25	0.81
19877.929688	-24.68	47.19	0.38
19880.859375	-24.68	47.12	0.35
19883.789063	-24.69	47.06	0.48
19886.718750	-24.69	46.99	0.76
19889.648438	-24.69	46.93	0.58
19892.578125	-24.70	46.87	1.00
19895.507813	-24.70	46.81	0.61
19898.437500	-24.71	46.75	0.75
19901.367188	-24.71	46.68	0.68
19904.296875	-24.72	46.62	0.51
19907.226563	-24.72	46.56	0.77
19910.156250	-24.72	46.50	0.90
19913.085938	-24.73	46.44	0.73
19916.015625	-24.73	46.37	0.98
19918.945313	-24.74	46.31	0.83
19921.875000	-24.74	46.24	0.77
19924.804688	-24.74	46.18	0.52
19927.734375	-24.75	46.11	0.73
19930.664063	-24.75	46.04	0.85
19933.593750	-24.76	45.97	0.89
19936.523438	-24.76	45.90	0.58
19939.453125	-24.77	45.83	0.96
19942.382813	-24.77	45.76	0.95
19945.312500	-24.78	45.70	0.97
19948.242188	-24.78	45.63	0.94
19951.171875	-24.78	45.57	0.70
19954.101563	-24.79	45.51	0.49
19957.031250	-24.79	45.45	1.00
19959.960938	1234.57	45.00	1.00
19962.890625	1234.57	45.00	1.00
19965.820313	-24.81	45.26	0.89
19968.750000	-24.81	45.22	0.67
19971.679688	-24.82	45.19	0.80
19974.609375	-24.82	45.15	0.75
19977.539063	-24.82	45.11	0.99
19980.468750	-24.83	45.06	0.85
19983.398438	-24.83	45.02	0.45
19986.328125	-24.84	44.97	0.22
19989.257813	-24.84	44.93	0.19
19992.187500	-24.85	44.88	0.67
19995.117188	-24.85	44.83	0.90
19998.046875	-24.86	44.78	0.85
20000.976563	-24.86	44.73	0.86
20003.906250	-24.87	44.68	0.84
20006.835938	-24.87	44.63	0.86
20009.765625	-24.88	44.57	0.84
20012.695313	-24.88	44.51	0.85
20015.625000	-24.89	44.45	0.72
20018.554688	-24.89	44.39	0.80
20021.484375	-24.90	44.32	0.81
20024.414063	-24.90	44.25	0.64
20027.343750	-24.90	44.18	0.51
20030.273438	-24.91	44.11	0.58
20033.203125	-24.91	44.03	0.80
20036.132813	-24.92	43.94	0.47
20039.062500	-24.92	43.86	0.67
20041.992188	-24.93	43.78	0.69
20044.921875	-24.93	43.70	0.65
20047.851563	-24.94	43.61	0.48
20050.781250	-24.94	43.53	0.61
20053.710938	-24.95	43.45	0.69
20056.640625	-24.95	43.36	0.23
20059.570313	-24.96	43.28	0.92
20062.500000	-24.96	43.19	0.99
20065.429688	-24.97	43.11	0.36
20068.359375	-24.97	43.02	0.16
20071.289063	-24.98	42.93	0.38
20074.218750	-24.98	42.84	0.49
20077.148438	-24.99	42.75	0.42
20080.078125	-24.99	42.66	0.74
20083.007813	-25.00	42.56	0.97
20085.937500	-25.00	42.47	0.65
20088.867188	-25.00	42.37	0.71
20091.796875	-25.01	42.27	0.85
20094.726563	-25.01	42.18	0.92
20097.656250	-25.02	42.08	0.55
20100.585938	-25.02	41.98	0.08
20103.515625	-25.03	41.89	0.39
20106.445313	-25.03	41.79	0.66
20109.375000	-25.04	41.70	0.78
20112.304688	-25.04	41.60	0.67
20115.234375	-25.05	41.51	1.00
20118.164063	-25.05	41.43	1.00
20121.093750	-25.06	41.35	0.83
20124.023438	-25.06	41.27	0.95
20126.953125	-25.07	41.19	0.98
20129.882813	-25.07	41.11	0.89
20132.812500	-25.08	41.03	1.00
20135.742188	-25.08	40.95	0.98
20138.671875	-25.09	40.86	0.62
20141.601563	-25.09	40.78	0.61
20144.531250	-25.10	40.69	0.71
20147.460938	-25.10	40.60	0.63
20150.390625	-25.11	40.50	0.65
20153.320313	-25.11	40.41	0.85
20156.250000	-25.12	40.32	0.64
20159.179688	-25.12	40.24	0.35
20162.109375	-25.12	40.15	0.16
20165.039063	-25.13	40.06	0.66
20167.968750	-25.13	39.98	0.75
20170.898438	-25.14	39.89	1.00
20173.828125	-25.14	39.80	0.87
20176.757813	-25.15	39.71	0.78
20179.687500	-25.15	39.62	0.51
20182.617188	-25.16	39.53	0.55
20185.546875	-25.16	39.44	0.85
20188.476563	-25.17	39.35	0.57
20191.406250	-25.17	39.27	0.63
20194.335938	-25.18	39.18	0.68
20197.265625	-25.18	39.09	0.58
20200.195313	-25.19	39.00	0.36
20203.125000	1234.57	45.00	1.00
20206.054688	-25.20	38.82	0.71
20208.984375	-25.21	38.72	0.69
20211.914063	-25.21	38.62	0.63
20214.843750	-25.22	38.52	0.78
20217.773438	1234.57	45.00	1.00
20220.703125	-25.23	38.30	1.00
20223.632813	-25.23	38.18	1.00
20226.562500	-25.24	38.05	0.74
20229.492188	-25.24	37.92	0.96
20232.421875	-25.25	37.78	0.99
20235.351563	-25.25	37.64	0.41
20238.281250	-25.26	37.50	0.71
20241.210938	-25.26	37.36	0.47
20244.140625	-25.27	37.21	0.70
20247.070313	-25.28	37.06	0.52
20250.000000	-25.28	36.91	0.81
20252.929688	-25.29	36.76	0.57
20255.859375	-25.29	36.61	0.66
20258.789063	-25.30	36.45	0.76
20261.718750	-25.30	36.29	0.87
20264.648438	-25.31	36.13	0.83
20267.578125	-25.31	35.97	0.51
20270.507813	-25.32	35.81	0.76
20273.437500	-25.33	35.65	0.56
20276.367188	-25.33	35.49	0.46
20279.296875	-25.34	35.32	0.43
20282.226563	-25.34	35.16	0.23
20285.156250	-25.35	35.01	0.29
20288.085938	-25.35	34.84	0.29
20291.015625	-25.36	34.68	0.35
20293.945313	-25.36	34.52	0.48
20296.875000	-25.37	34.36	0.28
20299.804688	-25.37	34.19	0.53
20302.734375	-25.38	34.03	0.54
20305.664063	-25.39	33.87	0.76
20308.593750	-25.39	33.71	0.66
20311.523438	-25.40	33.55	0.81
20314.453125	-25.40	33.39	0.97
20317.382813	-25.41	33.22	0.67
20320.312500	-25.41	33.07	0.53
20323.242188	-25.42	32.91	0.72
20326.171875	-25.43	32.76	0.71
20329.101563	-25.43	32.60	0.50
20332.031250	-25.44	32.45	0.30
20334.960938	-25.44	32.29	0.41
20337.890625	-25.45	32.13	0.40
20340.820313	-25.45	31.97	0.48
20343.750000	-25.46	31.81	0.53
20346.679688	-25.47	31.64	0.81
20349.609375	-25.47	31.47	0.91
20352.539063	-25.48	31.31	0.80
20355.468750	-25.48	31.14	0.45
20358.398438	-25.49	30.96	0.43
20361.328125	-25.49	30.78	0.99
20364.257813	-25.50	30.61	0.74
20367.187500	-25.51	30.44	0.54
20370.117188	-25.51	30.26	0.65
20373.046875	-25.52	30.09	0.67
20375.976563	-25.52	29.92	0.51
20378.906250	-25.53	29.75	0.89
20381.835938	-25.54	29.58	0.57
20384.765625	-25.54	29.40	0.63
20387.695313	-25.55	29.22	0.57
20390.625000	-25.55	29.04	0.61
20393.554688	-25.56	28.85	1.00
20396.484375	-25.56	28.66	0.35
20399.414063	-25.57	28.47	0.25
20402.343750	-25.58	28.28	0.79
20405.273438	-25.58	28.09	0.13
20408.203125	-25.59	27.90	0.50
20411.132813	-25.59	27.71	0.51
20414.062500	-25.60	27.51	0.50
20416.992188	-25.61	27.32	0.75
20419.921875	-25.61	27.13	0.82
20422.851563	-25.62	26.94	0.61
20425.781250	-25.62	26.75	0.80
20428.710938	-25.63	26.56	0.58
20431.640625	-25.64	26.37	0.38
20434.570313	-25.64	26.18	0.53
20437.500000	-25.65	25.98	0.55
20440.429688	-25.65	25.78	0.49
20443.359375	1234.57	45.00	1.00
20446.289063	1234.57	45.00	1.00
20449.218750	1234.57	45.00	1.00
20452.148438	-25.68	24.96	1.00
20455.078125	-25.68	24.73	0.45
20458.007813	-25.69	24.51	0.55
20460.937500	-25.70	24.29	0.79
20463.867188	-25.70	24.07	0.99
20466.796875	-25.71	23.85	0.82
20469.726563	-25.71	23.64	0.88
20472.656250	-25.72	23.43	0.97
20475.585938	-25.73	23.22	0.93
20478.515625	-25.73	23.02	0.25
20481.445313	-25.74	22.82	0.93
20484.375000	-25.74	22.61	0.75
20487.304688	-25.75	22.40	0.87
20490.234375	-25.76	22.20	0.63
20493.164063	-25.76	22.00	0.68
20496.093750	-25.77	21.80	0.70
20499.023438	-25.78	21.59	0.72
20501.953125	-25.78	21.39	0.37
20504.882813	-25.79	21.19	0.31
20507.812500	-25.79	20.98	0.56
20510.742188	-25.80	20.78	0.53
20513.671875	-25.81	20.57	0.26
20516.601563	-25.81	20.36	0.37
20519.531250	-25.82	20.15	0.46
20522.460938	-25.82	19.94	0.49
20525.390625	-25.83	19.73	0.99
20528.320313	-25.84	19.52	0.77
20531.250000	-25.84	19.30	0.97
20534.179688	-25.85	19.09	0.98
20537.109375	-25.85	18.87	0.98
20540.039063	-25.86	18.67	1.00
20542.968750	1234.57	45.00	1.00
20545.898438	1234.57	45.00	1.00
20548.828125	1234.57	45.00	1.00
20551.757813	-25.88	17.83	0.98
20554.687500	-25.89	17.64	0.67
20557.617188	1234.57	45.00	1.00
20560.546875	-25.90	17.26	0.38
20563.476563	-25.91	17.08	0.44
20566.406250	-25.91	16.90	0.45
20569.335938	-25.92	16.72	0.79
20572.265625	-25.93	16.54	0.50
20575.195313	-25.93	16.37	0.80
20578.125000	-25.94	16.20	0.50
20581.054688	-25.94	16.03	0.40
20583.984375	-25.95	15.85	0.62
20586.914063	-25.96	15.69	0.73
20589.843750	-25.96	15.52	0.89
20592.773438	-25.97	15.35	0.86
20595.703125	-25.97	15.19	0.54
20598.632813	-25.98	15.02	0.60
20601.562500	-25.99	14.86	0.54
20604.492188	-25.99	14.70	0.28
20607.421875	-26.00	14.54	0.63
20610.351563	-26.00	14.38	0.49
20613.281250	-26.01	14.23	0.70
20616.210938	-26.02	14.07	0.83
20619.140625	-26.02	13.92	0.89
20622.070313	-26.03	13.77	1.00
20625.000000	-26.03	13.62	0.25
20627.929688	-26.04	13.47	0.45
20630.859375	-26.05	13.32	0.42
20633.789063	-26.05	13.18	0.22
20636.718750	-26.06	13.03	0.31
20639.648438	-26.06	12.88	0.16
20642.578125	-26.07	12.73	0.78
20645.507813	-26.08	12.58	0.87
20648.437500	-26.08	12.43	0.63
20651.367188	-26.09	12.27	0.89
20654.296875	-26.09	12.11	0.92
20657.226563	-26.10	11.96	1.00
20660.156250	-26.11	11.80	0.99
20663.085938	-26.11	11.63	0.28
20666.015625	-26.12	11.47	0.61
20668.945313	-26.12	11.31	0.30
20671.875000	-26.13	11.14	0.15
20674.804688	-26.14	10.97	0.71
20677.734375	-26.14	10.80	0.96
20680.664063	-26.15	10.63	0.98
20683.593750	-26.15	10.46	0.83
20686.523438	-26.16	10.29	0.52
20689.453125	-26.17	10.12	0.81
20692.382813	-26.17	9.95	0.83
20695.312500	-26.18	9.78	0.73
20698.242188	-26.18	9.61	0.58
20701.171875	-26.19	9.43	0.57
20704.101563	-26.20	9.25	0.50
20707.031250	-26.20	9.08	0.21
20709.960938	-26.21	8.91	0.40
20712.890625	-26.22	8.73	0.47
20715.820313	-26.22	8.56	0.33
20718.750000	-26.23	8.39	0.50
20721.679688	-26.23	8.22	0.77
20724.609375	-26.24	8.05	0.62
20727.539063	-26.25	7.89	0.71
20730.468750	-26.25	7.72	0.30
20733.398438	-26.26	7.55	0.73
20736.328125	-26.26	7.38	0.92
20739.257813	-26.27	7.22	0.70
20742.187500	-26.28	7.06	0.78
20745.117188	-26.28	6.89	1.00
20748.046875	-26.29	6.73	0.50
20750.976563	-26.30	6.57	0.94
20753.906250	-26.30	6.41	0.75
20756.835938	-26.31	6.26	0.55
20759.765625	-26.31	6.10	0.33
20762.695313	-26.32	5.94	0.42
20765.625000	-26.33	5.78	0.38
20768.554688	-26.33	5.62	0.22
20771.484375	-26.34	5.46	0.28
20774.414063	-26.35	5.29	1.00
20777.343750	1234.57	45.00	1.00
20780.273438	-26.36	4.97	0.90
20783.203125	-26.36	4.82	0.51
20786.132813	-26.37	4.67	0.32
20789.062500	-26.38	4.52	0.48
20791.992188	-26.38	4.37	0.99
20794.921875	-26.39	4.21	0.96
20797.851563	-26.40	4.05	1.00
20800.781250	-26.40	3.88	0.89
20803.710938	-26.41	3.72	0.86
20806.640625	-26.42	3.55	0.96
20809.570313	-26.42	3.39	0.99
20812.500000	-26.43	3.23	0.84
20815.429688	-26.44	3.07	0.86
20818.359375	-26.44	2.92	0.95
20821.289063	-26.45	2.77	0.79
20824.218750	-26.45	2.63	0.82
20827.148438	-26.46	2.48	0.97
20830.078125	-26.47	2.33	0.25
20833.007813	-26.47	2.19	0.69
20835.937500	-26.48	2.04	0.58
20838.867188	-26.49	1.90	0.49
20841.796875	-26.49	1.75	0.49
20844.726563	-26.50	1.60	0.78
20847.656250	-26.51	1.45	1.00
20850.585938	-26.51	1.32	0.34
20853.515625	-26.52	1.17	0.19
20856.445313	-26.53	1.03	0.49
20859.375000	-26.53	0.89	0.41
20862.304688	-26.54	0.75	0.66
20865.234375	-26.54	0.60	0.98
20868.164063	-26.55	0.45	0.93
20871.093750	-26.56	0.29	0.87
20874.023438	-26.56	0.12	0.93
20876.953125	-26.57	-0.05	0.76
20879.882813	-26.58	-0.22	0.81
20882.812500	-26.58	-0.39	0.85
20885.742188	-26.59	-0.57	0.65
20888.671875	-26.60	-0.75	0.80
20891.601563	-26.60	-0.93	0.37
20894.531250	-26.61	-1.11	0.45
20897.460938	-26.62	-1.29	0.29
20900.390625	-26.62	-1.48	0.36
20903.320313	-26.63	-1.66	0.18
20906.250000	-26.64	-1.84	0.13
20909.179688	-26.64	-2.03	0.43
20912.109375	-26.65	-2.21	0.50
20915.039063	-26.66	-2.39	0.20
20917.968750	-26.66	-2.57	0.54
20920.898438	-26.67	-2.75	0.03
20923.828125	-26.68	-2.93	0.19
20926.757813	-26.68	-3.11	0.61
20929.687500	-26.69	-3.30	0.62
20932.617188	-26.70	-3.48	0.57
20935.546875	-26.70	-3.65	0.78
20938.476563	-26.71	-3.83	0.79
20941.406250	-26.72	-4.00	0.67
20944.335938	-26.72	-4.17	0.72
20947.265625	-26.73	-4.34	0.85
20950.195313	-26.74	-4.50	0.75
20953.125000	-26.75	-4.66	0.57
20956.054688	-26.75	-4.81	0.75
20958.984375	-26.76	-4.96	0.65
20961.914063	-26.77	-5.11	0.33
20964.843750	-26.77	-5.25	0.69
20967.773438	-26.78	-5.39	0.77
20970.703125	-26.79	-5.52	0.63
20973.632813	-26.79	-5.64	0.44
20976.562500	-26.80	-5.77	0.36
20979.492188	-26.81	-5.89	0.45
20982.421875	-26.82	-6.01	0.44
20985.351563	-26.82	-6.13	0.69
20988.281250	-26.83	-6.24	0.60
20991.210938	-26.84	-6.35	0.42
20994.140625	-26.84	-6.46	0.12
20997.070313	-26.85	-6.58	0.57
21000.000000	-26.86	-6.69	0.82
21002.929688	-26.86	-6.80	0.42
21005.859375	-26.87	-6.92	0.23
21008.789063	-26.88	-7.04	0.71
21011.718750	-26.89	-7.15	0.73
21014.648438	-26.89	-7.26	0.65
21017.578125	-26.90	-7.36	0.90
21020.507813	-26.91	-7.47	0.89
21023.437500	-26.91	-7.57	0.39
21026.367188	-26.92	-7.68	0.85
21029.296875	-26.93	-7.78	0.88
21032.226563	-26.94	-7.89	0.86
21035.156250	-26.94	-7.99	0.60
21038.085938	-26.95	-8.09	0.60
21041.015625	-26.96	-8.19	0.65
21043.945313	-26.96	-8.30	0.82
21046.875000	-26.97	-8.41	0.86
21049.804688	-26.98	-8.52	0.80
21052.734375	-26.99	-8.64	0.96
21055.664063	-26.99	-8.76	0.77
21058.593750	-27.00	-8.88	0.82
21061.523438	-27.01	-9.00	0.97
21064.453125	-27.01	-9.12	0.94
21067.382813	-27.02	-9.25	0.97
21070.312500	-27.03	-9.38	0.99
21073.242188	-27.04	-9.51	0.98
21076.171875	-27.04	-9.63	0.84
21079.101563	-27.05	-9.77	0.70
21082.031250	-27.06	-9.90	0.91
21084.960938	-27.07	-10.05	0.83
21087.890625	-27.07	-10.19	0.86
21090.820313	-27.08	-10.33	0.76
21093.750000	-27.09	-10.47	0.52
21096.679688	-27.10	-10.61	0.17
21099.609375	-27.10	-10.75	0.28
21102.539063	-27.11	-10.90	1.00
21105.468750	-27.12	-11.04	0.16
21108.398438	-27.13	-11.19	1.00
21111.328125	-27.13	-11.34	1.00
21114.257813	1234.57	45.00	1.00
21117.187500	-27.15	-11.66	1.00
21120.117188	-27.15	-11.81	1.00
21123.046875	-27.16	-11.95	0.92
21125.976563	-27.17	-12.09	0.17
21128.906250	-27.18	-12.23	0.61
21131.835938	-27.19	-12.37	0.64
21134.765625	-27.19	-12.51	0.90
21137.695313	-27.20	-12.65	0.91
21140.625000	-27.21	-12.80	0.59
21143.554688	-27.22	-12.95	0.70
21146.484375	-27.22	-13.10	0.59
21149.414063	-27.23	-13.24	0.91
21152.343750	-27.24	-13.39	0.88
21155.273438	-27.25	-13.54	0.47
21158.203125	-27.25	-13.69	0.92
21161.132813	-27.26	-13.83	1.00
21164.062500	-27.27	-13.98	0.95
21166.992188	-27.28	-14.12	0.89
21169.921875	-27.28	-14.27	0.82
21172.851563	-27.29	-14.43	0.89
21175.781250	-27.30	-14.60	0.91
21178.710938	-27.31	-14.75	0.75
21181.640625	-27.31	-14.91	1.00
21184.570313	-27.32	-15.06	0.98
21187.500000	-27.33	-15.22	0.90
21190.429688	-27.34	-15.37	0.71
21193.359375	-27.35	-15.53	0.81
21196.289063	-27.35	-15.68	0.97
21199.218750	-27.36	-15.84	1.00
21202.148438	-27.37	-16.01	0.96
21205.078125	1234.57	45.00	1.00
21208.007813	1234.57	45.00	1.00
21210.937500	1234.57	45.00	1.00
21213.867188	1234.57	45.00	1.00
21216.796875	1234.57	45.00	1.00
21219.726563	-27.42	-17.12	0.39
21222.656250	-27.42	-17.30	0.56
21225.585938	-27.43	-17.48	0.77
21228.515625	-27.44	-17.67	0.98
21231.445313	-27.45	-17.84	0.46
21234.375000	-27.46	-18.02	0.37
21237.304688	-27.46	-18.20	0.58
21240.234375	-27.47	-18.37	0.65
21243.164063	-27.48	-18.55	0.83
21246.093750	-27.49	-18.72	0.81
21249.023438	-27.49	-18.90	0.75
21251.953125	-27.50	-19.08	0.42
21254.882813	-27.51	-19.25	0.56
21257.812500	-27.52	-19.43	0.52
21260.742188	-27.53	-19.60	0.77
21263.671875	-27.53	-19.77	0.97
21266.601563	-27.54	-19.93	0.73
21269.531250	-27.55	-20.10	1.00
21272.460938	-27.56	-20.27	0.73
21275.390625	-27.56	-20.43	0.68
21278.320313	-27.57	-20.59	0.79
21281.250000	-27.58	-20.75	0.97
21284.179688	-27.59	-20.90	0.99
21287.109375	-27.60	-21.05	0.61
21290.039063	-27.60	-21.20	0.52
21292.968750	-27.61	-21.36	0.75
21295.898438	-27.62	-21.51	0.53
21298.828125	-27.63	-21.67	0.93
21301.757813	-27.63	-21.82	0.84
21304.687500	1234.57	45.00	1.00
21307.617188	-27.65	-22.14	1.00
21310.546875	-27.66	-22.29	0.20
21313.476563	-27.67	-22.44	0.73
21316.406250	-27.67	-22.60	1.00
21319.335938	-27.68	-22.75	0.76
21322.265625	-27.69	-22.90	0.98
21325.195313	-27.70	-23.06	0.29
21328.125000	-27.71	-23.21	0.27
21331.054688	-27.71	-23.37	0.85
21333.984375	-27.72	-23.53	0.95
21336.914063	-27.73	-23.68	0.99
21339.843750	-27.74	-23.83	1.00
21342.773438	-27.74	-23.97	1.00
21345.703125	-27.75	-24.11	0.57
21348.632813	-27.76	-24.24	0.74
21351.562500	-27.77	-24.37	0.96
21354.492188	-27.77	-24.50	0.98
21357.421875	-27.78	-24.62	1.00
21360.351563	-27.79	-24.75	0.99
21363.281250	-27.80	-24.89	0.43
21366.210938	-27.81	-25.02	0.63
21369.140625	-27.81	-25.15	0.80
21372.070313	-27.82	-25.28	0.54
21375.000000	-27.83	-25.41	0.56
21377.929688	-27.84	-25.54	0.88
21380.859375	-27.84	-25.66	0.98
21383.789063	-27.85	-25.78	0.86
21386.718750	-27.86	-25.90	0.98
21389.648438	-27.87	-26.02	0.75
21392.578125	-27.88	-26.14	0.81
21395.507813	-27.88	-26.25	0.91
21398.437500	-27.89	-26.35	0.88
21401.367188	-27.90	-26.45	1.00
21404.296875	-27.91	-26.55	0.97
21407.226563	-27.91	-26.63	0.95
21410.156250	-27.92	-26.71	0.88
21413.085938	-27.93	-26.79	0.24
21416.015625	-27.94	-26.87	0.16
21418.945313	-27.94	-26.95	0.59
21421.875000	-27.95	-27.03	0.38
21424.804688	-27.96	-27.12	0.48
21427.734375	-27.97	-27.21	0.49
21430.664063	-27.98	-27.29	0.06
21433.593750	-27.98	-27.38	0.58
21436.523438	-27.99	-27.47	0.81
21439.453125	-28.00	-27.55	0.60
21442.382813	-28.01	-27.62	0.83
21445.312500	-28.01	-27.70	0.81
21448.242188	-28.02	-27.77	0.97
21451.171875	-28.03	-27.84	0.87
21454.101563	-28.04	-27.91	0.91
21457.031250	-28.05	-27.98	0.92
21459.960938	-28.05	-28.05	0.75
21462.890625	-28.06	-28.12	0.73
21465.820313	-28.07	-28.18	0.78
21468.750000	-28.08	-28.24	0.64
21471.679688	-28.08	-28.29	0.58
21474.609375	-28.09	-28.35	0.62
21477.539063	-28.10	-28.39	0.88
21480.468750	-28.11	-28.44	0.77
21483.398438	-28.12	-28.47	0.64
21486.328125	-28.12	-28.50	0.63
21489.257813	-28.13	-28.53	0.98
21492.187500	-28.14	-28.56	0.83
21495.117188	-28.15	-28.58	1.00
